UID,genotype,PLOT.ID,rows,ranges,Block,Rep,Group,Trt,year,note,Calibration,ASD,leaf_length,leaf_width,ear_height,flag_leaf,plant_height
B044,BGEM-0047-S,2007.0,7.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,67.1190525675307,7.861184587829679,47.8225941984759,141.683387252847,179.38689344119499
B045,BGEM-0048-S,2204.0,4.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,64.7450696430108,8.26584589409835,61.296664397034704,138.602981371042,176.514678979821
B046,BGEM-0049-S,2193.0,43.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,75.6653910958021,9.28814814151392,79.18846252954721,175.787880944263,214.07440655162603
B047,BGEM-0050-S,2108.0,8.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,73.9604397227379,8.1380581131714,60.413118810244,152.904865822281,196.178301061531
B048,BGEM-0051-S,2089.0,39.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,73.46406147488369,8.308441821074,73.4454162154074,168.526924222864,208.992796350735
B049,BGEM-0052-S,2134.0,34.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,68.34920735569101,6.349029180194139,64.8308467441977,142.563503219077,178.061255997484
B050,BGEM-0055-S,2117.0,17.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,69.06140223304689,7.35003346412189,57.98336844656939,139.043039354157,180.04971216305
B051,BGEM-0056-S,2086.0,36.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,70.7663536061112,8.45752756548877,57.320709256476405,155.545213720971,192.42232830435
B052,BGEM-0057-S,2186.0,36.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,71.2627318539653,8.64920923687919,59.7504596201509,130.461908683414,163.258304542714
B053,BGEM-0059-S,2306.0,6.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,68.5434423222426,7.1370538292436505,64.6099603475,137.06277843013902,173.421524944496
B054,BGEM-0060-S,2132.0,32.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,67.3780325229328,8.90478479873308,82.9435312734078,168.966982205979,212.30688996001203
B055,BGEM-0061-N,2143.0,43.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,58.81011233171121,8.3936336750253,76.75871216587271,166.766692290404,200.59709254056702
B056,BGEM-0062-N,2281.0,31.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,71.9965083942715,7.371331427609721,68.14414269466289,161.485996493024,200.818032114519
B057,BGEM-0063-N,2297.0,47.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,74.5431446223927,6.09345361834025,78.5258033394541,183.268866657218,228.656418432444
B058,BGEM-0064-N,2184.0,34.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,69.64410713270179,6.24253936275502,91.9998735380129,171.387301113112,184.247564068134
B059,BGEM-0065-N,2040.0,40.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,70.2483936953068,7.371331427609721,94.2087375049897,185.689185564351,218.93507717856602
B060,BGEM-0066-N,2112.0,12.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,66.083132745922,6.455518997633259,56.878936463081,121.440720029555,156.409177750208
B061,BGEM-0067-S,2216.0,16.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,66.8816542750787,7.882482551317509,56.658050066383296,143.883677168422,182.25910790256802
B062,BGEM-0068-S,2052.0,2.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,69.64410713270179,7.49911920853666,48.485253388569,133.322285573661,179.165953867243
B064,BGEM-0069-S,2044.0,44.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,74.5863079482931,8.75569905431831,74.9916209922912,173.36756203713,215.179104421385
B065,BGEM-0070-S,2127.0,27.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,71.7591101018195,8.64920923687919,70.7947794550352,158.625619602776,197.28299893128997
B066,BGEM-0071-S,2206.0,6.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,54.644851382326294,6.75369048646281,57.0998228597787,117.040140198405,149.118171809799
B067,BGEM-0072-S,2179.0,29.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,69.27721886254871,8.09546218619575,57.541595653174106,146.083967083998,194.85266361781999
B068,BGEM-0073-S,2202.0,2.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,62.272459381268604,7.665538479408929,58.266249070063104,125.145740599071,166.40120812497102
B071,BGEM-0077-S,2063.0,13.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,67.9175740966873,6.987968084828879,49.5896853720574,144.763793134652,184.247564068134
B072,BGEM-0078-N,2231.0,31.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,68.11180906323901,6.47681696112109,61.9593235871278,160.825909518351,190.875751286688
B073,BGEM-0079-S,2023.0,23.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,71.349058505766,8.28714385758617,57.0998228597787,154.225039771626,195.073603191772
B074,BGEM-0080-S,2015.0,15.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,67.72333913013571,8.09546218619575,58.4251412399648,156.425329687201,193.96890532201303
B075,BGEM-0081-S,2333.0,33.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,73.3129898342325,8.41493163851312,76.09605297577959,172.927504054015,212.527829533964
B076,BGEM-0082-S,2020.0,20.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,68.3060440297906,8.69180516385484,39.870683917359294,117.92025616463499,151.327567549317
B077,BGEM-0083-S,2161.0,11.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,73.55038812668451,7.882482551317509,66.8188243144768,152.46480783916599,189.108234695074
B078,BGEM-0085-N,2064.0,14.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,66.73058263442739,6.6472006690236904,67.9232562979653,146.74405405866997,179.60783301514599
B079,BGEM-0086-N,2243.0,43.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,62.7811383145444,6.8175843769262805,78.3049169427564,157.745503636546,195.957361487579
B080,BGEM-0087-N,2144.0,44.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,67.637012478335,7.47782124504884,83.82707686019859,174.467706994917,212.30688996001203
B081,BGEM-0088-N,2220.0,20.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,73.8741130709372,7.98897236875663,67.0397107111745,142.34347422751998,174.305283240303
B082,BGEM-0089-N,2214.0,14.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,68.34933246283781,7.25718911191556,53.32154485806971,129.431011296901,160.524414137116
B083,BGEM-0090-N,2315.0,15.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,67.6154308153848,7.07315993878017,56.4371636696856,140.803271286617,180.49159131095402
B085,BGEM-0095-S,2123.0,23.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,66.25578604952341,7.98897236875663,59.0878004300579,128.261618767839,159.944210933437
B086,BGEM-0097-S,2318.0,18.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,65.2846112167653,8.26584589409835,46.718162214987494,127.38150280160801,160.607029655292
B087,BGEM-0099-S,2025.0,25.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,67.6154308153848,7.83988662434186,66.8188243144768,139.70312632883002,177.61937684958
B090,BGEM-0107-N,2223.0,23.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,65.3061928797155,8.52142145595224,65.9352787276861,154.665097754741,189.108234695074
B091,BGEM-0108-S,2308.0,8.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,71.0253335615133,7.71209884341491,60.8548916036394,140.803271286617,178.724074719339
B092,BGEM-0110-N,2298.0,48.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,67.0974709045805,6.32773121670632,53.56564051261579,159.505735569006,196.178301061531
B093,BGEM-0111-S,2107.0,7.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,64.0976197545054,6.391625107169791,50.9150037522435,141.683387252847,185.131322363941
B094,BGEM-0112-S,2074.0,24.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,67.8528291078368,6.774988449950629,61.7384371904301,148.50428599113002,194.189844895965
B095,BGEM-0113-S,2004.0,4.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,67.9823190855379,6.94537215785323,61.296664397034704,155.105155737856,194.85266361781999
B096,BGEM-0114-S,2021.0,21.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,69.3419638513992,7.690800879927091,55.5536180828949,144.10370615998002,183.363805772327
B097,BGEM-0115-S,2160.0,10.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,65.004049598413,7.05186197529235,60.19223241354629,147.184112041785,191.09669086064
B098,BGEM-0116-S,2154.0,4.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,62.522158359142196,6.8175843769262805,59.0878004300579,144.543764143095,184.46850364208598
B099,BGEM-0117-S,2062.0,12.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,64.87455962071189,7.030564011804531,52.682094925825005,143.443619185307,183.142866198375
B100,BGEM-0118-S,2012.0,12.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,65.5220095092173,6.881478267389751,53.7865269093134,148.064228008015,192.201388730399
B102,BGEM-0122-N,2236.0,36.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,63.773894810252706,7.030564011804531,63.06375557061621,147.404141033343,182.92192662442298
B103,BGEM-0123-N,2060.0,10.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,59.7597055015191,7.2222456831949495,62.1802099838254,136.622720447024,167.898035595701
B104,BGEM-0124-N,2141.0,41.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,66.3636943642743,7.307437537146241,72.1200978352213,174.027649011802,216.946621012999
B105,BGEM-0125-N,2197.0,47.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,61.55098352638411,7.98897236875663,74.3289618021981,154.665097754741,190.654811712736
B107,BGEM-0129-N,2110.0,10.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,66.6442559826267,8.35103774804965,64.1681875541046,132.002111624316,168.560854317557
B109,BGEM-0131-N,2135.0,35.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,64.52925301350899,7.58431106248796,63.5055283640116,142.563503219077,175.851860257966
B110,BGEM-0133-S,2348.0,48.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,69.9030870881039,7.946376441780981,65.49350593429071,148.944343974245,186.898838955556
B111,BGEM-0134-S,2096.0,46.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,71.2843135169155,9.28814814151392,87.5821456040592,182.168721699431,222.249170787842
B112,BGEM-0136-S,2009.0,9.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,60.791576010821,8.147862312465639,61.827482823557204,126.32458939906701,162.442574916377
B113,BGEM-0137-S,2103.0,3.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,68.0254824114382,8.50012349246442,55.995390876290294,144.763793134652,185.794141085797
B114,BGEM-0138-S,2247.0,47.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,69.4714538291003,7.45652328156102,73.00364342201199,158.625619602776,201.922729984277
B115,BGEM-0140-N,2005.0,5.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,1.0,1.25,67.399614185883,7.200947719707121,57.541595653174106,143.443619185307,188.445415973218
B117,BGEM-0143-N,2291.0,41.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,70.507373650709,7.243543646682769,73.00364342201199,152.244778847608,190.43387213878398
B118,BGEM-0144-N,2189.0,39.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,60.342410401174,7.626906989463611,79.18846252954721,158.185561619661,198.608636375001
B119,BGEM-0145-N,2234.0,34.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,65.8673161164202,6.37032714368197,58.6460276366625,134.202401539892,164.804881560376
B120,BGEM-0146-N,2239.0,39.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,66.557929330826,6.37032714368197,73.6663026121051,183.048837665661,223.35386865760103
B121,BGEM-0147-S,2299.0,49.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,72.38497832737471,8.840890908269609,70.5738930583375,165.00646035794398,201.03897168847
B122,BGEM-0148-S,2227.0,27.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,73.22666318243171,7.73339680690273,54.228299702708796,154.885126746298,193.96890532201303
B123,BGEM-0149-S,2158.0,8.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,68.91744886404621,8.815695312082608,60.24471226644871,146.365018999011,185.40264752622502
B124,BGEM-0150-S,2151.0,1.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,58.1194991173054,6.58330677856021,45.6137302314991,119.251496599087,157.692215066063
B125,BGEM-0151-N,2264.0,14.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,65.5651728351177,7.648204952951441,50.4732309588482,139.483097337272,172.97964579659302
B128,BGEM-0154-S,2101.0,1.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,69.29880052549889,7.05186197529235,77.200484959268,152.244778847608,195.073603191772
B130,BGEM-0156-S,2292.0,42.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,66.6226743196765,7.77599273387838,60.8548916036394,132.002111624316,170.549310483123
B131,BGEM-0157-N,2312.0,12.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,68.0254824114382,6.90277623087758,62.4010963805231,145.203851117767,177.840316423532
B132,BGEM-0158-S,2128.0,28.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,76.2696776584072,8.96867868919656,78.3049169427564,173.80762002024503,217.83037930880698
B134,BGEM-0159-S,2181.0,31.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,76.14018768070609,9.86319315568518,91.33721434791978,174.907764978032,213.85346697767397
B136,BGEM-0162-S,2156.0,6.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,67.3780325229328,7.264841610170589,63.5055283640116,152.684836830723,190.875751286688
B137,BGEM-0164-S,2165.0,15.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,68.21971737798991,7.626906989463611,54.228299702708796,139.483097337272,179.38689344119499
B138,BGEM-0165-S,2050.0,50.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,68.3276256927408,7.307437537146241,89.34923677764071,183.70892464033298,222.249170787842
B139,BGEM-0166-S,2032.0,32.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,88.2690822587076,8.180654040147049,80.29289451303559,177.988170859838,214.737225273481
B140,BGEM-0167-S,2120.0,20.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,67.0974709045805,7.861184587829679,52.46120852912729,147.184112041785,184.247564068134
B142,BGEM-0170-S,2222.0,22.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,69.2124738736982,8.73440109083049,56.658050066383296,133.54231456521902,173.421524944496
B143,BGEM-0172-S,2077.0,27.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,80.3701936189415,9.30944610500175,79.18846252954721,201.091214973377,240.587155425841
B144,BGEM-0173-S,2307.0,7.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,69.3203821884491,6.79628641343846,58.8669140333602,135.302546497679,174.968101962159
B145,BGEM-0174-N,2215.0,15.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,62.46231622363361,7.14611281304017,56.2877858736775,125.145740599071,157.692215066063
B146,BGEM-0175-S,2138.0,38.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,73.80936808208659,7.32873550063407,70.1321202649421,161.265967501466,200.818032114519
B147,BGEM-0178-S,2042.0,42.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,77.99621069442159,9.22425425105045,75.21250738898891,192.95014228574902,237.052122242612
B148,BGEM-0179-S,2017.0,17.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,75.4711561292505,9.65021352080694,71.6783250418259,183.048837665661,224.90044567526402
B149,BGEM-0182-N,2250.0,50.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,64.4429263617083,6.711094559487161,71.2365522484305,173.80762002024503,212.30688996001203
B150,BGEM-0184-N,2059.0,9.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,63.7091498214021,6.30643325321849,61.9593235871278,141.46335826128998,170.991189631027
B151,BGEM-0186-S,2323.0,23.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,64.0328747656549,7.28613957365842,50.0314581654528,130.681937674971,164.804881560376
B152,BGEM-0187-S,2221.0,21.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,71.5217118093675,7.435225318073191,52.019435735732,123.420980953573,155.525419454401
B153,BGEM-0188-S,2091.0,41.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,71.1548235392144,8.26584589409835,73.00364342201199,166.326634307289,210.31843379444598
B154,BGEM-0190-N,2257.0,7.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,66.320531038374,6.987968084828879,54.670072496104204,128.261618767839,165.025821134328
B155,BGEM-0191-N,2253.0,3.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,56.3868972679513,6.4782798134232,59.0576343486174,119.251496599087,150.566675290593
B160,BGEM-0197-S,2075.0,25.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,72.8597749122787,7.47782124504884,67.2605971078722,149.824459940475,188.66635554716999
B161,BGEM-0198-S,2192.0,42.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,70.93900690971259,6.96667012134105,77.200484959268,164.566402374829,222.028231213891
B162,BGEM-0199-S,2235.0,35.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,63.6014572778241,7.554232979472769,69.74133560909979,156.188758998983,197.27854715200803
B163,BGEM-0200-S,2266.0,16.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,59.9755221310209,7.98897236875663,83.60619046350091,152.904865822281,189.99199299088102
B165,BGEM-0202-N,2152.0,2.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,57.8605191619032,6.37032714368197,61.9593235871278,119.680488097095,147.571594792137
B169,BGEM-0206-N,2198.0,48.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,55.5081179003336,6.83888234041411,77.200484959268,141.023300278175,177.840316423532
B170,BGEM-0207-N,2153.0,3.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,59.9323588051206,6.711094559487161,64.3890739508023,129.141734734069,164.36300241247298
B171,BGEM-0208-N,2182.0,32.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,72.061253383122,7.66950291643926,111.09267019253001,208.57220068633302,242.133732443504
B173,BGEM-0210-N,2039.0,39.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,74.7373795889444,7.626906989463611,93.76696471159441,172.4874460709,214.51628569953
B175,BGEM-0212-N,2337.0,37.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,63.94654811385411,6.43422103414544,73.8871890088027,164.786431366387,197.28299893128997
B176,BGEM-0213-S,2085.0,35.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,67.1190525675307,7.98897236875663,96.41760147196659,178.868286826068,211.865010812108
B177,BGEM-0214-S,2018.0,18.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,71.1548235392144,8.60661330990354,67.48148350456991,143.663648176865,188.22447639926602
B180,BGEM-0217-S,2248.0,48.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,72.34181500147429,7.73339680690273,69.6903474715467,147.844199016458,183.142866198375
B181,BGEM-0218-S,2302.0,2.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,62.2344880127956,7.4429274795366105,63.805946019942894,143.22142219902,181.44401431763
B182,BGEM-0219-S,2111.0,11.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,71.0684968874137,8.28714385758617,59.7504596201509,142.34347422751998,184.910382789989
B183,BGEM-0220-S,2172.0,22.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,68.716095625844,8.26584589409835,71.2365522484305,156.20530069564302,198.166757227097
B185,BGEM-0222-S,2022.0,22.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,66.1047144088722,9.73540537475824,72.34098423191901,153.56495279695298,193.96890532201303
B186,BGEM-0223-N,2142.0,42.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,68.6516492847351,8.40757514565001,67.7628724127142,142.042573399023,179.464697713333
B187,BGEM-0224-N,2270.0,20.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,66.96798092687939,7.69080087992708,63.947301157406905,127.82156078472401,164.804881560376
B188,BGEM-0225-N,2224.0,24.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,66.320531038374,7.371331427609721,65.9352787276861,141.243329269732,184.247564068134
B189,BGEM-0226-S,2225.0,25.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,67.05430757868011,8.0528662592201,54.8909588928019,134.202401539892,169.665552187316
B190,BGEM-0227-N,2121.0,21.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,70.744771943161,8.180654040147049,68.806801884756,133.982372548334,174.968101962159
B191,BGEM-0228-N,2171.0,21.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,66.2342043865733,6.96667012134105,70.1321202649421,153.124894813838,184.46850364208598
B194,BGEM-0231-N,2038.0,38.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,79.7659070563364,6.668498632511509,69.6903474715467,158.845648594334,194.631724043868
B195,BGEM-0233-S,2140.0,40.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,74.4352363076419,7.28613957365842,84.71062244698929,183.92895363189098,225.342324823167
B197,BGEM-0236-S,2190.0,40.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,68.0902274002888,7.92507847829316,80.73466730643099,151.364662881378,188.22447639926602
B198,BGEM-0237-N,2034.0,34.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,67.9391557596375,7.200947719707121,87.5821456040592,164.346373383272,200.818032114519
B201,BGEM-0242-N,2163.0,13.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,62.7595566515942,7.0092660483167,52.46120852912729,126.94144481849301,165.025821134328
B202,BGEM-0243-S,2240.0,40.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,66.2773677124736,8.28714385758617,69.4694610748491,157.525474644988,193.96890532201303
B204,BGEM-0246-N,2175.0,25.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,64.3350180469574,6.37032714368197,53.7865269093134,145.203851117767,181.15441003280898
B205,BGEM-0247-N,2304.0,4.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,66.4284393531249,5.6674943485837606,54.0074133060111,118.140285156193,150.885688401413
B206,BGEM-0248-N,2344.0,44.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,69.3203821884491,8.26584589409835,83.3853040668032,176.227938927378,225.784203971071
B207,BGEM-0250-S,2083.0,33.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,79.4206004491335,8.03156829573228,84.2688496535939,182.38875069098802,217.60943973485502
B209,BGEM-0252-S,2095.0,45.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,75.1474311849978,8.64920923687919,79.18846252954721,175.567851952705,218.93507717856602
B210,BGEM-0253-N,2113.0,13.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,68.2844623668404,7.307437537146241,61.9593235871278,141.243329269732,175.851860257966
B211,BGEM-0254-S,2341.0,41.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,68.8024222776447,8.0528662592201,67.2605971078722,163.24622842548402,193.306086600158
B212,BGEM-0255-S,2054.0,4.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,67.18379755638121,8.47882552897659,78.3049169427564,153.344923805396,188.22447639926602
B214,BGEM-0257-S,2146.0,46.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,68.8671672664953,8.0528662592201,65.0517331408954,151.80472086449302,169.223673039412
