,UID,genotype,PLOT.ID,rows,ranges,Block,Rep,Group,Trt,year,note,Calibration,ASD,leaf_length,leaf_width,ear_height,flag_leaf,plant_height
40,B044,BGEM-0047-S,2007.0,7.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,83.79573944634,48.4749999990904,39.5009372525419,102.661572740945,116.499999992924
41,B045,BGEM-0048-S,2204.0,4.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,82.42073944634,48.8999999990904,63.0000000000317,105.725000006302,144.499999992925
42,B046,BGEM-0049-S,2193.0,43.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,100.702852529549,59.6749999990904,79.0750000000317,138.900000006302,184.999999992925
43,B047,BGEM-0050-S,2108.0,8.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,92.1028525295493,51.1749999990904,64.7000000000317,120.550000006302,163.999999992925
44,B048,BGEM-0051-S,2089.0,39.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,97.32073944634,58.8249999990904,74.9500000000317,131.600000006302,176.499999992925
45,B049,BGEM-0052-S,2134.0,34.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,88.7028525295493,50.0749999990904,65.3500000000317,105.050000006302,147.499999992925
46,B050,BGEM-0055-S,2117.0,17.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,84.0136263631306,46.1749999990904,59.4500000000317,109.125000006302,150.499999992925
47,B051,BGEM-0056-S,2086.0,36.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,91.7778525295493,53.6999999990904,59.8250000000317,120.400000006302,158.749999992925
48,B052,BGEM-0057-S,2186.0,36.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,86.5778525295493,45.4999999990904,59.1000000000317,98.325000006302,136.999999992925
49,B053,BGEM-0059-S,2306.0,6.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,80.3386263631306,44.2499999990904,68.7750000000317,107.800000006302,144.999999992925
50,B054,BGEM-0060-S,2132.0,32.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,96.52073944634,59.8499999990904,79.2000000000317,129.525000006302,182.749999992925
51,B055,BGEM-0061-N,2143.0,43.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,84.4778525295493,54.4749999990904,71.0250000000317,130.550000006302,173.999999992925
52,B056,BGEM-0062-N,2281.0,31.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,90.4136263631306,46.7249999990904,71.7000000000317,128.600000006302,175.749999992925
53,B057,BGEM-0063-N,2297.0,47.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,101.52073944634,61.8749999990904,79.0000000000317,143.950000006302,196.249999992925
54,B058,BGEM-0064-N,2184.0,34.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,88.89573944634,47.5499999990904,93.9500000000317,151.750000006302,158.249999992925
55,B059,BGEM-0065-N,2040.0,40.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,100.313626363131,61.3499999990904,92.7750000000317,144.975000006302,189.249999992925
56,B060,BGEM-0066-N,2112.0,12.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,76.94573944634,39.9499999990904,58.2750000000317,91.800000006302,129.749999992925
57,B061,BGEM-0067-S,2216.0,16.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,86.72073944634,52.4749999990904,59.9250000000317,107.450000006302,147.249999992925
58,B062,BGEM-0068-S,2052.0,2.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,81.39573944634,46.0499999990904,55.4500000000317,103.925000006302,144.999999992925
59,B064,BGEM-0069-S,2044.0,44.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,100.488626363131,59.3249999990904,76.3750000000317,136.125000006302,182.999999992925
60,B065,BGEM-0070-S,2127.0,27.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,93.6386263631306,55.4749999990904,68.7000000000317,122.850000006302,169.499999992925
61,B066,BGEM-0071-S,2206.0,6.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,61.6386263631306,34.4249999990904,57.3750000000317,92.425000006302,124.999999992925
62,B067,BGEM-0072-S,2179.0,29.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,86.97073944634,51.0749999990904,60.2000000000317,113.600000006302,162.749999992925
63,B068,BGEM-0073-S,2202.0,2.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,79.6079336556776,50.999538618502,56.5009372525419,84.1615727409452,130.104782604816
64,B071,BGEM-0077-S,2063.0,13.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,84.27073944634,47.1999999990904,53.5750000000317,112.925000006302,151.249999992925
65,B072,BGEM-0078-N,2231.0,31.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,88.7278525295493,44.2499999990904,64.8000000000317,126.025000006302,164.749999992925
66,B073,BGEM-0079-S,2023.0,23.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,91.5028525295493,54.3249999990904,60.5250000000317,118.825000006302,160.999999992925
67,B074,BGEM-0080-S,2015.0,15.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,89.1778525295493,52.9999999990904,59.9000000000317,121.675000006302,160.749999992925
68,B075,BGEM-0081-S,2333.0,33.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,97.84573944634,54.0499999990904,78.7500000000317,137.000000006302,183.499999992925
69,B076,BGEM-0082-S,2020.0,20.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,78.59573944634,42.8249999990904,44.2000000000317,87.550000006302,119.749999992925
70,B077,BGEM-0083-S,2161.0,11.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,89.1528525295493,48.3749999990904,69.4250000000317,121.800000006302,161.749999992925
71,B078,BGEM-0085-N,2064.0,14.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,81.5636263631306,46.8499999990904,70.2000000000317,115.125000006302,151.499999992925
72,B079,BGEM-0086-N,2243.0,43.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,83.0028525295493,47.6499999990904,74.8500000000317,125.275000006302,172.749999992925
73,B080,BGEM-0087-N,2144.0,44.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,93.4278525295493,58.4999999990904,84.0500000000317,135.450000006302,182.249999992925
74,B081,BGEM-0088-N,2220.0,20.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,89.29573944634,46.1749999990904,69.2000000000317,110.125000006302,148.249999992925
75,B082,BGEM-0089-N,2214.0,14.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,,,,,
76,B083,BGEM-0090-N,2315.0,15.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,79.17073944634,44.9749999990904,60.8250000000317,111.000000006302,151.999999992925
77,B085,BGEM-0095-S,2123.0,23.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,82.27073944634,42.6749999990904,56.4000000000317,97.125000006302,134.499999992925
78,B086,BGEM-0097-S,2318.0,18.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,77.8778525295493,43.7749999990904,50.6250000000317,96.600000006302,128.999999992924
79,B087,BGEM-0099-S,2025.0,25.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,83.64573944634,47.4749999990904,67.3500000000317,107.650000006302,149.999999992925
80,B090,BGEM-0107-N,2223.0,23.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,86.07073944634,49.2999999990904,64.2500000000317,122.125000006302,161.499999992925
81,B091,BGEM-0108-S,2308.0,8.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,88.1136263631306,48.4749999990904,61.3750000000317,108.000000006302,149.749999992925
82,B092,BGEM-0110-N,2298.0,48.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,85.5386263631306,50.0749999990904,56.9000000000317,125.775000006302,163.999999992925
83,B093,BGEM-0111-S,2107.0,7.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,80.1278525295493,45.7249999990904,54.5000000000317,110.450000006302,152.249999992925
84,B094,BGEM-0112-S,2074.0,24.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,86.6528525295493,52.4249999990904,63.0750000000317,114.450000006302,161.499999992925
85,B095,BGEM-0113-S,2004.0,4.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,89.77073944634,51.7249999990904,62.9000000000317,118.850000006302,162.999999992925
86,B096,BGEM-0114-S,2021.0,21.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,89.0778525295493,51.7249999990904,55.8750000000317,108.475000006302,151.499999992925
87,B097,BGEM-0115-S,2160.0,10.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,79.0778525295493,45.9499999990904,62.6000000000317,118.000000006302,162.749999992925
88,B098,BGEM-0116-S,2154.0,4.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,81.89573944634,48.7749999990904,58.2000000000317,110.650000006302,153.999999992925
89,B099,BGEM-0117-S,2062.0,12.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,80.7778525295493,47.0999999990904,53.7500000000317,111.575000006302,153.249999992925
90,B100,BGEM-0118-S,2012.0,12.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,85.9778525295493,52.6749999990904,53.0500000000317,113.075000006302,158.999999992925
91,B102,BGEM-0122-N,2236.0,36.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,81.9528525295493,47.7749999990904,62.5500000000317,113.650000006302,155.249999992925
92,B103,BGEM-0123-N,2060.0,10.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,74.8028525295493,44.1249999990904,62.8000000000317,105.775000006302,138.999999992925
93,B104,BGEM-0124-N,2141.0,41.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,91.6778525295493,58.2999999990904,74.0750000000317,136.200000006302,183.249999992925
94,B105,BGEM-0125-N,2197.0,47.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,80.8278525295493,50.8249999990904,70.1000000000317,121.725000006302,165.999999992925
95,B107,BGEM-0129-N,2110.0,10.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,79.8386263631306,46.2999999990904,65.0750000000317,101.675000006302,140.749999992925
96,B109,BGEM-0131-N,2135.0,35.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,81.6028525295493,46.0999999990904,63.0250000000317,110.225000006302,148.749999992925
97,B110,BGEM-0133-S,2348.0,48.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,86.5957789525125,51.1499999990904,66.5750000000317,115.350000006302,158.749999992925
98,B111,BGEM-0134-S,2096.0,46.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,98.82073944634,62.5749999990904,89.4250000000317,143.500000006302,189.999999992925
99,B112,BGEM-0136-S,2009.0,9.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,77.5721598220962,51.649538618502,61.0009372525419,85.6615727409451,125.104782604816
100,B113,BGEM-0137-S,2103.0,3.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,86.99573944634,51.5999999990904,57.7250000000317,110.800000006302,152.999999992925
101,B114,BGEM-0138-S,2247.0,47.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,90.8528525295493,54.6499999990904,74.0000000000317,124.525000006302,169.749999992925
102,B115,BGEM-0140-N,2005.0,5.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,1.0,1.25,82.3277014397933,51.7999999990904,60.1500000000317,112.325000006302,154.499999992925
103,B117,BGEM-0143-N,2291.0,41.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,87.22073944634,49.0249999990904,73.6250000000317,120.400000006302,164.249999992925
104,B118,BGEM-0144-N,2189.0,39.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,81.1028525295493,52.9499999990904,77.9250000000317,124.175000006302,169.999999992925
105,B119,BGEM-0145-N,2234.0,34.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,70.3278525295493,34.5499999990904,64.8500000000317,111.100000006302,141.499999992925
106,B120,BGEM-0146-N,2239.0,39.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,95.9636263631306,60.0749999990904,73.6000000000317,142.325000006302,189.999999992925
107,B121,BGEM-0147-S,2299.0,49.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,95.74573944634,56.8249999990904,71.0250000000317,128.225000006302,170.499999992925
108,B122,BGEM-0148-S,2227.0,27.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,90.0028525295493,49.3999999990904,59.2000000000317,122.350000006302,162.999999992925
109,B123,BGEM-0149-S,2158.0,8.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,88.3579336556776,52.549538618502,59.0009372525419,111.161572740945,154.104782604816
110,B124,BGEM-0150-S,2151.0,1.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,60.4278525295493,27.0999999990904,46.2750000000317,80.050000006302,111.999999992925
111,B125,BGEM-0151-N,2264.0,14.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,80.24573944634,45.8249999990904,53.3750000000317,108.075000006302,141.999999992925
112,B128,BGEM-0154-S,2101.0,1.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,89.04573944634,50.4749999990904,78.4000000000317,117.975000006302,166.999999992925
113,B130,BGEM-0156-S,2292.0,42.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,73.1778525295493,41.2499999990904,65.6250000000317,106.300000006302,144.999999992925
114,B131,BGEM-0157-N,2312.0,12.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,83.32073944634,44.6499999990904,65.6500000000317,113.375000006302,149.999999992925
115,B132,BGEM-0158-S,2128.0,28.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,102.152852529549,61.7499999990904,76.3250000000317,135.200000006302,189.249999992925
116,B134,BGEM-0159-S,2181.0,31.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,96.97073944634,55.7749999990904,92.9000000000317,141.225000006302,190.249999992924
117,B136,BGEM-0162-S,2156.0,6.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,86.09573944634,50.3749999990904,65.6250000000317,120.325000006302,158.749999992925
118,B137,BGEM-0164-S,2165.0,15.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,84.1386263631306,49.4749999990904,58.8500000000317,105.900000006302,145.749999992925
119,B138,BGEM-0165-S,2050.0,50.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,98.82073944634,60.2249999990904,86.7500000000317,142.275000006302,194.249999992925
120,B139,BGEM-0166-S,2032.0,32.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,113.82073944634,56.6249999990904,84.3500000000317,139.350000006302,184.999999992925
121,B140,BGEM-0167-S,2120.0,20.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,86.82073944634,51.4499999990904,47.0009372525419,104.161572740945,117.499999992925
122,B142,BGEM-0170-S,2222.0,22.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,83.14573944634,46.7499999990904,58.9500000000317,102.925000006302,143.999999992925
123,B143,BGEM-0172-S,2077.0,27.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,111.87073944634,67.8249999990904,80.6500000000317,160.025000006302,207.249999992925
124,B144,BGEM-0173-S,2307.0,7.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,81.3386263631306,44.3749999990904,63.1750000000317,105.275000006302,145.749999992925
125,B145,BGEM-0174-N,2215.0,15.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,79.8579336556776,50.299538618502,54.0009372525419,84.1615727409452,119.104782604816
126,B146,BGEM-0175-S,2138.0,38.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,97.09573944634,55.6749999990904,71.8250000000317,124.100000006302,168.499999992925
127,B147,BGEM-0178-S,2042.0,42.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,109.163626363131,67.0749999990904,72.6500000000317,152.675000006302,205.499999992925
128,B148,BGEM-0179-S,2017.0,17.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,106.477852529549,66.3749999990904,70.5750000000317,141.625000006302,190.499999992925
129,B149,BGEM-0182-N,2250.0,50.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,94.3778525295493,59.6499999990904,68.4000000000317,132.150000006302,179.499999992925
130,B150,BGEM-0184-N,2059.0,9.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,79.9778525295493,43.0749999990904,63.9500000000317,109.500000006302,142.249999992925
131,B151,BGEM-0186-S,2323.0,23.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,76.37073944634,40.4999999990904,50.9750000000317,100.725000006302,138.999999992925
132,B152,BGEM-0187-S,2221.0,21.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,82.02073944634,41.0999999990904,55.2500000000317,94.050000006302,127.499999992925
133,B153,BGEM-0188-S,2091.0,41.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,96.6886263631306,60.1999999990904,71.7000000000317,127.425000006302,178.999999992925
134,B154,BGEM-0190-N,2257.0,7.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,74.9278525295493,39.1999999990904,60.2750000000317,101.425000006302,136.749999992925
135,B155,BGEM-0191-N,2253.0,3.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,71.7721598220962,49.399538618502,57.5009372525419,76.6615727409452,110.104782604816
136,B160,BGEM-0197-S,2075.0,25.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,90.6028525295493,50.8249999990904,69.6750000000317,116.375000006302,158.749999992925
137,B161,BGEM-0198-S,2192.0,42.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,95.0028525295493,60.0999999990904,81.0500000000317,125.500000006302,187.499999992925
138,B162,BGEM-0199-S,2235.0,35.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,81.2721598220962,50.8495386185021,71.0009372525419,123.661572740945,169.104782604816
139,B163,BGEM-0200-S,2266.0,16.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,78.82073944634,51.0249999990904,82.0750000000317,119.025000006302,164.499999992925
140,B165,BGEM-0202-N,2152.0,2.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,65.92073944634,33.6749999990904,60.8250000000317,106.250000006302,125.499999992924
141,B169,BGEM-0206-N,2198.0,48.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,75.7028525295493,50.0499999990904,72.9750000000317,105.650000006302,149.999999992925
142,B170,BGEM-0207-N,2153.0,3.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,70.07073944634,39.8749999990904,63.5250000000317,101.675000006302,140.999999992925
143,B171,BGEM-0208-N,2182.0,32.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,105.302852529549,64.2999999990903,123.800000000032,173.375000006302,219.499999992925
144,B173,BGEM-0210-N,2039.0,39.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,101.713626363131,62.4499999990904,90.0750000000317,132.175000006302,187.249999992925
145,B175,BGEM-0212-N,2337.0,37.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,86.9886263631306,51.8249999990904,73.0500000000317,128.650000006302,168.499999992925
146,B176,BGEM-0213-S,2085.0,35.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,96.5528525295493,60.6499999990904,89.8250000000317,139.400000006302,185.999999992925
147,B177,BGEM-0214-S,2018.0,18.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,89.54573944634,52.1499999990904,68.0500000000317,108.875000006302,159.749999992925
148,B180,BGEM-0217-S,2248.0,48.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,88.2778525295493,46.0499999990904,72.1500000000317,116.200000006302,157.499999992925
149,B181,BGEM-0218-S,2302.0,2.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,79.5579336556776,50.699538618502,63.5009372525419,107.161572740945,149.104782604816
150,B182,BGEM-0219-S,2111.0,11.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,87.8886263631306,51.3749999990904,63.4000000000317,109.525000006302,151.749999992925
151,B183,BGEM-0220-S,2172.0,22.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,91.24573944634,56.2749999990904,71.7750000000317,119.100000006302,166.499999992925
152,B185,BGEM-0222-S,2022.0,22.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,88.04573944634,54.3999999990904,72.7000000000317,118.450000006302,163.499999992925
153,B186,BGEM-0223-N,2142.0,42.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,87.9221598220962,51.9995386185021,68.5009372525419,105.661572740945,146.604782604816
154,B187,BGEM-0224-N,2270.0,20.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,79.0136263631306,43.2499999990904,65.0250000000317,98.950000006302,137.749999992925
155,B188,BGEM-0225-N,2224.0,24.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,86.7278525295493,53.9249999990904,64.7250000000317,104.400000006302,152.499999992925
156,B189,BGEM-0226-S,2225.0,25.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,77.7528525295493,42.2999999990904,59.3000000000317,105.825000006302,141.749999992925
157,B190,BGEM-0227-N,2121.0,21.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,85.2886263631306,48.8749999990904,73.1250000000317,101.400000006302,144.249999992925
158,B191,BGEM-0228-N,2171.0,21.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,83.37073944634,47.3749999990904,72.0250000000317,120.225000006302,157.249999992925
159,B194,BGEM-0231-N,2038.0,38.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,100.34573944634,57.2749999990904,74.9750000000317,121.225000006302,159.249999992925
160,B195,BGEM-0233-S,2140.0,40.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,100.77073944634,60.2499999990904,84.1250000000317,145.475000006302,197.249999992925
161,B197,BGEM-0236-S,2190.0,40.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,87.3778525295493,51.8249999990904,79.8750000000317,116.900000006302,161.749999992925
162,B198,BGEM-0237-N,2034.0,34.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,88.5636263631306,50.6749999990904,77.5009372525419,140.161572740945,161.249999992925
163,B201,BGEM-0242-N,2163.0,13.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,75.39573944634,43.0749999990904,55.9750000000317,96.075000006302,133.999999992925
164,B202,BGEM-0243-S,2240.0,40.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,84.37073944634,49.2749999990904,68.5750000000317,125.125000006302,169.499999992925
165,B204,BGEM-0246-N,2175.0,25.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,82.4136263631306,50.8749999990904,53.5750000000317,111.525000006302,147.749999992925
166,B205,BGEM-0247-N,2304.0,4.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,75.2636263631306,37.2749999990904,61.5009372525419,84.1615727409452,98.7499999929245
167,B206,BGEM-0248-N,2344.0,44.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,94.3636263631306,60.9999999990904,81.1500000000317,139.125000006302,197.749999992925
168,B207,BGEM-0250-S,2083.0,33.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,105.62073944634,60.4999999990904,88.0500000000317,143.350000006302,185.999999992925
169,B209,BGEM-0252-S,2095.0,45.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,98.57073944634,59.0499999990904,83.6500000000317,139.025000006302,186.999999992925
170,B210,BGEM-0253-N,2113.0,13.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,87.4636263631306,50.2499999990904,62.3500000000317,105.500000006302,103.499999992924
171,B211,BGEM-0254-S,2341.0,41.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,89.5386263631306,54.3749999990904,69.1250000000317,128.750000006302,160.999999992925
