"genotype","PLOT.ID","rows","ranges","Block","Rep","Group","Trt","year","note","Calibration","ASD","leaf_length","leaf_width","ear_height","flag_leaf","plant_height"
"Mo17","1016","16","1","1","1","Inbred","HN","2022","BGEM_Tall_late","0","2",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1147","47","3","1","1","Inbred","HN","2022","BGEM_Short_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1204","4","5","1","1","Inbred","HN","2022","BGEM_Tall_early","0","2",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1220","20","5","1","1","Inbred","HN","2022","BGEM_Tall_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1098","48","2","1","1","Inbred","HN","2022","BGEM_Short_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1236","36","5","1","1","Inbred","HN","2022","BGEM_Short_late","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1065","15","2","1","1","Inbred","HN","2022","BGEM_Tall_late","0","2",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1318","18","7","1","1","Inbred","HN","2022","BGEM_Tall_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1114","14","3","1","1","Inbred","HN","2022","BGEM_Tall_late","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1162","12","4","1","1","Inbred","HN","2022","BGEM_Tall_late","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1269","19","6","1","1","Inbred","HN","2022","BGEM_Tall_early","0","2",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1326","26","7","1","1","Inbred","HN","2022","BGEM_Short_late","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1082","32","2","1","1","Inbred","HN","2022","BGEM_Short_early","0","2",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1171","21","4","1","1","Inbred","HN","2022","BGEM_Tall_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1049","49","1","1","1","Inbred","HN","2022","BGEM_Short_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1342","42","7","1","1","Inbred","HN","2022","BGEM_Short_late","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1033","33","1","1","1","Inbred","HN","2022","BGEM_Short_early","0","2",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1187","37","4","1","1","Inbred","HN","2022","BGEM_Short_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1131","31","3","1","1","Inbred","HN","2022","BGEM_Short_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1302","2","7","1","1","Inbred","HN","2022","BGEM_Tall_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1285","35","6","1","1","Inbred","HN","2022","BGEM_Short_late","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"Mo17","1253","3","6","1","1","Inbred","HN","2022","BGEM_Tall_early","0","1",65.1138422560907,8.61672135331856,77.3383916494185,153.634411367647,200.659565602897
"B73","2098","48","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2162","12","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2114","14","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2131","31","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2343","43","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2301","1","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2252","2","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2203","3","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2082","32","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2237","37","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2327","27","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2180","30","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2033","33","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2188","38","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2016","16","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2065","15","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2317","17","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2286","36","6","2","1","Inbred","LN","2022","BGEM_Tall_early",NA,NA,74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2268","18","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2049","49","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2219","19","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"B73","2147","47","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",74.0418900615891,8.04339396296405,79.1507958466507,159.139964087568,194.335548117264
"BGEM-0001-N","2338","38","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",59.0475106241632,7.30743753714624,65.0517331408954,160.605880526794,207.888098480976
"BGEM-0002-N","2339","39","7","2","1","Inbred","LN","2022","BGEM_Tall_early",NA,NA,59.3496539054657,6.64720066902368,62.8428691739185,155.985271704086,191.317630434591
"BGEM-0003-N","2136","36","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",79.4421821120837,6.54071085158456,80.734667306431,172.267417079342,212.527829533964
"BGEM-0004-N","2273","23","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",54.2563814492231,7.30743753714625,72.340984231919,139.043039354157,165.24676070828
"BGEM-0005-N","2346","46","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",67.9391557596375,8.54271941944006,71.6783250418259,154.885126746298,194.85266361782
"BGEM-0006-S","2347","47","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",68.6729322999437,7.9676744052688,70.3530066616398,151.14463388982,192.643267878302
"BGEM-0007-S","2195","45","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",72.1259983719726,7.1796497562193,74.1080754055004,183.708924640333,220.70259377018
"BGEM-0008-S","2003","3","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",72.0311010788334,7.62843664609688,68.9499503305455,162.868902198964,200.445453718884
"BGEM-0010-S","2053","3","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",71.82385509067,8.94738072570873,60.8548916036394,150.484546915148,188.887295121122
"BGEM-0011-S","2092","42","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",78.276772312774,8.37233571153747,61.5175507937324,163.246228425484,204.132125723795
"BGEM-0012-S","2071","21","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",63.5580781807509,7.73339680690273,55.7745044795926,130.241879691856,167.235216873846
"BGEM-0013-S","2069","19","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.874410770787,7.77599273387839,65.0517331408954,151.364662881378,189.329174269025
"BGEM-0014-S","2080","30","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",65.2630295538151,7.86118458782968,67.0397107111745,126.501386835378,160.165150507389
"BGEM-0015-S","2031","31","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",72.9461015640794,8.0528662592201,62.8428691739185,168.966982205979,218.27225845671
"BGEM-0018-S","2331","31","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",74.1330930263393,8.09546218619575,62.8428691739185,161.706025484581,198.829575948952
"BGEM-0019-S","2178","28","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",73.0108465529299,8.94738072570873,85.59416803378,175.12779396959,210.097494220494
"BGEM-0020-S","2011","11","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",81.334086354722,9.07540814526699,68.1585650519913,154.616960598988,196.486820510289
"BGEM-0021-S","2183","33","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",74.5215629594426,7.56301309900014,65.0517331408954,166.106605315732,204.574004871699
"BGEM-0022-S","2258","8","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",71.7273301310492,7.8510476459692,61.036097545003,144.400270999016,181.44401431763
"BGEM-0023-S","2072","22","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",72.9245199011292,8.67050720036701,60.8548916036394,147.184112041785,189.991992990881
"BGEM-0024-S","2068","18","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",72.4497233162253,8.47882552897659,58.8669140333602,135.742604480794,178.503135145388
"BGEM-0025-S","2277","27","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",80.434938607792,8.35103774804965,75.2125073889889,180.628518758528,226.667962266878
"BGEM-0026-S","2173","23","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",65.8025711275696,8.88348683524526,50.2523445621505,114.399792299715,135.861797372692
"BGEM-0027-S","2100","50","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",70.2483936953068,9.33074406848957,70.1321202649421,167.646808256634,187.119778529507
"BGEM-0028-S","2259","9","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",66.5147660049256,7.86118458782968,57.3207092564764,139.043039354157,178.503135145388
"BGEM-0029-S","2256","6","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",65.3101688591098,7.66553847940893,49.1653183666892,125.145740599071,157.296351745204
"BGEM-0030-S","2104","4","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",68.716095625844,7.39262939109754,75.2125073889889,136.182662463909,173.200585370545
"BGEM-0031-S","2326","26","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",69.6872704586021,7.56301309900014,70.1321202649421,157.525474644988,190.875751286688
"BGEM-0032-S","2013","13","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",63.4285882030498,7.77599273387838,51.3567765456389,125.401241877591,167.014277299894
"BGEM-0033-S","2150","50","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",68.6945139628938,7.92507847829316,92.8834191248036,167.206750273519,208.771856776783
"BGEM-0034-S","2316","16","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",66.4493099133002,8.2591678124018,55.8920932344003,140.470774999028,176.693654467317
"BGEM-0035-S","2208","8","5","2","1","Inbred","LN","2022","BGEM_Short_late",NA,NA,66.4872812817732,8.29626964571385,63.0145607413886,148.722716599004,190.548870697397
"BGEM-0036-S","2210","10","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",62.8890466292953,7.52041717202449,62.6219827772208,129.801821708741,165.467700282232
"BGEM-0037-S","2061","11","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",66.3852760272245,7.2648416101706,49.147912578662,130.901966666529,171.212129204978
"BGEM-0038-N","2093","43","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",66.557929330826,7.47782124504884,65.0517331408954,141.903416244405,180.933470458857
"BGEM-0039-N","2014","14","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",66.8290235980303,7.44292747953661,70.5327208876541,151.866313398995,189.361280734819
"BGEM-0040-N","2109","9","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",63.7913141201892,6.70089081329553,82.4035000659679,144.007321399018,183.027467601068
"BGEM-0041-S","2289","39","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",72.8381932493285,8.09546218619575,64.3890739508023,159.065677585891,201.922729984277
"BGEM-0042-S","2324","24","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",74.327327992891,7.20094771970712,55.7745044795926,130.901966666529,168.339914743605
"BGEM-0043-S","2045","45","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",80.5212652595928,9.28814814151392,73.8871890088027,178.64825783451,219.597895900421
"BGEM-0044-S","2345","45","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",72.6439582827769,9.2668501780261,81.1764400998264,164.566402374829,202.806488280085
"BGEM-0045-N","2228","28","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",71.8886000795206,7.56301309900014,79.6302353229426,176.667996910493,216.062862717192
"BGEM-0046-N","2246","46","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",67.8959924337371,7.20094771970712,60.413118810244,153.564952796953,191.538570008543
"BGEM-0047-S","2007","7","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.1190525675307,7.86118458782968,47.8225941984759,141.683387252847,179.386893441195
"BGEM-0048-S","2204","4","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",64.7450696430108,8.26584589409835,61.2966643970347,138.602981371042,176.514678979821
"BGEM-0049-S","2193","43","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",75.6653910958021,9.28814814151392,79.1884625295472,175.787880944263,214.074406551626
"BGEM-0050-S","2108","8","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",73.9604397227379,8.1380581131714,60.413118810244,152.904865822281,196.178301061531
"BGEM-0051-S","2089","39","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",73.4640614748837,8.308441821074,73.4454162154074,168.526924222864,208.992796350735
"BGEM-0052-S","2134","34","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",68.349207355691,6.34902918019414,64.8308467441977,142.563503219077,178.061255997484
"BGEM-0053-S","2283","33","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",63.6659864955018,6.75369048646281,82.9435312734078,149.604430948918,179.828772589098
"BGEM-0054-S","2238","38","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",72.1691616978729,8.1380581131714,74.9916209922912,171.387301113112,218.493198030662
"BGEM-0055-S","2117","17","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",69.0614022330469,7.35003346412189,57.9833684465694,139.043039354157,180.04971216305
"BGEM-0056-S","2086","36","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",70.7663536061112,8.45752756548877,57.3207092564764,155.545213720971,192.42232830435
"BGEM-0057-S","2186","36","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",71.2627318539653,8.64920923687919,59.7504596201509,130.461908683414,163.258304542714
"BGEM-0058-N","2194","44","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",69.2556371995985,7.64820495295144,92.4416463314083,172.047388087785,202.585548706133
"BGEM-0059-S","2306","6","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",68.5434423222426,7.13705382924365,64.6099603475,137.062778430139,173.421524944496
"BGEM-0060-S","2132","32","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",67.3780325229328,8.90478479873308,82.9435312734078,168.966982205979,212.306889960012
"BGEM-0061-N","2143","43","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",58.8101123317112,8.3936336750253,76.7587121658727,166.766692290404,200.597092540567
"BGEM-0062-N","2281","31","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",71.9965083942715,7.37133142760972,68.1441426946629,161.485996493024,200.818032114519
"BGEM-0063-N","2297","47","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",74.5431446223927,6.09345361834025,78.5258033394541,183.268866657218,228.656418432444
"BGEM-0064-N","2184","34","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",69.6441071327018,6.24253936275502,91.9998735380129,171.387301113112,184.247564068134
"BGEM-0065-N","2040","40","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",70.2483936953068,7.37133142760972,94.2087375049897,185.689185564351,218.935077178566
"BGEM-0066-N","2112","12","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",66.083132745922,6.45551899763326,56.878936463081,121.440720029555,156.409177750208
"BGEM-0067-S","2216","16","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",66.8816542750787,7.88248255131751,56.6580500663833,143.883677168422,182.259107902568
"BGEM-0068-S","2052","2","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",69.6441071327018,7.49911920853666,48.485253388569,133.322285573661,179.165953867243
"BGEM-0069-S","2044","44","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",74.5863079482931,8.75569905431831,74.9916209922912,173.36756203713,215.179104421385
"BGEM-0070-S","2127","27","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",71.7591101018195,8.64920923687919,70.7947794550352,158.625619602776,197.28299893129
"BGEM-0071-S","2206","6","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",54.6448513823263,6.75369048646281,57.0998228597787,117.040140198405,149.118171809799
"BGEM-0072-S","2179","29","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",69.2772188625487,8.09546218619575,57.5415956531741,146.083967083998,194.85266361782
"BGEM-0073-S","2202","2","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",62.2724593812686,7.66553847940893,58.2662490700631,125.145740599071,166.401208124971
"BGEM-0074-S","2254","4","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",63.5796598437011,8.54271941944006,56.216277272988,130.901966666529,168.118975169653
"BGEM-0075-S","2029","29","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",71.0684968874137,8.07416422270793,94.4296239016874,167.866837248192,211.865010812108
"BGEM-0076-S","2328","28","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",62.5653216850426,8.07416422270793,74.1080754055004,152.904865822281,189.991992990881
"BGEM-0077-S","2063","13","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.9175740966873,6.98796808482888,49.5896853720574,144.763793134652,184.247564068134
"BGEM-0078-N","2231","31","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",68.111809063239,6.47681696112109,61.9593235871278,160.825909518351,190.875751286688
"BGEM-0078-S","2287","37","6","2","1","Inbred","LN","2022","BGEM_Tall_early",NA,NA,63.9052282256082,6.07015964699061,53.9136300380147,133.004732599049,167.19293476669
"BGEM-0079-S","2023","23","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",71.349058505766,8.28714385758617,57.0998228597787,154.225039771626,195.073603191772
"BGEM-0080-S","2015","15","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",67.7233391301357,8.09546218619575,58.4251412399648,156.425329687201,193.968905322013
"BGEM-0081-S","2333","33","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",73.3129898342325,8.41493163851312,76.0960529757796,172.927504054015,212.527829533964
"BGEM-0082-S","2020","20","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",68.3060440297906,8.69180516385484,39.8706839173593,117.920256164635,151.327567549317
"BGEM-0083-S","2161","11","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",73.5503881266845,7.88248255131751,66.8188243144768,152.464807839166,189.108234695074
"BGEM-0084-S","2265","15","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",67.3564508599826,7.73339680690273,58.2042548432671,144.543764143095,183.805684920231
"BGEM-0085-N","2064","14","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",66.7305826344274,6.64720066902369,67.9232562979653,146.74405405867,179.607833015146
"BGEM-0086-N","2243","43","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",62.7811383145444,6.81758437692628,78.3049169427564,157.745503636546,195.957361487579
"BGEM-0087-N","2144","44","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",67.637012478335,7.47782124504884,83.8270768601986,174.467706994917,212.306889960012
"BGEM-0088-N","2220","20","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",73.8741130709372,7.98897236875663,67.0397107111745,142.34347422752,174.305283240303
"BGEM-0089-N","2214","14","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",68.3493324628378,7.25718911191556,53.3215448580697,129.431011296901,160.524414137116
"BGEM-0090-N","2315","15","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",67.6154308153848,7.07315993878017,56.4371636696856,140.803271286617,180.491591310954
"BGEM-0091-N","2284","34","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",64.9608862725126,6.28513528973067,59.5295732234532,128.921705742511,166.793337725943
"BGEM-0092-S","2199","49","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",73.5288064637343,6.98796808482888,74.9916209922912,176.88802590205,215.84192314324
"BGEM-0094-S","2115","15","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",63.2343532364982,7.56301309900014,55.1118452894995,126.721415826936,159.281392211582
"BGEM-0095-S","2123","23","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",66.2557860495234,7.98897236875663,59.0878004300579,128.261618767839,159.944210933437
"BGEM-0097-S","2318","18","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",65.2846112167653,8.26584589409835,46.7181622149875,127.381502801608,160.607029655292
"BGEM-0098-S","2349","49","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",58.8964389835119,6.79628641343846,49.8105717687551,139.043039354157,174.968101962159
"BGEM-0099-S","2025","25","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.6154308153848,7.83988662434186,66.8188243144768,139.70312632883,177.61937684958
"BGEM-0100-S","2314","14","7","2","1","Inbred","LN","2022","BGEM_Short_late",NA,NA,NA,NA,NA,NA,NA
"BGEM-0101-S","2267","17","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",70.3347203471075,7.32873550063407,63.0637555706162,137.502836413254,164.804881560376
"BGEM-0102-N","2212","12","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",72.8166115863783,6.49811492460891,49.3687989753597,139.263068345714,177.177497701677
"BGEM-0103-N","2036","36","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",70.744771943161,6.81758437692628,72.340984231919,162.366112459254,202.585548706133
"BGEM-0105-N","2342","42","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",70.0973220546556,6.98796808482888,65.0517331408954,164.126344391714,203.248367427988
"BGEM-0106-N","2043","43","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",72.3633966644245,7.11575586575583,81.397326496524,184.809069598121,224.016687379457
"BGEM-0107-N","2223","23","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",65.3061928797155,8.52142145595224,65.9352787276861,154.665097754741,189.108234695074
"BGEM-0108-S","2308","8","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",71.0253335615133,7.71209884341491,60.8548916036394,140.803271286617,178.724074719339
"BGEM-0109-N","2019","19","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",52.9614816722122,6.86018030390193,54.8909588928019,134.862488514564,164.142062838521
"BGEM-0110-N","2298","48","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",67.0974709045805,6.32773121670632,53.5656405126158,159.505735569006,196.178301061531
"BGEM-0111-S","2107","7","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",64.0976197545054,6.39162510716979,50.9150037522435,141.683387252847,185.131322363941
"BGEM-0112-S","2074","24","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",67.8528291078368,6.77498844995063,61.7384371904301,148.50428599113,194.189844895965
"BGEM-0113-S","2004","4","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.9823190855379,6.94537215785323,61.2966643970347,155.105155737856,194.85266361782
"BGEM-0114-S","2021","21","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",69.3419638513992,7.69080087992709,55.5536180828949,144.10370615998,183.363805772327
"BGEM-0115-S","2160","10","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",65.004049598413,7.05186197529235,60.1922324135463,147.184112041785,191.09669086064
"BGEM-0116-S","2154","4","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",62.5221583591422,6.81758437692628,59.0878004300579,144.543764143095,184.468503642086
"BGEM-0117-S","2062","12","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",64.8745596207119,7.03056401180453,52.682094925825,143.443619185307,183.142866198375
"BGEM-0118-S","2012","12","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",65.5220095092173,6.88147826738975,53.7865269093134,148.064228008015,192.201388730399
"BGEM-0120-N","2169","19","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",74.3920729817415,7.94637644178098,71.4574386451282,133.322285573661,167.014277299894
"BGEM-0121-N","2177","27","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",76.5934026026599,9.33074406848957,85.8150544304777,178.868286826068,220.923533344132
"BGEM-0122-N","2236","36","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",63.7738948102527,7.03056401180453,63.0637555706162,147.404141033343,182.921926624423
"BGEM-0123-N","2060","10","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",59.7597055015191,7.22224568319495,62.1802099838254,136.622720447024,167.898035595701
"BGEM-0124-N","2141","41","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",66.3636943642743,7.30743753714624,72.1200978352213,174.027649011802,216.946621012999
"BGEM-0125-N","2197","47","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",61.5509835263841,7.98897236875663,74.3289618021981,154.665097754741,190.654811712736
"BGEM-0126-N","2340","40","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",67.8959924337372,8.07416422270793,74.5498481988958,163.686286408599,199.71333424476
"BGEM-0127-N","2249","49","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",64.7019063171104,6.49811492460891,66.8188243144768,148.284256999573,185.352261937893
"BGEM-0129-N","2110","10","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",66.6442559826267,8.35103774804965,64.1681875541046,132.002111624316,168.560854317557
