"","male","bands","mean.heterosis","sd.heterosis","se.heterosis","max","min","Trt","Htype"
"10891","Mo17",485,-3.79511667193249,3.52256955686209,0.288580142323004,3.83653507834598,-12.4886726690201,"HN","better"
"10892","Mo17",486,-3.8138052848735,3.53659638128831,0.289729264554351,3.91835681611328,-12.6381348820936,"HN","better"
"10893","Mo17",487,-3.83474294815752,3.58011501917381,0.293294450283682,4.00283113173442,-12.7407457696222,"HN","better"
"10894","Mo17",488,-3.81633613899482,3.60981153867087,0.295727283953713,4.04333649231534,-12.7282635137231,"HN","better"
"10895","Mo17",489,-3.8230025067375,3.63905697953619,0.298123163822365,4.11313660672756,-12.7938286025121,"HN","better"
"10896","Mo17",490,-3.83597155324833,3.66688592322899,0.300402999721112,4.21971013723149,-12.9301129971097,"HN","better"
"10897","Mo17",491,-3.84699953273944,3.68898511703256,0.302213436219274,4.27260917192473,-13.0812807723239,"HN","better"
"10898","Mo17",492,-3.88114903751993,3.73631443527009,0.306090805046933,4.443395991493,-13.2253532758746,"HN","better"
"10899","Mo17",493,-3.87363720710645,3.75913972775552,0.307960725866857,4.53358490876833,-13.2815000985935,"HN","better"
"10900","Mo17",494,-3.86545873717109,3.77713611283014,0.309435047177566,4.5156146804335,-13.3750624543189,"HN","better"
"10901","Mo17",495,-3.86158101656336,3.83164535294949,0.313900618124467,4.48477487579382,-13.6885347109008,"HN","better"
"10902","Mo17",496,-3.87773455608074,3.88437506574138,0.318220404512359,4.48336058754944,-13.9301443603272,"HN","better"
"10903","Mo17",497,-3.88962269349525,3.9260990118529,0.321638563362815,4.59385879186675,-14.1500942723442,"HN","better"
"10904","Mo17",498,-3.86537133678092,3.97269290403694,0.325455683740654,4.74908482904744,-14.4045636397777,"HN","better"
"10905","Mo17",499,-3.90068598519748,4.04021857269669,0.3309876020627,4.81600226995492,-14.8210593699077,"HN","better"
"10906","Mo17",500,-3.90013436738883,4.11625666780143,0.337216885531227,5.00702109900802,-15.1753249812937,"HN","better"
"10907","Mo17",501,-3.88419162896383,4.17540497065182,0.342062503305184,5.11131260308338,-15.4930974867882,"HN","better"
"10908","Mo17",502,-3.87429811548835,4.2387308190409,0.347250358944612,5.14927678547882,-15.8976660653553,"HN","better"
"10909","Mo17",503,-3.88276230713095,4.31785946144801,0.353732829913336,5.20383271590042,-16.2830085961638,"HN","better"
"10910","Mo17",504,-3.90922344359184,4.39534168565026,0.360080421047266,5.3696559193535,-16.6992063670289,"HN","better"
"10911","Mo17",505,-3.92479727430824,4.48149905349549,0.367138707639937,5.51510458657582,-17.1807686633156,"HN","better"
"10912","Mo17",506,-3.92822450772588,4.56795983745654,0.374221851049337,5.49638993067553,-17.68784917296,"HN","better"
"10913","Mo17",507,-3.93780558496158,4.65497931084427,0.381350764079935,5.62375925580861,-18.2179807117692,"HN","better"
"10914","Mo17",508,-3.94897726585668,4.72725480700913,0.387271803432896,5.70036777819551,-18.6076025836287,"HN","better"
"10915","Mo17",509,-3.98115528496868,4.8111008122626,0.394140735824061,5.90156096044065,-19.0213778481917,"HN","better"
"10916","Mo17",510,-4.00732767872219,4.92490325824892,0.403463795462574,6.21647841220948,-19.6498137604769,"HN","better"
"10917","Mo17",511,-4.06197618053251,5.03484537011509,0.412470604207578,6.40700376009104,-20.2106749619797,"HN","better"
"10918","Mo17",512,-4.13557516747448,5.13057271519349,0.420312893883055,6.58397598509343,-20.7892523681204,"HN","better"
"10919","Mo17",513,-4.21180781308637,5.22778174372006,0.428276567796216,6.88929179086847,-21.4298976837974,"HN","better"
"10920","Mo17",514,-4.30408164592448,5.33028586540818,0.436674032643384,7.17275859144771,-22.0181443977591,"HN","better"
"10921","Mo17",515,-4.41469402477325,5.41840645055504,0.443893152264097,7.29754367093633,-22.5716645614507,"HN","better"
"10922","Mo17",516,-4.53984906363044,5.51688996195852,0.451961235882749,7.42481372414379,-23.1619697418044,"HN","better"
"10923","Mo17",517,-4.66437921212835,5.63527423176322,0.461659653153884,7.80957752861085,-23.8555513039955,"HN","better"
"10924","Mo17",518,-4.79830449663721,5.72580236645418,0.469076006918273,8.01922945900062,-24.4951861017522,"HN","better"
"10925","Mo17",519,-4.95015779590165,5.8211178447311,0.476884555150672,8.21718443269556,-25.1466180440916,"HN","better"
"10926","Mo17",520,-5.12229946961234,5.91432815181385,0.484520641039028,8.44627694771038,-25.779363482838,"HN","better"
"10927","Mo17",521,-5.3126567840537,5.97759134333348,0.489703363627708,8.50192484525593,-26.2517509277167,"HN","better"
"10928","Mo17",522,-5.50267315757407,6.04574746355159,0.495286930553849,8.55675072857544,-26.790718701493,"HN","better"
"10929","Mo17",523,-5.68475101478106,6.1095551765463,0.500514262079907,8.665633876888,-27.373961590604,"HN","better"
"10930","Mo17",524,-5.85248489343899,6.16566641316367,0.505111073693582,8.81867631698148,-27.8348496592221,"HN","better"
"10931","Mo17",525,-6.02693528652386,6.19931805031483,0.507867923226777,8.85578390364425,-28.1340494503023,"HN","better"
"10932","Mo17",526,-6.2093585160582,6.23573456398926,0.510851280270389,8.88615125124029,-28.450970349493,"HN","better"
"10933","Mo17",527,-6.38801479380174,6.27095541241174,0.513736684599934,8.92634675217095,-28.8163909338246,"HN","better"
"10934","Mo17",528,-6.53411515046306,6.28418933089514,0.514820849445449,8.92098688580325,-29.1058526802131,"HN","better"
"10935","Mo17",529,-6.67692607728675,6.3048274133197,0.516511587035499,8.95514558650784,-29.3478739853329,"HN","better"
"10936","Mo17",530,-6.81578348339616,6.32342575444905,0.518035222507686,8.98026859780125,-29.592300155757,"HN","better"
"10937","Mo17",531,-6.94320997701176,6.33687898166105,0.519137353824293,8.97519048214679,-29.8036815001198,"HN","better"
"10938","Mo17",532,-7.06605282910372,6.35642486663802,0.520738615113085,9.01963823389506,-30.0083742414562,"HN","better"
"10939","Mo17",533,-7.18144278664399,6.37111189967075,0.521941823740898,8.97765888902827,-30.1965195579132,"HN","better"
"10940","Mo17",534,-7.2861460922102,6.37968677308991,0.522644304742837,8.92020304136104,-30.348693755826,"HN","better"
"10941","Mo17",535,-7.36587629422252,6.3866893067781,0.523217974655025,8.94287812030649,-30.4349779445813,"HN","better"
"10942","Mo17",536,-7.45100133847746,6.39472544412686,0.523876320678403,8.9236262899945,-30.5867564741448,"HN","better"
"10943","Mo17",537,-7.53090113896783,6.40557881787715,0.524765463700559,8.95984167405533,-30.7333876913511,"HN","better"
"10944","Mo17",538,-7.59981342976893,6.41876074434926,0.525845369194547,9.01841041408564,-30.8495436521895,"HN","better"
"10945","Mo17",539,-7.66940799431021,6.42809377528648,0.526609960880443,8.94432164671254,-30.9493229540433,"HN","better"
"10946","Mo17",540,-7.73053884151955,6.43562441153587,0.527226894640175,8.98970223976986,-31.0249242213353,"HN","better"
"10947","Mo17",541,-7.78900270505179,6.44329893234011,0.527855615881927,9.02399158943591,-31.1068778221416,"HN","better"
"10948","Mo17",542,-7.84101343063039,6.45239628690069,0.528600900206758,8.96327786034729,-31.2017303119915,"HN","better"
"10949","Mo17",543,-7.8832363040041,6.46271108184841,0.529445921134236,9.04898222682811,-31.2856574610062,"HN","better"
"10950","Mo17",544,-7.92272018599922,6.46850640596409,0.529920692584767,9.07779406565851,-31.3141558059048,"HN","better"
"10951","Mo17",545,-7.969463325029,6.47210594417109,0.530215578244598,9.06012619607759,-31.3376495194983,"HN","better"
"10952","Mo17",546,-8.01626764483971,6.47757811622904,0.530663876047042,9.08547428445625,-31.3943662975972,"HN","better"
"10953","Mo17",547,-8.04849020881244,6.48873922400796,0.531578229623127,9.07821230464568,-31.4452315778595,"HN","better"
"10954","Mo17",548,-8.07925691744409,6.49793649820933,0.53233169968388,9.11434569728204,-31.5087349157684,"HN","better"
"10955","Mo17",549,-8.10969321059438,6.5041475495876,0.532840528838786,9.18345498903987,-31.5612974132249,"HN","better"
"10956","Mo17",550,-8.14154935448391,6.50801894738584,0.533157686104121,9.16820130998999,-31.5742268897661,"HN","better"
"10957","Mo17",551,-8.17082665937685,6.5156690337092,0.533784405595203,9.17280677389717,-31.6189837376826,"HN","better"
"10958","Mo17",552,-8.1923935356171,6.52078500952323,0.534203522664348,9.18061254246777,-31.6596587929475,"HN","better"
"10959","Mo17",553,-8.20359237343883,6.52441516070898,0.534500916237117,9.17217150145756,-31.6648673758729,"HN","better"
"10960","Mo17",554,-8.2169735855093,6.53334619132764,0.53523257477371,9.20757329159962,-31.7009652226394,"HN","better"
"10961","Mo17",555,-8.22836411682899,6.54110809897447,0.53586845502455,9.21663495194747,-31.7526617283605,"HN","better"
"10962","Mo17",556,-8.23070069095002,6.54520722255937,0.53620426831324,9.20403206672773,-31.7821156230647,"HN","better"
"10963","Mo17",557,-8.22740451485886,6.55195982061035,0.536757462700221,9.22645875410858,-31.8063159183552,"HN","better"
"10964","Mo17",558,-8.22257600658353,6.56059310283649,0.537464728738071,9.27500342327349,-31.8235677503272,"HN","better"
"10965","Mo17",559,-8.21089409770387,6.57158708708929,0.538365391021429,9.30000733679022,-31.8580324543924,"HN","better"
"10966","Mo17",560,-8.19063228282275,6.58107971809507,0.539143057654393,9.29167530824274,-31.866783079246,"HN","better"
"10967","Mo17",561,-8.15651229669457,6.58446035519079,0.539420010236443,9.3228400959015,-31.7944265309661,"HN","better"
"10968","Mo17",562,-8.12164994379323,6.59181316728254,0.540022376073558,9.385006087606,-31.7706904692231,"HN","better"
"10969","Mo17",563,-8.08058997781976,6.60306547188442,0.540944200784484,9.45259017844732,-31.7519641222961,"HN","better"
"10970","Mo17",564,-8.02995749605261,6.6112335881242,0.541613358939898,9.50008202425257,-31.6895759231279,"HN","better"
"10971","Mo17",565,-7.98061535215215,6.61843581444626,0.542203388310081,9.54085124768656,-31.6350487761975,"HN","better"
"10972","Mo17",566,-7.91922218164405,6.62221455724468,0.542512954982071,9.60617834637228,-31.5727458267678,"HN","better"
"10973","Mo17",567,-7.85120196768804,6.62842575911029,0.54302179646538,9.69539385895053,-31.5075212182295,"HN","better"
"10974","Mo17",568,-7.77988226454846,6.633521831571,0.543439282988289,9.76492420733454,-31.4054451971435,"HN","better"
"10975","Mo17",569,-7.70180342340066,6.63458488376221,0.543526371617111,9.78375825736332,-31.2987018805811,"HN","better"
"10976","Mo17",570,-7.6181361059385,6.63618259262204,0.543657261026878,9.82826791223254,-31.1898512402576,"HN","better"
"10977","Mo17",571,-7.53181275534478,6.63663472337845,0.543694301021668,9.93461353452227,-31.0665332657921,"HN","better"
"10978","Mo17",572,-7.4512363689213,6.63264774612427,0.543367675118367,9.95355315549612,-30.9495856870514,"HN","better"
"10979","Mo17",573,-7.35963156100853,6.62066705907341,0.542386178992186,9.91863162850606,-30.7874846236372,"HN","better"
"10980","Mo17",574,-7.2645087632997,6.60788544176748,0.541339068102898,9.90376092597323,-30.6143986206913,"HN","better"
"10981","Mo17",575,-7.17712198534252,6.60173767984,0.540835423821824,9.96243626230815,-30.5027705766217,"HN","better"
"10982","Mo17",576,-7.09759165007238,6.59143691712712,0.539991552459816,9.93488353781807,-30.3556095575299,"HN","better"
"10983","Mo17",577,-7.02455736203552,6.58285060214797,0.53928813412876,9.91842428289144,-30.2033214369418,"HN","better"
"10984","Mo17",578,-6.95338354745102,6.56883284507918,0.538139754724277,9.93053035641133,-30.0322718916963,"HN","better"
"10985","Mo17",579,-6.88215986807941,6.55390974746847,0.536917206932706,9.90485703743313,-29.8600287229736,"HN","better"
"10986","Mo17",580,-6.8066229018562,6.53927983325721,0.535718677661073,9.8898803504205,-29.6766561259852,"HN","better"
"10987","Mo17",581,-6.73837222018903,6.52422083025272,0.534484996065827,9.89664491509837,-29.5150458669638,"HN","better"
"10988","Mo17",582,-6.68373855870684,6.51261560516449,0.533534258982118,9.91690421831504,-29.4238343978815,"HN","better"
"10989","Mo17",583,-6.62432971515631,6.49634230561226,0.532201098337582,9.8969429164193,-29.2900338154572,"HN","better"
"10990","Mo17",584,-6.57018938861311,6.48536192881332,0.531301550820281,9.86479522007089,-29.1430726922258,"HN","better"
"10991","Mo17",585,-6.52474778630831,6.47327581182338,0.530311417536952,9.83186788377317,-29.0339131863784,"HN","better"
"10992","Mo17",586,-6.47810253337751,6.45034828898234,0.528433121679971,9.80394286128314,-28.8992547792521,"HN","better"
"10993","Mo17",587,-6.43720743471982,6.44042995798951,0.527620580345211,9.8141833244363,-28.785001266022,"HN","better"
"10994","Mo17",588,-6.40438050492414,6.44188219179051,0.527739551973794,9.82662416845152,-28.7121860917847,"HN","better"
"10995","Mo17",589,-6.37453039238001,6.43455367278161,0.527139176303573,9.81258247927977,-28.6437991018519,"HN","better"
"10996","Mo17",590,-6.34063021671973,6.42374099442084,0.526253367177627,9.79075963228613,-28.5343299227695,"HN","better"
"10997","Mo17",591,-6.30900271060268,6.41890666088969,0.525857323143312,9.79822202547801,-28.4713714881229,"HN","better"
"10998","Mo17",592,-6.28563368814309,6.41459928216772,0.525504448929032,9.82389988518631,-28.4071928876565,"HN","better"
"10999","Mo17",593,-6.26781976804385,6.40797141943465,0.524961473257457,9.84643904535037,-28.3080695574264,"HN","better"
"11000","Mo17",594,-6.24366416441239,6.404236302052,0.524655480518782,9.86455921201042,-28.2682674494622,"HN","better"
"11001","Mo17",595,-6.2162949203867,6.39681373328345,0.524047399992037,9.86543812912217,-28.2121882610833,"HN","better"
"11002","Mo17",596,-6.19522012170859,6.39242800046052,0.523688106759696,9.8549878482375,-28.1412615072981,"HN","better"
"11003","Mo17",597,-6.18013454858955,6.39509451868122,0.523906556444,9.84246980115445,-28.1189741792464,"HN","better"
"11004","Mo17",598,-6.16507692492355,6.39128631947875,0.523594576609364,9.83038431191331,-28.0832441539028,"HN","better"
"11005","Mo17",599,-6.14571534918029,6.3857540123769,0.52314135235217,9.82585160738207,-28.0160525070168,"HN","better"
"11006","Mo17",600,-6.12371912852998,6.37346500459739,0.522134597607722,9.82013569150028,-27.9030659140491,"HN","better"
"11007","Mo17",601,-6.10200179747698,6.36005819127015,0.52103626866471,9.79341926044178,-27.8382970625649,"HN","better"
"11008","Mo17",602,-6.08152102462363,6.34908336872515,0.520137176169621,9.72343878414291,-27.7672008599316,"HN","better"
"11009","Mo17",603,-6.05547535480841,6.33096909792776,0.518653197284206,9.65320787892155,-27.6512874863986,"HN","better"
"11010","Mo17",604,-6.0206158728372,6.31411333030508,0.517272318996071,9.64084898212245,-27.5433071097326,"HN","better"
"11011","Mo17",605,-5.9859143597815,6.29336564171525,0.515572602119093,9.58224855929508,-27.4102837152223,"HN","better"
"11012","Mo17",606,-5.94570536637769,6.26849631398302,0.513535227407083,9.49248145731497,-27.2754308982463,"HN","better"
"11013","Mo17",607,-5.90391528123443,6.24265698432054,0.511418387040651,9.38958908532002,-27.1119112253313,"HN","better"
"11014","Mo17",608,-5.85131599967534,6.20405622348026,0.508256089496984,9.26897519280506,-26.882838237065,"HN","better"
"11015","Mo17",609,-5.7992286310222,6.16478613687785,0.50503895865036,9.20188468195532,-26.6668519331997,"HN","better"
"11016","Mo17",610,-5.74617186176293,6.12747769509961,0.501982532009404,9.1204107975271,-26.451993121852,"HN","better"
"11017","Mo17",611,-5.69010717499637,6.08733398824219,0.498693831402848,8.97817868248517,-26.2231066686852,"HN","better"
"11018","Mo17",612,-5.63677780592792,6.04683179466098,0.495375762419571,8.85599857142234,-25.9860773855593,"HN","better"
"11019","Mo17",613,-5.58840103984746,6.00339832376661,0.491817553842011,8.7595431083819,-25.7658192418388,"HN","better"
"11020","Mo17",614,-5.53943362258176,5.9632814348377,0.488531050245763,8.66800710199355,-25.5502809154974,"HN","better"
"11021","Mo17",615,-5.49133022900362,5.92617682581981,0.48549132223518,8.54930294448194,-25.3252456977638,"HN","better"
"11022","Mo17",616,-5.4400284498123,5.88629910080324,0.482224411710054,8.44261249747531,-25.067896826762,"HN","better"
"11023","Mo17",617,-5.39027606389207,5.84973335452858,0.479228829055473,8.33473851188263,-24.8342434420429,"HN","better"
"11024","Mo17",618,-5.34665584193501,5.81566754363084,0.476438049086894,8.22435733339579,-24.6508460596299,"HN","better"
"11025","Mo17",619,-5.31250550760786,5.78389439295838,0.47383509116226,8.13650808364561,-24.4853328273874,"HN","better"
"11026","Mo17",620,-5.27518845275831,5.75608197319195,0.471556608956307,8.07004109056269,-24.2902480691594,"HN","better"
"11027","Mo17",621,-5.24378249961813,5.73196935974901,0.469581226694347,8.0239544203092,-24.1365701465723,"HN","better"
"11028","Mo17",622,-5.22072692415783,5.71166360342722,0.467917714319438,7.98226415951618,-24.0253205071525,"HN","better"
"11029","Mo17",623,-5.20100599199446,5.69294778055825,0.466384454368134,7.91684580750618,-23.9114031337605,"HN","better"
"11030","Mo17",624,-5.18100781151923,5.67697972730044,0.4650763004744,7.87829352966269,-23.8072061517031,"HN","better"
"11031","Mo17",625,-5.16387983802957,5.66447422194648,0.464051809557581,7.86064733475271,-23.7428676852894,"HN","better"
"11032","Mo17",626,-5.1545929083283,5.65070996606844,0.462924197779833,7.81613496723428,-23.6966507798511,"HN","better"
"11033","Mo17",627,-5.15057117412597,5.64947807799171,0.462823277576336,7.8015749291019,-23.6607204938859,"HN","better"
"11034","Mo17",628,-5.14431668728652,5.64599355601721,0.462537814413411,7.78492887144623,-23.6105179374853,"HN","better"
"11035","Mo17",629,-5.13580727559896,5.63767037812141,0.461855953112171,7.75513068758938,-23.5620646664666,"HN","better"
"11036","Mo17",630,-5.1303695803097,5.63361153586305,0.461523439798331,7.76362281448748,-23.538502995891,"HN","better"
"11037","Mo17",631,-5.12864593881589,5.63284645335715,0.461460761797264,7.77520191599335,-23.5261077560107,"HN","better"
"11038","Mo17",632,-5.12478768316913,5.63693536666276,0.461795738627284,7.79260149054115,-23.5284155528653,"HN","better"
"11039","Mo17",633,-5.12299415372691,5.64158461318822,0.462176619743286,7.82580631158772,-23.5289100271035,"HN","better"
"11040","Mo17",634,-5.1160573877838,5.63992244024348,0.46204044922991,7.8308630129694,-23.486883712611,"HN","better"
"11041","Mo17",635,-5.10541528658131,5.63804964970941,0.461887024251314,7.82874897370483,-23.4391044090553,"HN","better"
"11042","Mo17",636,-5.09351839783775,5.6311276369482,0.461319950870492,7.82794240394628,-23.3675958141551,"HN","better"
"11043","Mo17",637,-5.06798326737671,5.62161089929951,0.46054030934439,7.83407779998394,-23.2459950443938,"HN","better"
"11044","Mo17",638,-5.0407190172127,5.6071436876664,0.459355109187316,7.81047725689907,-23.0916894759005,"HN","better"
"11045","Mo17",639,-5.01636596955804,5.5902239933117,0.457968993817237,7.79711134908639,-22.9347075289572,"HN","better"
"11046","Mo17",640,-4.99249798571789,5.57352351182578,0.456600837065106,7.80541424819475,-22.7644558550892,"HN","better"
"11047","Mo17",641,-4.952748102243,5.5380986703891,0.45369872097668,7.73118087923507,-22.5014825927498,"HN","better"
"11048","Mo17",642,-4.91087255372883,5.50740384724854,0.451184103085538,7.66037644314794,-22.2501842634036,"HN","better"
"11049","Mo17",643,-4.87028118214816,5.47437108757453,0.448477953970759,7.59475321561268,-21.9874781589567,"HN","better"
"11050","Mo17",644,-4.82507837685876,5.43273255319567,0.44506679232208,7.51378343921177,-21.6939440005011,"HN","better"
"11051","Mo17",645,-4.77576743819579,5.38412477131209,0.441084687671614,7.3988957057219,-21.3580571047563,"HN","better"
"11052","Mo17",646,-4.73215471246852,5.33082709396187,0.436718371814132,7.25845576620792,-21.0100471839433,"HN","better"
"11053","Mo17",647,-4.69033692726687,5.27296734922228,0.431978316833756,7.09774902620121,-20.6652117234279,"HN","better"
"11054","Mo17",648,-4.6466739189246,5.21183490331687,0.426970151727245,6.93851271538375,-20.3219073197748,"HN","better"
"11055","Mo17",649,-4.61499646876582,5.15113220162897,0.421997192638797,6.85576405772602,-20.0179615992582,"HN","better"
"11056","Mo17",650,-4.58629377943811,5.09139210269488,0.417103093040621,6.76795093165378,-19.7194357472378,"HN","better"
"11057","Mo17",651,-4.55405996833011,5.03003115592958,0.41207620841428,6.66015215238554,-19.396400170926,"HN","better"
"11058","Mo17",652,-4.53364504423906,4.96801614905189,0.406995741095739,6.56665873666342,-19.1271772439564,"HN","better"
"11059","Mo17",653,-4.51147413027372,4.90915163198968,0.402173371959409,6.47173150031173,-18.8613386446222,"HN","better"
"11060","Mo17",654,-4.48204023535555,4.84540988510301,0.396951444587488,6.35242004674812,-18.5693490871247,"HN","better"
"11061","Mo17",655,-4.45264929848048,4.76712442173749,0.390538049537323,6.20217934681478,-18.2273047921369,"HN","better"
"11062","Mo17",656,-4.42124112701061,4.68739471748911,0.384006337663941,6.05627951752313,-17.8859023675248,"HN","better"
"11063","Mo17",657,-4.39523944401776,4.60812396668236,0.377512224721501,5.9089330973181,-17.5474334477448,"HN","better"
"11064","Mo17",658,-4.36479895632836,4.5181426280637,0.370140666236757,5.72712358831429,-17.1484846284373,"HN","better"
"11065","Mo17",659,-4.3350766732626,4.42277149081466,0.362327558243696,5.54277871464566,-16.7035581775117,"HN","better"
"11066","Mo17",660,-4.29901951426644,4.32178390802277,0.354054333103778,5.31991710620493,-16.2218965538057,"HN","better"
"11067","Mo17",661,-4.25801152664626,4.22083314517746,0.345784124371415,5.10630388394781,-15.7298017397261,"HN","better"
"11068","Mo17",662,-4.2190350188308,4.12360869704985,0.337819187235317,4.89439717607665,-15.2318732909161,"HN","better"
"11069","Mo17",663,-4.16905541664331,4.02174108867064,0.329473867590198,4.63318017293063,-14.7431829656192,"HN","better"
"11070","Mo17",664,-4.11688080636593,3.92216864684328,0.321316575315299,4.35019869828739,-14.3144978192052,"HN","better"
"11071","Mo17",665,-4.07011351905467,3.83311837146888,0.314021292503526,4.10299579386872,-14.0526925348813,"HN","better"
"11072","Mo17",666,-4.02064972321646,3.74621763825168,0.306902107046723,3.90172451296198,-13.7954634718644,"HN","better"
"11073","Mo17",667,-3.96077288489997,3.65581247629656,0.29949582760139,3.64799446238459,-13.5534716182979,"HN","better"
"11074","Mo17",668,-3.89779766830614,3.57089332141923,0.292538979367489,3.755651188513,-13.29536967207,"HN","better"
"11075","Mo17",669,-3.8420916503223,3.49070243263792,0.285969485785045,3.85886926308108,-13.0289143950582,"HN","better"
"11076","Mo17",670,-3.79150799372795,3.41568263795283,0.279823624737364,3.94290517616917,-12.7925406589625,"HN","better"
"11077","Mo17",671,-3.72891664774064,3.3437225233193,0.273928422446164,4.00038884630965,-12.5614732528972,"HN","better"
"11078","Mo17",672,-3.66753165638951,3.27646110640737,0.268418152470805,4.04353148154508,-12.3383427998568,"HN","better"
"11079","Mo17",673,-3.61568590662328,3.21428521444881,0.263324504932885,4.07412292615514,-12.140541891845,"HN","better"
"11080","Mo17",674,-3.55574393276943,3.15218983467321,0.258237453209993,4.01272414938753,-11.934001450862,"HN","better"
"11081","Mo17",675,-3.49567441854078,3.09033314009399,0.253169955340284,3.94687323965279,-11.7456360291039,"HN","better"
"11082","Mo17",676,-3.43678724339115,3.03213114100594,0.248401861791189,3.8836922204187,-11.5918020851703,"HN","better"
"11083","Mo17",677,-3.38468120665613,2.98688363634067,0.244695041776626,3.85100261981065,-11.4744122307359,"HN","better"
"11084","Mo17",678,-3.32385024627147,2.93683422856082,0.240594834530993,3.80089605460395,-11.2930564870274,"HN","better"
"11085","Mo17",679,-3.26513463891242,2.89234835279605,0.236950409587119,3.746650188125,-11.1454001228939,"HN","better"
"11086","Mo17",680,-3.21804113485349,2.86245886623106,0.234501767438922,3.71134286319333,-11.0804963605135,"HN","better"
"11087","Mo17",681,-3.16618115999199,2.83427253582243,0.232192653279618,3.68409780634993,-10.9947705802105,"HN","better"
"11088","Mo17",682,-3.12768844821978,2.82437084530736,0.231381475185913,3.67738030446833,-10.9707840752215,"HN","better"
"11089","Mo17",683,-3.10421500384289,2.83998589780827,0.232660710130846,3.67840546567472,-11.0248452812544,"HN","better"
"11090","Mo17",684,-3.08559168746127,2.8771576492178,0.235705938660475,3.67963737293732,-11.1307695112664,"HN","better"
"11091","Mo17",685,-3.08570440683898,2.9433333837093,0.241127266066397,3.50493527936069,-11.3251208631253,"HN","better"
"11092","Mo17",686,-3.09638734288363,3.04227276929292,0.249232696353062,3.29420353459401,-11.5727175457504,"HN","better"
"11093","Mo17",687,-3.11273682767317,3.17187854247906,0.259850415000826,3.13916938526512,-12.2281247109615,"HN","better"
"11094","Mo17",688,-3.13422039216064,3.33652021609084,0.273338386447871,3.32693243733116,-13.0191230686253,"HN","better"
"11095","Mo17",689,-3.16840030026937,3.52883275245993,0.289093243298824,3.53314720460086,-13.9195707768361,"HN","better"
"11096","Mo17",690,-3.21646127552481,3.75520682493706,0.30763852991394,3.75187970349974,-14.9737904910361,"HN","better"
"11097","Mo17",691,-3.28705590125508,3.99722032892914,0.327465048680637,4.08258338062062,-16.1248758788042,"HN","better"
"11098","Mo17",692,-3.3954791473065,4.24473539117979,0.347742272661136,4.63969900028583,-17.3282879327614,"HN","better"
"11099","Mo17",693,-3.54077696611354,4.49447220514537,0.368201509634069,5.18306045405309,-18.5906803916515,"HN","better"
"11100","Mo17",694,-3.72827106293577,4.74696114678015,0.388886209690597,5.7218997972407,-19.9224517773494,"HN","better"
"11101","Mo17",695,-3.96883718867896,4.99701290232808,0.409371247683266,6.26907540315037,-21.2934771827061,"HN","better"
"11102","Mo17",696,-4.2675484662507,5.2396490810604,0.429248777952294,6.78160494918957,-22.686720578281,"HN","better"
"11103","Mo17",697,-4.62227539465605,5.46275688384733,0.447526481328286,7.24601677672,-24.0557066823964,"HN","better"
"11104","Mo17",698,-5.02992731200202,5.65154646779864,0.462992726671728,7.63565499882578,-25.3367430075323,"HN","better"
"11105","Mo17",699,-5.47120078348269,5.81075684288051,0.476035748806216,7.92076309057831,-26.5239240736712,"HN","better"
"11106","Mo17",700,-5.93227190223083,5.93681556405204,0.486362881630568,8.12203747149636,-27.5989784879274,"HN","better"
"11107","Mo17",701,-6.39350807689264,6.02873000335815,0.493892805894186,8.23425287244402,-28.5048949358469,"HN","better"
"11108","Mo17",702,-6.83316183382632,6.08875798651668,0.498810489886971,8.25836051702234,-29.2078196720288,"HN","better"
"11109","Mo17",703,-7.25273559026064,6.11940363127833,0.501321078928334,8.19136038488031,-29.7506356337269,"HN","better"
"11110","Mo17",704,-7.63062471755165,6.12067611960676,0.501425325234048,8.0355808408172,-30.1171904508429,"HN","better"
"11111","Mo17",705,-7.96633714373655,6.10464681783574,0.500112153666602,7.87557877691951,-30.3205905787772,"HN","better"
"11112","Mo17",706,-8.25381196014025,6.06877708744516,0.497173590854965,7.68116181143452,-30.3909993689591,"HN","better"
"11113","Mo17",707,-8.49492599233247,6.01418298080053,0.492701067371414,7.4612870814881,-30.334723222074,"HN","better"
"11114","Mo17",708,-8.68285858155812,5.942775385838,0.486851129255335,7.22192463376897,-30.152693213432,"HN","better"
"11115","Mo17",709,-8.82163008474172,5.85744136615284,0.479860293972107,6.96265916785135,-29.891576952906,"HN","better"
"11116","Mo17",710,-8.9148761056652,5.758972974778,0.471793449034463,6.67834189311906,-29.5602115027897,"HN","better"
"11117","Mo17",711,-8.9619502998259,5.64986523500241,0.462854994714479,6.40579218317736,-29.1244606319469,"HN","better"
"11118","Mo17",712,-8.96862631791815,5.53407000503702,0.453368679851329,6.12829661423118,-28.6301969072749,"HN","better"
"11119","Mo17",713,-8.93444971535457,5.40970328299822,0.443180160996879,5.83953078735589,-28.0803858048158,"HN","better"
"11120","Mo17",714,-8.85908553742861,5.27779242098317,0.432373602114288,5.56832718812501,-27.4811468057589,"HN","better"
"11121","Mo17",715,-8.74726113130168,5.13829826181893,0.420945795322957,5.29951154398141,-26.8303291117895,"HN","better"
"11122","Mo17",716,-8.60082136458924,4.99446769580128,0.409162736240159,5.0468584376989,-26.1500544790175,"HN","better"
"11123","Mo17",717,-8.42325230228292,4.84757698650488,0.39712898045183,4.81912176344402,-25.4465760478887,"HN","better"
