"bands","Trt","H2"
"X2137","HN",0.362253888179279
"X2138","HN",0.36196287481315
"X2139","HN",0.361712917504059
"X2140","HN",0.361345545914446
"X2141","HN",0.360898769082958
"X2142","HN",0.360568020244318
"X2143","HN",0.36023751001138
"X2144","HN",0.359885762995524
"X2145","HN",0.359583062781855
"X2146","HN",0.359275181288961
"X2147","HN",0.359014379200878
"X2148","HN",0.358732297236352
"X2149","HN",0.358437718934415
"X2150","HN",0.35819941893355
"X2151","HN",0.357881845658352
"X2152","HN",0.357490235217794
"X2153","HN",0.357111093403258
"X2154","HN",0.35672512262188
"X2155","HN",0.356332838464247
"X2156","HN",0.355849326378462
"X2157","HN",0.355499238401875
"X2158","HN",0.355077387474391
"X2159","HN",0.354722468913225
"X2160","HN",0.354391658786156
"X2161","HN",0.353946931761499
"X2162","HN",0.353501778141054
"X2163","HN",0.353014475669448
"X2164","HN",0.352625392344772
"X2165","HN",0.352202858834967
"X2166","HN",0.351829091606396
"X2167","HN",0.351427695308643
"X2168","HN",0.350956375025748
"X2169","HN",0.350454578893424
"X2170","HN",0.350287264542281
"X2171","HN",0.350097549481619
"X2172","HN",0.349845364255574
"X2173","HN",0.349608317900415
"X2174","HN",0.349442800339991
"X2175","HN",0.349314901160909
"X2176","HN",0.349171478185772
"X2177","HN",0.349057424043002
"X2178","HN",0.348909044948181
"X2179","HN",0.348684900633629
"X2180","HN",0.348531258485401
"X2181","HN",0.348404786369753
"X2182","HN",0.348253128550927
"X2183","HN",0.348088144420995
"X2184","HN",0.347935973411996
"X2185","HN",0.3477945052671
"X2186","HN",0.34764041976699
"X2187","HN",0.347433243471473
"X2188","HN",0.34730733415631
"X2189","HN",0.347049732037567
"X2190","HN",0.34683229397582
"X2191","HN",0.346671673265276
"X2192","HN",0.346630866814404
"X2193","HN",0.346454149308114
"X2194","HN",0.346285833889331
"X2195","HN",0.346153020790669
"X2196","HN",0.34593393766047
"X2197","HN",0.345769732302301
"X2198","HN",0.345660877385783
"X2199","HN",0.345605859336475
"X2200","HN",0.345592302974765
"X2201","HN",0.345524281144633
"X2202","HN",0.345556081990898
"X2203","HN",0.345560484132564
"X2204","HN",0.345547724335694
"X2205","HN",0.345463672025235
"X2206","HN",0.345330514625974
"X2207","HN",0.345272702445607
"X2208","HN",0.345234509059532
"X2209","HN",0.345111905169268
"X2210","HN",0.344984715062109
"X2211","HN",0.344946078985935
"X2212","HN",0.344944224725988
"X2213","HN",0.344954748266793
"X2214","HN",0.344957340281869
"X2215","HN",0.344971479189325
"X2216","HN",0.344940417818019
"X2217","HN",0.344795341850827
"X2218","HN",0.344734237049526
"X2219","HN",0.344690087422845
"X2220","HN",0.34467138162057
"X2221","HN",0.344677438896088
"X2222","HN",0.344654747477721
"X2223","HN",0.344695088765722
"X2224","HN",0.344687997063996
"X2225","HN",0.344635987124163
"X2226","HN",0.344561199223173
"X2227","HN",0.344490783132237
"X2228","HN",0.344449617147089
"X2229","HN",0.344330844836607
"X2230","HN",0.344210037801953
"X2231","HN",0.344114380352985
"X2232","HN",0.343961860904494
"X2233","HN",0.343849593706502
"X2234","HN",0.343758288138184
"X2235","HN",0.343626524458121
"X2236","HN",0.34354270151643
"X2237","HN",0.343440946290463
"X2238","HN",0.343336703202328
"X2239","HN",0.343266852223012
"X2240","HN",0.343220911754512
"X2241","HN",0.343161893883747
"X2242","HN",0.343061037922699
"X2243","HN",0.342962601393755
"X2244","HN",0.342692411469835
"X2245","HN",0.342384347681622
"X2246","HN",0.342022347226757
"X2247","HN",0.341537549953335
"X2248","HN",0.340983462856919
"X2249","HN",0.340436189376479
"X2250","HN",0.339821478142802
"X2251","HN",0.339081306720332
"X2252","HN",0.338351948658656
"X2253","HN",0.337510159975962
"X2254","HN",0.336422943372027
"X2255","HN",0.335260962925521
"X2256","HN",0.334020308255779
"X2257","HN",0.332818909229025
"X2258","HN",0.331518621512897
"X2259","HN",0.330376473013846
"X2260","HN",0.329383658663468
"X2261","HN",0.328417500120087
"X2262","HN",0.327422908078619
"X2263","HN",0.326642835711165
"X2264","HN",0.326057095809221
"X2265","HN",0.325594190553009
"X2266","HN",0.325226056550998
"X2267","HN",0.325064115977169
"X2268","HN",0.325013829293615
"X2269","HN",0.325143685313371
"X2270","HN",0.325467849591776
"X2271","HN",0.326073652393059
"X2272","HN",0.326718398839527
"X2273","HN",0.327399958317797
"X2274","HN",0.328226501597468
"X2275","HN",0.329253990950843
"X2276","HN",0.330261554813529
"X2277","HN",0.331387702718379
"X2278","HN",0.332446912496098
"X2279","HN",0.333585799177145
"X2280","HN",0.334504087688726
"X2281","HN",0.335320664490405
"X2282","HN",0.336065556674694
"X2283","HN",0.33665855913385
"X2284","HN",0.337254470136923
"X2285","HN",0.337945068404551
"X2286","HN",0.338378348676423
"X2287","HN",0.338675131539848
"X2288","HN",0.338828390809846
"X2289","HN",0.338809937890226
"X2290","HN",0.338646995488562
"X2291","HN",0.338426693614289
"X2292","HN",0.338254480449445
"X2293","HN",0.33791361819192
"X2294","HN",0.337631889710166
"X2295","HN",0.337294693722901
"X2296","HN",0.336711588618832
"X2297","HN",0.336076696542029
"X2298","HN",0.335582178483426
"X2299","HN",0.335126500637642
"X2300","HN",0.334698881037227
"X2301","HN",0.334451012701986
"X2302","HN",0.334152464427598
"X2303","HN",0.333980679754268
"X2304","HN",0.334077263075411
"X2305","HN",0.33441457186484
"X2306","HN",0.33489961131176
"X2307","HN",0.335447965251848
"X2308","HN",0.336120348636829
"X2309","HN",0.336936965464984
"X2310","HN",0.337937816836263
"X2311","HN",0.338910929019435
"X2312","HN",0.340006774266644
"X2313","HN",0.341043130027248
"X2314","HN",0.342034842589095
"X2315","HN",0.343051070979179
"X2316","HN",0.344211032876002
"X2317","HN",0.345142499381312
"X2318","HN",0.34601586496127
"X2319","HN",0.346745452656183
"X2320","HN",0.347245771532935
"X2321","HN",0.347843686454013
"X2322","HN",0.348462674952241
"X2323","HN",0.348991606689532
"X2324","HN",0.349527217246088
"X2325","HN",0.350032844604145
"X2326","HN",0.350413698503593
"X2327","HN",0.350817023618419
"X2328","HN",0.35127222198143
"X2329","HN",0.351618907780901
"X2330","HN",0.351930269039955
"X2331","HN",0.352147373626462
"X2332","HN",0.352261515798899
"X2333","HN",0.352348446886523
"X2334","HN",0.352404400013163
"X2335","HN",0.352363185570242
"X2336","HN",0.352195711065601
"X2337","HN",0.35203134245968
"X2338","HN",0.351798134655005
"X2339","HN",0.351479730030524
"X2340","HN",0.351425399761096
"X2341","HN",0.351208873230351
"X2342","HN",0.350796928851122
"X2343","HN",0.350537078674443
"X2344","HN",0.350275497786603
"X2345","HN",0.35002655142249
"X2346","HN",0.349981951947036
"X2347","HN",0.350091644006513
"X2348","HN",0.350016168707814
"X2349","HN",0.349743120211362
"X2350","HN",0.349693446734477
"X2351","HN",0.349704219565641
"X2352","HN",0.349700945633328
"X2353","HN",0.350045946478433
"X2354","HN",0.350273985784596
"X2355","HN",0.35031383795999
"X2356","HN",0.350482864938084
"X2357","HN",0.350679659766647
"X2358","HN",0.350800103559988
"X2359","HN",0.351083400102572
"X2360","HN",0.351256603473816
"X2361","HN",0.351466676129127
"X2362","HN",0.351855120299487
"X2363","HN",0.35213630000041
"X2364","HN",0.352341296242541
"X2365","HN",0.352523616129427
"X2366","HN",0.35252575911309
"X2367","HN",0.352495434317697
"X2368","HN",0.352397539683553
"X2369","HN",0.35224921515242
"X2370","HN",0.352107698821631
"X2371","HN",0.351871524471873
"X2372","HN",0.351677894056293
"X2373","HN",0.351582295779724
"X2374","HN",0.351300416077022
"X2375","HN",0.350813199954859
"X2376","HN",0.350625967399922
"X2377","HN",0.350442213785972
"X2378","HN",0.350270276723316
"X2379","HN",0.350293328282837
"X2380","HN",0.350289601867834
"X2381","HN",0.35020047384297
"X2382","HN",0.349982451054368
"X2383","HN",0.349759566476953
"X2384","HN",0.349667888149063
"X2385","HN",0.349641705360613
"X2386","HN",0.34930065769122
"X2387","HN",0.348844218025044
"X2388","HN",0.348456435511996
"X2389","HN",0.347663190394948
"X2390","HN",0.347261962227374
"X2391","HN",0.34750939065415
"X2392","HN",0.347176944746693
"X2393","HN",0.346455040657432
"X2394","HN",0.346123686509568
"X2395","HN",0.345741736084431
"X2396","HN",0.345375670709828
"X2397","HN",0.34537341966055
"X2398","HN",0.344930754010988
"X2399","HN",0.344048705458494
"X2400","HN",0.343633248783576
"X2401","HN",0.343351843166858
"X2402","HN",0.342997249386148
"X2403","HN",0.342993959180311
"X2404","HN",0.342356422736863
"X2405","HN",0.341061579712564
"X2406","HN",0.340335315714194
"X2407","HN",0.33961488750926
"X2408","HN",0.33892742636904
"X2409","HN",0.338701427015729
"X2410","HN",0.33803186766194
"X2411","HN",0.336962104148267
"X2412","HN",0.3363096151451
"X2413","HN",0.335691450365904
"X2414","HN",0.335147814256762
"X2415","HN",0.334972595371995
"X2416","HN",0.334287870813062
"X2417","HN",0.33331718805657
"X2418","HN",0.332619109404423
"X2419","HN",0.331595135814131
"X2420","HN",0.330966439792076
"X2421","HN",0.33096088790574
"X2422","HN",0.330289591547975
"X2423","HN",0.329274880440933
"X2424","HN",0.328660028671318
"X2425","HN",0.327838384344599
"X2426","HN",0.327373759612084
"X2427","HN",0.327406059800373
"X2428","HN",0.326128690667941
"X2429","HN",0.323875903816546
"X2430","HN",0.322330719451341
"X2431","HN",0.321113622814045
"X2432","HN",0.320297533756575
"X2433","HN",0.320774496879435
"X2434","HN",0.320708304250384
"X2435","HN",0.32008403259915
"X2436","HN",0.319144442141472
"X2437","HN",0.317398205892895
"X2438","HN",0.316281660846873
"X2439","HN",0.315060183754678
"X2440","HN",0.313800481658903
"X2441","HN",0.313111215717027
"X2442","HN",0.311934414793395
"X2443","HN",0.310517043165227
"X2444","HN",0.309285367312458
"X2445","HN",0.308588162512903
"X2446","HN",0.307128544940409
"X2447","HN",0.304605355444476
"X2448","HN",0.302949206968635
"X2449","HN",0.301675933157133
"X2450","HN",0.300646295917332
"X2451","HN",0.299813973090271
"X2452","HN",0.298650200092553
"X2453","HN",0.297280423115354
"X2454","HN",0.295802117709218
"X2455","HN",0.29359376035842
"X2456","HN",0.291945763297874
"X2457","HN",0.290438102506631
"X2458","HN",0.288055979778659
"X2459","HN",0.286318765655053
"X2460","HN",0.286130437797282
"X2461","HN",0.285784526625498
"X2462","HN",0.284911829124485
"X2463","HN",0.284560120311579
"X2464","HN",0.283244364601584
"X2465","HN",0.280593924972337
"X2466","HN",0.279349219926936
"X2467","HN",0.27926866205226
"X2468","HN",0.279504625061954
"X2469","HN",0.279410946887408
"X2470","HN",0.278598825221852
"X2471","HN",0.277762305195886
"X2472","HN",0.277248755980353
"X2473","HN",0.27580659526227
"X2474","HN",0.272397652172808
"X2475","HN",0.270969631392477
"X2476","HN",0.26922691182929
"X2477","HN",0.267978776426609
"X2478","HN",0.269022971826414
"X2479","HN",0.268977913790263
"X2480","HN",0.267480962809305
"X2481","HN",0.26513039606164
"X2482","HN",0.263737091698797
"X2483","HN",0.26311756315771
"X2484","HN",0.261857882679806
"X2485","HN",0.261777278629843
"X2486","HN",0.262356761045901
"X2487","HN",0.261499195549778
"X2488","HN",0.26070248187543
"X2489","HN",0.259665829924307
"X2490","HN",0.258261928055037
"X2491","HN",0.258294576927925
"X2492","HN",0.259334091666882
"X2493","HN",0.258409990040841
"X2494","HN",0.255969926613291
"X2495","HN",0.254555483631917
"X2496","HN",0.252436468349976
"X2497","HN",0.251764836450739
"X2498","HN",0.254398797352962
"X2499","HN",0.254775797771741
"X2500","HN",0.252872941251558
"X350","LN",0.0898775268238577
"X351","LN",0.0564638863535529
"X352","LN",0.0055030833632662
"X353","LN",0.00433210527406739
"X354","LN",0.142886093251365
"X355","LN",0.150500226277977
"X356","LN",0.0605078757438747
"X357","LN",0.0281171783778308
"X358","LN",0.0935329150092319
"X359","LN",0.0715172956044306
"X360","LN",0.0270682791062443
"X361","LN",0.0609657578831605
"X362","LN",0.188950770372486
"X363","LN",0.151588849693921
"X364","LN",0.0578634100595427
"X365","LN",0
"X366","LN",0.0681295870064918
"X367","LN",0.0630425523701579
"X368","LN",0.0442598980013197
"X369","LN",0.0339718467565696
"X370","LN",0.038509824959159
"X371","LN",0.118041776842215
"X372","LN",0.102150096221022
"X373","LN",0.069038422821479
"X374","LN",0.0654758975300124
"X375","LN",0.10050337677339
"X376","LN",0.147040351862992
"X377","LN",0.165367254541217
"X378","LN",0.138537861096704
"X379","LN",0.11332580038084
"X380","LN",0
"X381","LN",0.138687878062403
"X382","LN",0.142660248779964
"X383","LN",0.141571376813682
"X384","LN",0.156076520325771
"X385","LN",0.162455768361461
"X386","LN",0.145738202493825
"X387","LN",0.140513446060788
"X388","LN",0.184485357856801
"X389","LN",0.172828167786565
"X390","LN",0.168541859505993
"X391","LN",0.178839780680084
"X392","LN",0.192791732052944
"X393","LN",0.212040630738127
"X394","LN",0.212315914659207
"X395","LN",0.213711712217645
"X396","LN",0.285158504049136
"X397","LN",0.291144876044606
"X398","LN",0.249329289134682
"X399","LN",0.259350135094778
"X400","LN",0.265990253069591
"X401","LN",0.280255009316249
"X402","LN",0.293567391102193
"X403","LN",0.286789182149952
"X404","LN",0.276846024017423
"X405","LN",0.29251978927459
"X406","LN",0.316505969537095
"X407","LN",0.314557539520192
"X408","LN",0.308034920992083
"X409","LN",0.302285301471258
"X410","LN",0.305745152522687
"X411","LN",0.317613056432621
"X412","LN",0.347168305751185
"X413","LN",0.368906177498849
"X414","LN",0.34868330437429
"X415","LN",0.341527525282468
"X416","LN",0.347532721702072
"X417","LN",0.352368137416064
"X418","LN",0.350135661960048
"X419","LN",0.360269066855664
"X420","LN",0.367843748929518
"X421","LN",0.356358729229349
"X422","LN",0.365630419854709
"X423","LN",0.367461890087332
"X424","LN",0.366605961742932
"X425","LN",0.373473076059193
"X426","LN",0.372426134690712
"X427","LN",0.364583950392808
"X428","LN",0.362529460306444
"X429","LN",0.36822433605619
"X430","LN",0.379776083159147
"X431","LN",0.390238365970514
"X432","LN",0.390129881812791
"X433","LN",0.382018944911909
"X434","LN",0.382361691288644
"X435","LN",0.389320943427726
"X436","LN",0.391821297296214
"X437","LN",0.390514365388732
"X438","LN",0.388378185544518
"X439","LN",0.387399050768438
"X440","LN",0.389733519372508
"X441","LN",0.396074381144859
"X442","LN",0.399848738376367
"X443","LN",0.400560643730514
"X444","LN",0.401817720897173
"X445","LN",0.4007127737709
"X446","LN",0.399884415037309
"X447","LN",0.404779861367771
"X448","LN",0.407661634365417
"X449","LN",0.409476068896399
"X450","LN",0.409797404588721
"X451","LN",0.410292064126261
"X452","LN",0.414338688008509
"X453","LN",0.414987405879957
"X454","LN",0.412980201449263
"X455","LN",0.41793958118083
"X456","LN",0.421221553294859
"X457","LN",0.419437002236788
"X458","LN",0.41590338357118
"X459","LN",0.418427865840106
"X460","LN",0.420641059920752
"X461","LN",0.420859503795316
"X462","LN",0.419293694422547
"X463","LN",0.4194018827912
"X464","LN",0.421915085453448
"X465","LN",0.423764848829918
"X466","LN",0.420725203363348
"X467","LN",0.422783333325118
"X468","LN",0.427283219289342
"X469","LN",0.42675011294791
"X470","LN",0.422657496654137
"X471","LN",0.423436382354937
"X472","LN",0.424996074911155
"X473","LN",0.425494872063379
"X474","LN",0.423901468923935
"X475","LN",0.423420719388189
"X476","LN",0.42465930696284
"X477","LN",0.423904294211308
"X478","LN",0.423402657679893
"X479","LN",0.424595443501544
"X480","LN",0.422649970173262
"X481","LN",0.421035180028598
"X482","LN",0.421686320326216
"X483","LN",0.422084768811815
"X484","LN",0.423864954269697
"X485","LN",0.423059571360485
"X486","LN",0.422307163102471
"X487","LN",0.424131712011441
"X488","LN",0.426075755084441
"X489","LN",0.42746590724828
"X490","LN",0.426393577346718
"X491","LN",0.422383296682367
"X492","LN",0.425755442554247
"X493","LN",0.428079524829623
"X494","LN",0.428162195383088
"X495","LN",0.429588577743
"X496","LN",0.429738748914674
"X497","LN",0.42893091123915
"X498","LN",0.428455059339298
"X499","LN",0.427631403427609
"X500","LN",0.427461267660401
"X501","LN",0.42792951650679
"X502","LN",0.428152835778506
"X503","LN",0.427076514467401
"X504","LN",0.426867880572552
"X505","LN",0.426090174169531
"X506","LN",0.42370111993695
"X507","LN",0.422684340248471
"X508","LN",0.421794206952534
"X509","LN",0.420855723964986
"X510","LN",0.41955862677834
"X511","LN",0.416895690076765
"X512","LN",0.414544056106248
"X513","LN",0.412786253672033
"X514","LN",0.410714823489847
"X515","LN",0.408519427174127
"X516","LN",0.406041852766354
"X517","LN",0.404055109482577
"X518","LN",0.401880136400351
"X519","LN",0.399292670486901
"X520","LN",0.396374303397102
"X521","LN",0.393932413212557
"X522","LN",0.391915469714084
"X523","LN",0.389650069149767
"X524","LN",0.387171498135304
"X525","LN",0.385814268534865
"X526","LN",0.384372677703686
"X527","LN",0.382752056298241
"X528","LN",0.381400770910656
"X529","LN",0.379984646891622
"X530","LN",0.378928324028983
"X531","LN",0.377960492909111
"X532","LN",0.376783400160388
"X533","LN",0.376322533338831
"X534","LN",0.376015180127556
"X535","LN",0.375605235638252
"X536","LN",0.374999770931724
"X537","LN",0.374594459649306
"X538","LN",0.374407908054008
"X539","LN",0.374346684478828
"X540","LN",0.374511232538668
"X541","LN",0.374370330629065
"X542","LN",0.373861149256789
"X543","LN",0.37406893269444
"X544","LN",0.374260650142112
"X545","LN",0.374197213066826
"X546","LN",0.374192458546562
"X547","LN",0.374296905440263
"X548","LN",0.374498406019044
"X549","LN",0.374717304719813
"X550","LN",0.374776294640673
"X551","LN",0.374568291150792
"X552","LN",0.374389708085795
"X553","LN",0.374456591832038
"X554","LN",0.374083568382042
"X555","LN",0.373832687457924
"X556","LN",0.37384452355517
"X557","LN",0.373850896338014
"X558","LN",0.373569750968186
"X559","LN",0.373260289682356
"X560","LN",0.373391362132283
"X561","LN",0.373923887729688
"X562","LN",0.374325949697215
"X563","LN",0.375020676926481
"X564","LN",0.376003839496163
"X565","LN",0.376838034177329
"X566","LN",0.377689517928128
"X567","LN",0.378747618057831
"X568","LN",0.379886244677683
"X569","LN",0.380739889430295
"X570","LN",0.381640711494476
"X571","LN",0.38254135123367
"X572","LN",0.38343950285353
"X573","LN",0.384376203851833
"X574","LN",0.384974610943782
"X575","LN",0.385192713894026
"X576","LN",0.385882247177802
"X577","LN",0.386479013164806
"X578","LN",0.387100388741889
"X579","LN",0.387951006990155
"X580","LN",0.388474043403582
"X581","LN",0.389081972280319
"X582","LN",0.389759917955389
"X583","LN",0.390415384718291
"X584","LN",0.390898782048646
"X585","LN",0.391377726463007
"X586","LN",0.391906835100303
"X587","LN",0.392337528326823
"X588","LN",0.392943554499707
"X589","LN",0.39366683571958
"X590","LN",0.394481929233757
"X591","LN",0.394993819611865
"X592","LN",0.395501771171639
"X593","LN",0.396166092662979
"X594","LN",0.396576416667058
"X595","LN",0.396997951802552
"X596","LN",0.397583621138401
"X597","LN",0.398020502254946
"X598","LN",0.398429852769449
"X599","LN",0.398785455395485
"X600","LN",0.399044674780449
"X601","LN",0.399458390907294
"X602","LN",0.399759735444301
"X603","LN",0.399830393387613
"X604","LN",0.399929414090774
"X605","LN",0.399849586500263
"X606","LN",0.399948680672978
"X607","LN",0.400035519883685
"X608","LN",0.399975328723296
"X609","LN",0.400120205570648
"X610","LN",0.400197772138915
"X611","LN",0.40021224208223
"X612","LN",0.400291988526485
"X613","LN",0.400267488687774
"X614","LN",0.400467539064976
"X615","LN",0.401058832815467
"X616","LN",0.401385294778953
"X617","LN",0.401725819625538
"X618","LN",0.40207859800626
"X619","LN",0.402440554834321
"X620","LN",0.402964872293848
"X621","LN",0.40342702755073
"X622","LN",0.403583253060111
"X623","LN",0.404135555184735
"X624","LN",0.404647473045022
"X625","LN",0.405086817849316
"X626","LN",0.405133487236044
"X627","LN",0.405181158231415
"X628","LN",0.40536114358693
"X629","LN",0.405457478639321
"X630","LN",0.405808667451988
"X631","LN",0.406136332215298
"X632","LN",0.406669299087582
"X633","LN",0.40735661702356
"X634","LN",0.407869305118967
"X635","LN",0.408537620342775
"X636","LN",0.409506108376342
"X637","LN",0.4107101231192
"X638","LN",0.411826515581617
"X639","LN",0.413225668926581
"X640","LN",0.415026409446387
"X641","LN",0.416457065835283
"X642","LN",0.418071681476706
"X643","LN",0.419818488417981
"X644","LN",0.421212563428565
"X645","LN",0.422917696013286
"X646","LN",0.424529049822161
"X647","LN",0.42567422849557
"X648","LN",0.42657158888725
"X649","LN",0.427367898292061
"X650","LN",0.427861644107418
"X651","LN",0.428155643432265
"X652","LN",0.428386116959716
"X653","LN",0.428151628282133
"X654","LN",0.427662894789406
"X655","LN",0.426985997229244
"X656","LN",0.426490567313035
"X657","LN",0.426034242369838
"X658","LN",0.425666176997755
"X659","LN",0.425408454455092
"X660","LN",0.425290623419425
"X661","LN",0.425242828159219
"X662","LN",0.424866118154371
"X663","LN",0.424487592986944
"X664","LN",0.424746960200921
"X665","LN",0.424775513049012
"X666","LN",0.423881707805858
"X667","LN",0.423281422714654
"X668","LN",0.42289925215545
"X669","LN",0.422341470256595
"X670","LN",0.421475374416224
"X671","LN",0.420928516080532
"X672","LN",0.420273140350906
"X673","LN",0.419444768252008
"X674","LN",0.419155916648713
"X675","LN",0.418650018109593
"X676","LN",0.418234952934856
"X677","LN",0.418481813790577
"X678","LN",0.418016525045292
"X679","LN",0.417332422406037
"X680","LN",0.417315467524505
"X681","LN",0.41743378394266
"X682","LN",0.417753718416068
"X683","LN",0.418808046071021
"X684","LN",0.420122589307801
"X685","LN",0.42092940933469
"X686","LN",0.422045755877908
"X687","LN",0.423287643559682
"X688","LN",0.424160902316615
"X689","LN",0.424758454079718
"X690","LN",0.424764518141096
"X691","LN",0.42390397378193
"X692","LN",0.422099994557204
"X693","LN",0.419664010379296
"X694","LN",0.416704140557773
"X695","LN",0.413153497887844
"X696","LN",0.408980481864577
"X697","LN",0.404348528455744
"X698","LN",0.399537564318706
"X699","LN",0.39471648785645
"X700","LN",0.389783413149529
"X701","LN",0.38491923282215
"X702","LN",0.380295219396664
"X703","LN",0.376152789836534
"X704","LN",0.371969118761804
"X705","LN",0.36807229729858
"X706","LN",0.364497580733704
"X707","LN",0.361265109667986
"X708","LN",0.358389193264465
"X709","LN",0.355826842103429
"X710","LN",0.353463557274796
"X711","LN",0.351341910917933
"X712","LN",0.349532177568104
"X713","LN",0.347784542464528
"X714","LN",0.346295597616646
"X715","LN",0.345045428487992
"X716","LN",0.343997639155812
"X717","LN",0.343196595687162
"X718","LN",0.342614711471373
"X719","LN",0.341965594930356
"X720","LN",0.341348196868517
"X721","LN",0.341032840355206
"X722","LN",0.34101193086393
"X723","LN",0.341043608765856
"X724","LN",0.34140304756943
"X725","LN",0.341896530341988
"X726","LN",0.342367194502538
"X727","LN",0.343133460783224
"X728","LN",0.344399533656659
"X729","LN",0.345808186044709
"X730","LN",0.347245407196404
"X731","LN",0.349306015789888
"X732","LN",0.351698206541791
"X733","LN",0.354085912791025
"X734","LN",0.356719007030253
"X735","LN",0.359543348337652
"X736","LN",0.362533664459006
"X737","LN",0.365351711747603
"X738","LN",0.368603585169982
"X739","LN",0.371592252406766
"X740","LN",0.374329570788513
"X741","LN",0.37735964069278
"X742","LN",0.380376376666614
"X743","LN",0.382863138327403
"X744","LN",0.384922171177774
"X745","LN",0.387469472723696
"X746","LN",0.389814971615253
"X747","LN",0.391810205443039
"X748","LN",0.393504879314434
"X749","LN",0.395296478064324
"X750","LN",0.396770591585273
"X751","LN",0.39799531322059
"X752","LN",0.39932215523328
"X753","LN",0.400546155581004
"X754","LN",0.401409898013831
"X755","LN",0.402076677798686
"X756","LN",0.403352465373578
"X757","LN",0.404351972737034
"X758","LN",0.404824212535035
"X759","LN",0.405401503199263
"X760","LN",0.40621709650503
"X761","LN",0.406635885878695
"X762","LN",0.406883831979539
"X763","LN",0.40754821686591
"X764","LN",0.408187409080902
"X765","LN",0.408515324118733
"X766","LN",0.408602241637609
"X767","LN",0.40924074268156
"X768","LN",0.409612972124646
"X769","LN",0.409848717592351
"X770","LN",0.410011424965294
"X771","LN",0.410569051021127
"X772","LN",0.410689829749476
"X773","LN",0.410738837307701
"X774","LN",0.410972671509192
"X775","LN",0.411430805818613
"X776","LN",0.411683623755086
"X777","LN",0.411603856417032
"X778","LN",0.411829913200418
"X779","LN",0.412166865262773
"X780","LN",0.412159491761538
"X781","LN",0.412056363180841
"X782","LN",0.412513912984485
"X783","LN",0.412862867354466
"X784","LN",0.412923328849098
"X785","LN",0.412688641122215
"X786","LN",0.412943953750193
"X787","LN",0.413122686052464
"X788","LN",0.413194917460269
"X789","LN",0.413126794536168
"X790","LN",0.413470123521466
"X791","LN",0.413722302960311
"X792","LN",0.413685221771402
"X793","LN",0.413546891242703
"X794","LN",0.413750332824883
"X795","LN",0.41391338086441
"X796","LN",0.413986591720755
"X797","LN",0.413847293919993
"X798","LN",0.414053759994095
"X799","LN",0.414399814959417
"X800","LN",0.414536056622322
"X801","LN",0.414393454409577
"X802","LN",0.414657832329749
"X803","LN",0.414927454547366
"X804","LN",0.415003233455617
"X805","LN",0.414810027360206
"X806","LN",0.414836066534742
"X807","LN",0.415086720735571
"X808","LN",0.415017230914674
"X809","LN",0.414779826070209
"X810","LN",0.414772103045284
"X811","LN",0.415177787494575
"X812","LN",0.415372760435584
"X813","LN",0.415295717425321
"X814","LN",0.415343100104005
"X815","LN",0.415477910866983
"X816","LN",0.415713688525595
"X817","LN",0.415844889299905
"X818","LN",0.415675104455389
"X819","LN",0.415592446575278
"X820","LN",0.415982598101012
"X821","LN",0.416073697166793
"X822","LN",0.416054880200158
"X823","LN",0.415894664034584
"X824","LN",0.415996891652936
"X825","LN",0.41615211188171
"X826","LN",0.416074075992218
"X827","LN",0.415844078391064
"X828","LN",0.416145088038149
"X829","LN",0.416646511296391
"X830","LN",0.416700828474982
"X831","LN",0.416309936142873
"X832","LN",0.416266079196587
"X833","LN",0.416483391972173
"X834","LN",0.416634742560887
"X835","LN",0.416496543700891
"X836","LN",0.416578926784372
"X837","LN",0.416780425354495
"X838","LN",0.416939062155075
"X839","LN",0.416861001959817
"X840","LN",0.416700761393114
"X841","LN",0.416825511641597
"X842","LN",0.417166204502493
"X843","LN",0.417408562874236
"X844","LN",0.417384477480826
"X845","LN",0.417052634315055
"X846","LN",0.417115136292742
"X847","LN",0.417487555848365
"X848","LN",0.417643199812693
"X849","LN",0.41727168738576
"X850","LN",0.417158706447537
"X851","LN",0.417575828666458
"X852","LN",0.417819329523646
"X853","LN",0.417783835912993
"X854","LN",0.417545350452035
"X855","LN",0.417463994897056
"X856","LN",0.417720459490423
"X857","LN",0.418015012175444
"X858","LN",0.417705210487331
"X859","LN",0.417535918859816
"X860","LN",0.417782510208325
"X861","LN",0.418144592207749
"X862","LN",0.41814091333952
"X863","LN",0.417930793969546
"X864","LN",0.417815461794131
"X865","LN",0.418142116640365
"X866","LN",0.418405494984724
"X867","LN",0.418200475862126
"X868","LN",0.418079675942932
"X869","LN",0.418194012466663
"X870","LN",0.418369028160183
"X871","LN",0.418596937814024
"X872","LN",0.418533994419602
"X873","LN",0.418247551043337
"X874","LN",0.418240490893804
"X875","LN",0.418308126403364
"X876","LN",0.41852978263036
"X877","LN",0.418378868665402
"X878","LN",0.418116559315914
"X879","LN",0.418273322787884
"X880","LN",0.418634698158091
"X881","LN",0.418689157377534
"X882","LN",0.418569254570793
"X883","LN",0.418434933642074
"X884","LN",0.418472543299362
"X885","LN",0.418736835884877
"X886","LN",0.418781555706311
"X887","LN",0.418635650306611
"X888","LN",0.418496623982775
"X889","LN",0.418768629827324
"X890","LN",0.419064587574948
"X891","LN",0.419025103719488
"X892","LN",0.418757608114168
"X893","LN",0.418644880555949
