"bands","ASD","H2"
"X2253","1",0.347803872182604
"X2254","1",0.345756278913408
"X2255","1",0.343850223452377
"X2256","1",0.341897839403226
"X2257","1",0.339987894212621
"X2258","1",0.338073878140752
"X2259","1",0.336250372328108
"X2260","1",0.334376386618263
"X2261","1",0.332683376519354
"X2262","1",0.330988395658032
"X2263","1",0.329635779865012
"X2264","1",0.328550590250476
"X2265","1",0.32764802712151
"X2266","1",0.326970202163939
"X2267","1",0.326588418190525
"X2268","1",0.326439826641528
"X2269","1",0.326393791378504
"X2270","1",0.326696650924057
"X2271","1",0.327383843897816
"X2272","1",0.328086320994294
"X2273","1",0.329053800117214
"X2274","1",0.329991786099865
"X2275","1",0.331049281983648
"X2276","1",0.33212532014542
"X2277","1",0.333325225758667
"X2278","1",0.334483524894928
"X2279","1",0.335778219491986
"X2280","1",0.336893569904105
"X2281","1",0.33802250711935
"X2282","1",0.338913280989795
"X2283","1",0.339672093114279
"X2284","1",0.340280844874809
"X2285","1",0.340701351920869
"X2286","1",0.341021666992339
"X2287","1",0.341295375148108
"X2288","1",0.341310377043522
"X2289","1",0.341129795326067
"X2290","1",0.34081132569277
"X2291","1",0.340266104901855
"X2292","1",0.339607279266203
"X2293","1",0.338688214204913
"X2294","1",0.337815281652305
"X2295","1",0.336761890303671
"X2296","1",0.335796768619551
"X2297","1",0.334866476085344
"X2298","1",0.333943155752294
"X2299","1",0.333082062389614
"X2300","1",0.332197389801548
"X2301","1",0.331484661851738
"X2302","1",0.33075012558512
"X2303","1",0.330459837786985
"X2304","1",0.33035647285633
"X2305","1",0.330474858053002
"X2306","1",0.330944825050879
"X2307","1",0.331410303695565
"X2308","1",0.332144761526993
"X2309","1",0.333067079627062
"X2310","1",0.334267687116775
"X2311","1",0.335444639954276
"X2312","1",0.336816065778441
"X2313","1",0.338155758933441
"X2314","1",0.339547439015635
"X2315","1",0.340907341788491
"X2316","1",0.342328647910426
"X2317","1",0.343704024608243
"X2318","1",0.345036195016181
"X2319","1",0.346275793459842
"X2320","1",0.347577454042683
"X2321","1",0.34866697925763
"X2322","1",0.349613737958196
"X2323","1",0.350513458629885
"X2324","1",0.351243005255985
"X2325","1",0.352010339160803
"X2326","1",0.35286576447374
"X2327","1",0.353501434100963
"X2328","1",0.354102012405637
"X2329","1",0.354385835679085
"X2330","1",0.354784195468342
"X2331","1",0.355033210554145
"X2332","1",0.355271626505029
"X2333","1",0.355430674813547
"X2334","1",0.355485165763717
"X2335","1",0.355486231824291
"X2336","1",0.355390307660691
"X2337","1",0.355160347094437
"X2338","1",0.354740899147542
"X2339","1",0.354347826711499
"X2340","1",0.353971748487802
"X2341","1",0.35353018184108
"X2342","1",0.353069219595909
"X2343","1",0.35264552359795
"X2344","1",0.352064513269775
"X2345","1",0.351433459675233
"X2346","1",0.351035105534143
"X2347","1",0.350668732124308
"X2348","1",0.350293861398453
"X2349","1",0.350014832404519
"X2350","1",0.349857176910365
"X2351","1",0.349766605105326
"X2352","1",0.349732122656754
"X2353","1",0.349838036677011
"X2354","1",0.349953472009592
"X2355","1",0.349950256950803
"X2356","1",0.350244085244812
"X2357","1",0.350757773373666
"X2358","1",0.351224947582968
"X2359","1",0.351899356496276
"X2360","1",0.352353861934512
"X2361","1",0.352669019114932
"X2362","1",0.353093576477718
"X2363","1",0.353511993806679
"X2364","1",0.353801358645289
"X2365","1",0.354124391453726
"X2366","1",0.354212878470965
"X2367","1",0.353930683301327
"X2368","1",0.353900297389344
"X2369","1",0.353901985274065
"X2370","1",0.353933155775094
"X2371","1",0.354176035678741
"X2372","1",0.354159396613007
"X2373","1",0.35408739914218
"X2374","1",0.353912174898297
"X2375","1",0.353453951724326
"X2376","1",0.353272910057826
"X2377","1",0.353227414393883
"X2378","1",0.353114641827156
"X2379","1",0.353205618612594
"X2380","1",0.353140496856362
"X2381","1",0.353055434241279
"X2382","1",0.352635772001097
"X2383","1",0.351920658690934
"X2384","1",0.351419003118178
"X2385","1",0.350719166800727
"X2386","1",0.350154609308694
"X2387","1",0.349814338546203
"X2388","1",0.349412853908866
"X2389","1",0.348809794757454
"X2390","1",0.348430856964229
"X2391","1",0.348421305240577
"X2392","1",0.347941802357426
"X2393","1",0.347211315781254
"X2394","1",0.346649852572498
"X2395","1",0.345692307434898
"X2396","1",0.345185263090579
"X2397","1",0.345264073541986
"X2398","1",0.344915040003555
"X2399","1",0.344534173804367
"X2400","1",0.344112124744686
"X2401","1",0.343499220578493
"X2402","1",0.342734737764883
"X2403","1",0.341805056040934
"X2404","1",0.340947997295388
"X2405","1",0.339816569230615
"X2406","1",0.339045986398349
"X2407","1",0.338666701429014
"X2408","1",0.338228332651302
"X2409","1",0.337976514236497
"X2410","1",0.337521114714255
"X2411","1",0.337045514900105
"X2412","1",0.336514148264358
"X2413","1",0.335949522730733
"X2414","1",0.335359094081407
"X2415","1",0.334686518022763
"X2416","1",0.333943247591697
"X2417","1",0.332862962891214
"X2418","1",0.331978320273873
"X2419","1",0.331298804748919
"X2420","1",0.330533040671248
"X2421","1",0.329955611215182
"X2422","1",0.329315384362964
"X2423","1",0.328595722521523
"X2424","1",0.327681531719506
"X2425","1",0.326734348197752
"X2426","1",0.325471591105582
"X2427","1",0.324254099609713
"X2428","1",0.323299844246105
"X2429","1",0.322381283523786
"X2430","1",0.321094898438043
"X2431","1",0.319533239653709
"X2432","1",0.318126724809104
"X2433","1",0.317289312245133
"X2434","1",0.316846898179749
"X2435","1",0.316315819443915
"X2436","1",0.315401447206215
"X2437","1",0.313961093943919
"X2438","1",0.312527190414954
"X2439","1",0.311595779972776
"X2440","1",0.310671610055421
"X2441","1",0.309581142672242
"X2442","1",0.307873416184653
"X2443","1",0.305635944753073
"X2444","1",0.303891005663786
"X2445","1",0.302221155285357
"X2446","1",0.300689727286291
"X2447","1",0.299644970425817
"X2448","1",0.297957130845478
"X2449","1",0.295601395121275
"X2450","1",0.294271421035059
"X2451","1",0.292865046209396
"X2452","1",0.291918098687338
"X2453","1",0.292863098517042
"X2454","1",0.291920140051133
"X2455","1",0.289819411728166
"X2456","1",0.288137298842421
"X2457","1",0.285263642688899
"X2458","1",0.283429107035206
"X2459","1",0.282678443968663
"X2460","1",0.281786296729175
"X2461","1",0.281446701915711
"X2462","1",0.280173857436615
"X2463","1",0.278327403733844
"X2464","1",0.276767692748252
"X2465","1",0.274291248428159
"X2466","1",0.273213674457003
"X2467","1",0.273599075899804
"X2468","1",0.273059062130211
"X2469","1",0.272800857875682
"X2470","1",0.271873067449734
"X2471","1",0.269695410274761
"X2472","1",0.268210715168698
"X2473","1",0.267267875200879
"X2474","1",0.265359941249731
"X2475","1",0.264615199009328
"X2476","1",0.263600206389057
"X2477","1",0.262837927867756
"X2478","1",0.263713266606525
"X2479","1",0.264277421509431
"X2480","1",0.264399409451795
"X2481","1",0.263504688406807
"X2482","1",0.26121669965187
"X2483","1",0.259315834034049
"X2484","1",0.258559670399009
"X2485","1",0.257395473670583
"X2486","1",0.2563363417618
"X2487","1",0.255034170578725
"X2488","1",0.253228106713718
"X2489","1",0.252179367749694
"X2490","1",0.25085616754167
"X2491","1",0.250079983091013
"X2492","1",0.249594194633371
"X2493","1",0.247607695409906
"X2494","1",0.245983262598059
"X2495","1",0.244713352630868
"X2496","1",0.24355115009417
"X2497","1",0.242915437900076
"X2498","1",0.242170073974171
"X2499","1",0.241617512142068
"X2500","1",0.239974430188573
"X350","2",0
"X351","2",0.0355721682259203
"X352","2",0.112669262355404
"X353","2",0.0258163075969255
"X354","2",0.0465310059910696
"X355","2",0.0473183750715778
"X356","2",0.0970498222032656
"X357","2",0.134792414397987
"X358","2",0.0524242042230397
"X359","2",0.00370738630140958
"X360","2",0.03952029572301
"X361","2",0.101489674002207
"X362","2",0.103602435697716
"X363","2",0.0588746236773545
"X364","2",3.00979761264142e-09
"X365","2",0.00864439926465639
"X366","2",0.0883351226145562
"X367","2",0.0961257023406976
"X368","2",0.0715864651960844
"X369","2",0.0479254039191286
"X370","2",0
"X371","2",0
"X372","2",0.035067231741991
"X373","2",0.0612981229306736
"X374","2",0.0636416894772864
"X375","2",0.11235026605848
"X376","2",0.176685268292612
"X377","2",0.114538727237909
"X378","2",0.0772790327839004
"X379","2",0.0896803279291599
"X380","2",0.092878343970955
"X381","2",0.146098181792361
"X382","2",0.0828969456267868
"X383","2",0.051174563721144
"X384","2",0.135880923946524
"X385","2",0.212751720419464
"X386","2",0.187155973501462
"X387","2",0.0808371056331317
"X388","2",0.103643203146686
"X389","2",0.179077137487296
"X390","2",0.196097051470991
"X391","2",0.106214422080583
"X392","2",0.195560280805038
"X393","2",0.197053295659795
"X394","2",0.161633373523097
"X395","2",0.140523257184917
"X396","2",0.201537163794756
"X397","2",0.223529326801952
"X398","2",0.228241152083894
"X399","2",0.234413628597845
"X400","2",0.209043959894187
"X401","2",0.221577037924543
"X402","2",0.260129137763606
"X403","2",0.246305043222492
"X404","2",0.224541336880863
"X405","2",0.239347776236721
"X406","2",0.277954920047702
"X407","2",0.259007409076271
"X408","2",0.265824099327373
"X409","2",0.277462860926203
"X410","2",0.260071147998629
"X411","2",0.276249129527141
"X412","2",0.296046992463297
"X413","2",0.311252913366762
"X414","2",0.315960781204167
"X415","2",0.301029733235703
"X416","2",0.304102847510719
"X417","2",0.317762603376025
"X418","2",0.303964115338766
"X419","2",0.317936303324319
"X420","2",0.331117216881213
"X421","2",0.315588944905653
"X422","2",0.305708339655248
"X423","2",0.315600999892754
"X424","2",0.327565217699784
"X425","2",0.330223205579761
"X426","2",0.335237722412042
"X427","2",0.333866993415218
"X428","2",0.329962823464158
"X429","2",0.333236066010164
"X430","2",0.335702769083111
"X431","2",0.342170536872504
"X432","2",0.349071506244456
"X433","2",0.338881510456725
"X434","2",0.344624748775938
"X435","2",0.356362281711853
"X436","2",0.354278215311374
"X437","2",0.353095352751991
"X438","2",0.355602652226063
"X439","2",0.359387561936509
"X440","2",0.361420174346452
"X441","2",0.373276730500339
"X442","2",0.37924362628372
"X443","2",0.374151208091278
"X444","2",0.37159103103471
"X445","2",0.36420316623939
"X446","2",0.36195270755723
"X447","2",0.371620901870352
"X448","2",0.374778372683623
"X449","2",0.375402379061689
"X450","2",0.373917100233082
"X451","2",0.371718000649731
"X452","2",0.369686995611626
"X453","2",0.36961999323514
"X454","2",0.373582397961277
"X455","2",0.382838363563792
"X456","2",0.382349023233696
"X457","2",0.377499440133098
"X458","2",0.375461016431837
"X459","2",0.379144569511877
"X460","2",0.382430956263382
"X461","2",0.382348452866911
"X462","2",0.379012614276944
"X463","2",0.382697738285187
"X464","2",0.382954673831937
"X465","2",0.378472298168329
"X466","2",0.378985038881781
"X467","2",0.383468413880487
"X468","2",0.387647543210988
"X469","2",0.387469665234272
"X470","2",0.37811163468745
"X471","2",0.378398403419573
"X472","2",0.385008438458412
"X473","2",0.385745030817106
"X474","2",0.379778548650649
"X475","2",0.378926792570405
"X476","2",0.384541088417833
"X477","2",0.384038823165369
"X478","2",0.383726268129373
"X479","2",0.380557048336478
"X480","2",0.374744463736381
"X481","2",0.380959496898799
"X482","2",0.379972252132541
"X483","2",0.37583371212363
"X484","2",0.380382318913479
"X485","2",0.377785435637991
"X486","2",0.376884055229312
"X487","2",0.379953674444221
"X488","2",0.380165326790939
"X489","2",0.379814336139716
"X490","2",0.378257206402253
"X491","2",0.375591196851844
"X492","2",0.374557705915943
"X493","2",0.373629730786706
"X494","2",0.373247869368111
"X495","2",0.37407438963308
"X496","2",0.373439660376063
"X497","2",0.372868497610623
"X498","2",0.372306696781874
"X499","2",0.369120645298049
"X500","2",0.369759433392538
"X501","2",0.369229711592095
"X502","2",0.364691676835217
"X503","2",0.364506775013466
"X504","2",0.364154667477463
"X505","2",0.362853107642754
"X506","2",0.361228806495185
"X507","2",0.359447249575651
"X508","2",0.358703938696514
"X509","2",0.35873210789748
"X510","2",0.357635298914066
"X511","2",0.356741104737292
"X512","2",0.356152304666764
"X513","2",0.355833996696955
"X514","2",0.356224427354509
"X515","2",0.357158105031348
"X516","2",0.358081097712426
"X517","2",0.3583512297937
"X518","2",0.358474661525596
"X519","2",0.359207937408675
"X520","2",0.360474142043324
"X521","2",0.361483201740095
"X522","2",0.36252178024879
"X523","2",0.363874398360357
"X524","2",0.365537161025029
"X525","2",0.366775012557101
"X526","2",0.367971782230821
"X527","2",0.368947817751736
"X528","2",0.369314120364248
"X529","2",0.370423628310586
"X530","2",0.371592086544386
"X531","2",0.372379685000891
"X532","2",0.373231269586259
"X533","2",0.374006608517877
"X534","2",0.374713160243926
"X535","2",0.375379304166314
"X536","2",0.375895032798868
"X537","2",0.376789568514363
"X538","2",0.377781105231248
"X539","2",0.377896602470773
"X540","2",0.378744230326281
"X541","2",0.379504010898666
"X542","2",0.379673244151312
"X543","2",0.380794461294123
"X544","2",0.381592978319378
"X545","2",0.382000042905118
"X546","2",0.382461632533864
"X547","2",0.383208799530654
"X548","2",0.383905336733815
"X549","2",0.384394264890196
"X550","2",0.38478744050842
"X551","2",0.385182296208415
"X552","2",0.385426068819367
"X553","2",0.385450856925024
"X554","2",0.385172722620701
"X555","2",0.384820622111427
"X556","2",0.38442075634458
"X557","2",0.383851343021449
"X558","2",0.383535755740477
"X559","2",0.383103044159308
"X560","2",0.382562108670261
"X561","2",0.382414755871843
"X562","2",0.382099509192268
"X563","2",0.381853998023731
"X564","2",0.382012349203068
"X565","2",0.381894921964039
"X566","2",0.381670030733735
"X567","2",0.381524994338148
"X568","2",0.381561565790694
"X569","2",0.381142045561951
"X570","2",0.380636458583653
"X571","2",0.380263752652357
"X572","2",0.379703178766566
"X573","2",0.378835560590065
"X574","2",0.377908389738359
"X575","2",0.377243927344101
"X576","2",0.376778123541711
"X577","2",0.376159739568386
"X578","2",0.375432509176308
"X579","2",0.375162210427111
"X580","2",0.374723473204468
"X581","2",0.374329867153808
"X582","2",0.374142573983799
"X583","2",0.373615377712628
"X584","2",0.37322809654867
"X585","2",0.373047884968223
"X586","2",0.372929240056313
"X587","2",0.372755927250836
"X588","2",0.372756584063069
"X589","2",0.373014305792712
"X590","2",0.373289944410372
"X591","2",0.373572626003774
"X592","2",0.373906706626255
"X593","2",0.374209931368451
"X594","2",0.374162069278973
"X595","2",0.374398499092806
"X596","2",0.374939504354822
"X597","2",0.375473809445894
"X598","2",0.375460750351826
"X599","2",0.375298876912825
"X600","2",0.375306309821224
"X601","2",0.375613523174675
"X602","2",0.37526831280085
"X603","2",0.374635681039582
"X604","2",0.374345728829259
"X605","2",0.373408440597588
"X606","2",0.372710340489112
"X607","2",0.372330238279324
"X608","2",0.371273214095883
"X609","2",0.370356650435613
"X610","2",0.369477803715124
"X611","2",0.368440000235537
"X612","2",0.367637638049729
"X613","2",0.366777715811132
"X614","2",0.365996090922214
"X615","2",0.365612077782003
"X616","2",0.365262491075529
"X617","2",0.364709844165575
"X618","2",0.364127176161492
"X619","2",0.364133779893575
"X620","2",0.3640723332707
"X621","2",0.363782169382863
"X622","2",0.363458034025339
"X623","2",0.364021405282383
"X624","2",0.364221226292549
"X625","2",0.363998245425964
"X626","2",0.364070272096043
"X627","2",0.363957811530632
"X628","2",0.364042588515078
"X629","2",0.364415405256168
"X630","2",0.364516666180804
"X631","2",0.364931834917169
"X632","2",0.365791271187506
"X633","2",0.366761788774859
"X634","2",0.367233577077874
"X635","2",0.367822133909135
"X636","2",0.36890683969562
"X637","2",0.370066944900964
"X638","2",0.371449942992454
"X639","2",0.373021071349065
"X640","2",0.374588343639162
"X641","2",0.375602625734019
"X642","2",0.37695250632455
"X643","2",0.378551422092262
"X644","2",0.379971173735343
"X645","2",0.381473422275417
"X646","2",0.38283799493583
"X647","2",0.383844677072897
"X648","2",0.384296101958409
"X649","2",0.384872108369706
"X650","2",0.385367720445873
"X651","2",0.385455545613413
"X652","2",0.385372383701735
"X653","2",0.384805257220847
"X654","2",0.383997443061989
"X655","2",0.383500925247943
"X656","2",0.382678590397299
"X657","2",0.382181224712257
"X658","2",0.382145096968356
"X659","2",0.381903022771882
"X660","2",0.382290919244396
"X661","2",0.383017440359601
"X662","2",0.383873578300999
"X663","2",0.384679299796185
"X664","2",0.385916099991453
"X665","2",0.387223591510606
"X666","2",0.387794629177702
"X667","2",0.388479823406956
"X668","2",0.389213334693705
"X669","2",0.389890058210291
"X670","2",0.39049066390734
"X671","2",0.390429953190718
"X672","2",0.390242581151557
"X673","2",0.390616149976326
"X674","2",0.389978175543041
"X675","2",0.388753860252251
"X676","2",0.387901534747934
"X677","2",0.388228336763111
"X678","2",0.386710868473636
"X679","2",0.384761238668433
"X680","2",0.383377566218804
"X681","2",0.381468809246797
"X682","2",0.379851979361478
"X683","2",0.378335740877856
"X684","2",0.376437315388549
"X685","2",0.374497795541206
"X686","2",0.372221562838637
"X687","2",0.36941144355735
"X688","2",0.366406581059226
"X689","2",0.364161079055597
"X690","2",0.362179784595571
"X691","2",0.360323201374189
"X692","2",0.359361400641693
"X693","2",0.358723524276172
"X694","2",0.358674032896253
"X695","2",0.359450866867748
"X696","2",0.360911144646786
"X697","2",0.362739881601442
"X698","2",0.364807674280006
"X699","2",0.367131803470361
"X700","2",0.369436561255489
"X701","2",0.371715178257736
"X702","2",0.37391517787927
"X703","2",0.375969165324225
"X704","2",0.377649533765842
"X705","2",0.379051313152358
"X706","2",0.380418420143869
"X707","2",0.381577989478603
"X708","2",0.382597556950436
"X709","2",0.383446620035483
"X710","2",0.384156038826688
"X711","2",0.384693933847372
"X712","2",0.385139694798667
"X713","2",0.385480911710006
"X714","2",0.385640750359878
"X715","2",0.38565796577592
"X716","2",0.385513051945288
"X717","2",0.385174109473149
"X718","2",0.384463770909883
"X719","2",0.383550917770967
"X720","2",0.382395115209491
"X721","2",0.380801181825789
"X722","2",0.378895841160711
"X723","2",0.376540342745293
"X724","2",0.373613432857709
"X725","2",0.37014429607826
"X726","2",0.366038811626403
"X727","2",0.361286565679292
"X728","2",0.35587677037069
"X729","2",0.349919298977456
"X730","2",0.343318241915343
"X731","2",0.336067431889336
"X732","2",0.328332883056922
"X733","2",0.320076614590126
"X734","2",0.311341707509605
"X735","2",0.302296853201711
"X736","2",0.293107456412723
"X737","2",0.284063012503228
"X738","2",0.275165145339457
"X739","2",0.266445884980364
"X740","2",0.258327459094419
"X741","2",0.250709732273151
"X742","2",0.243600543429075
"X743","2",0.237161905262128
"X744","2",0.231299389278122
"X745","2",0.226000693501795
"X746","2",0.221286232575377
"X747","2",0.217256692157952
"X748","2",0.213864657102259
"X749","2",0.210892005227043
"X750","2",0.20818146609924
"X751","2",0.206002837008368
"X752","2",0.204083878284717
"X753","2",0.202394595073237
"X754","2",0.200977035116603
"X755","2",0.19994614244546
"X756","2",0.199043354806016
"X757","2",0.198168456590715
"X758","2",0.197406984193234
"X759","2",0.196923830723365
"X760","2",0.19648534019368
"X761","2",0.195980549673402
"X762","2",0.195674878698828
"X763","2",0.19533693703058
"X764","2",0.195004106321288
"X765","2",0.194759378816246
"X766","2",0.194745532814306
"X767","2",0.194690358733467
"X768","2",0.194509771019845
"X769","2",0.194314581452594
"X770","2",0.194209828638941
"X771","2",0.194088685168201
"X772","2",0.193920142097391
"X773","2",0.19394250666155
"X774","2",0.193940694990735
"X775","2",0.193920859389263
"X776","2",0.193926019199568
"X777","2",0.194071656749102
"X778","2",0.194050663339259
"X779","2",0.193840454695571
"X780","2",0.193596498801136
"X781","2",0.193654941879888
"X782","2",0.193807992596167
"X783","2",0.19386757980876
"X784","2",0.193840790678019
"X785","2",0.193843458126688
"X786","2",0.193823168842649
"X787","2",0.193770074838991
"X788","2",0.193779110551779
"X789","2",0.193872775026967
"X790","2",0.1939505748078
"X791","2",0.193998343104715
"X792","2",0.193928681312649
"X793","2",0.194035930468649
"X794","2",0.19418149709596
"X795","2",0.194001666127133
"X796","2",0.193914827569012
"X797","2",0.193942980062882
"X798","2",0.194043233081595
"X799","2",0.194112724759291
"X800","2",0.194007740305783
"X801","2",0.194046323001555
"X802","2",0.194308202193658
"X803","2",0.194313021629687
"X804","2",0.194321588429923
"X805","2",0.194333857204094
"X806","2",0.194271257458583
"X807","2",0.194177444100793
"X808","2",0.194201110249215
"X809","2",0.19431810759701
"X810","2",0.194400178816447
"X811","2",0.194569815376687
"X812","2",0.194609149848539
"X813","2",0.194540242572497
"X814","2",0.194678994405497
"X815","2",0.194582973436353
"X816","2",0.194587821765549
"X817","2",0.194731898846029
"X818","2",0.194503572322596
"X819","2",0.194492953108521
"X820","2",0.194605874345122
"X821","2",0.194649262178808
"X822","2",0.194664751768433
"X823","2",0.194725898654388
"X824","2",0.194732685011006
"X825","2",0.194610930279395
"X826","2",0.194643355727146
"X827","2",0.194696727561034
"X828","2",0.194781052105593
"X829","2",0.194943395169124
"X830","2",0.19501087936268
"X831","2",0.194959695701684
"X832","2",0.194890645405708
"X833","2",0.19500507232285
"X834","2",0.195084045646704
"X835","2",0.195139398038379
"X836","2",0.195164954984239
"X837","2",0.195149401081477
"X838","2",0.195282102410184
"X839","2",0.195322579961648
"X840","2",0.195177625089532
"X841","2",0.195199896444655
"X842","2",0.19540524540128
"X843","2",0.195633842101651
"X844","2",0.195686207768887
"X845","2",0.19556579339718
"X846","2",0.195582354400785
"X847","2",0.195678461393035
"X848","2",0.195734245819659
"X849","2",0.195739013920086
"X850","2",0.195747993845279
"X851","2",0.195778867774484
"X852","2",0.195959139452621
"X853","2",0.195880113588326
"X854","2",0.195816310050374
"X855","2",0.195903269862822
"X856","2",0.195903736120411
"X857","2",0.19609818399864
"X858","2",0.196143523259733
"X859","2",0.196065183587438
"X860","2",0.196085568821754
"X861","2",0.19616430721053
"X862","2",0.196217099794964
"X863","2",0.196218796823957
"X864","2",0.196359715993982
"X865","2",0.196318019416078
"X866","2",0.196243661539545
"X867","2",0.196231328292423
"X868","2",0.196238192151646
"X869","2",0.196254289606519
"X870","2",0.196259841312905
"X871","2",0.196204624133484
"X872","2",0.196261710508648
"X873","2",0.19626559091345
"X874","2",0.196234438822448
"X875","2",0.19627860267258
"X876","2",0.196334852806962
"X877","2",0.196328717822367
"X878","2",0.196261823005385
"X879","2",0.196311518677536
"X880","2",0.196336635517491
"X881","2",0.196377154683511
"X882","2",0.19640924256206
"X883","2",0.196405246068425
"X884","2",0.196496072542931
"X885","2",0.196539570878602
"X886","2",0.196446236875259
"X887","2",0.196432736844847
"X888","2",0.196389758983457
"X889","2",0.196367922602602
"X890","2",0.196420719808585
"X891","2",0.196389343046471
"X892","2",0.19644626257623
"X893","2",0.196557538354283
"X894","2",0.196578698679091
"X895","2",0.196415183357236
"X896","2",0.196447791028491
"X897","2",0.196594192830185
"X898","2",0.196718142574403
"X899","2",0.196692804377629
"X900","2",0.196543992221108
"X901","2",0.196384500885384
"X902","2",0.196342321642353
"X903","2",0.196483868499694
"X904","2",0.19651764779447
"X905","2",0.196347116147923
"X906","2",0.196322388501449
"X907","2",0.196363001238545
"X908","2",0.196346677532183
"X909","2",0.19632751152123
"X910","2",0.196418831487649
"X911","2",0.196385898067832
"X912","2",0.19642130145445
"X913","2",0.19646480909512
"X914","2",0.196348540332215
"X915","2",0.196483181511783
"X916","2",0.196436985572129
"X917","2",0.196278362291621
"X918","2",0.196400158760818
"X919","2",0.196289258498726
"X920","2",0.196213836813707
"X921","2",0.196207679954842
"X922","2",0.196082922392722
"X923","2",0.19624036749462
"X924","2",0.196460600128247
"X925","2",0.196546787238792
"X926","2",0.19651081847137
"X927","2",0.196347902110191
"X928","2",0.196343038801805
"X929","2",0.196395428763652
"X930","2",0.196127808435459
"X931","2",0.196197204773994
"X932","2",0.196277229376287
"X933","2",0.19620494633829
"X934","2",0.19607177675689
"X935","2",0.195967795457133
"X936","2",0.196193147355597
"X937","2",0.196484532622377
"X938","2",0.196175828709121
"X939","2",0.195857166188475
"X940","2",0.195879489467742
"X941","2",0.195994758412121
"X942","2",0.195975981114041
"X943","2",0.195569345502739
"X944","2",0.195908104390566
"X945","2",0.195891951184287
"X946","2",0.195671640906716
"X947","2",0.195573204804205
"X948","2",0.195835582679626
"X949","2",0.196091921767971
"X950","2",0.195648258635282
"X951","2",0.195734312648507
"X952","2",0.19578447137139
"X953","2",0.195669389301784
"X954","2",0.195698754990241
"X955","2",0.195846292253742
"X956","2",0.195898140196949
"X957","2",0.195859564510527
"X958","2",0.19583584588876
"X959","2",0.195695485530304
"X960","2",0.195624290147358
"X961","2",0.195701927618594
"X962","2",0.195568143930323
"X963","2",0.195590101519936
"X964","2",0.195414446851753
"X965","2",0.195339813264203
"X966","2",0.195688740567457
"X967","2",0.195533171483156
"X968","2",0.19553154296392
"X969","2",0.195614442602949
"X970","2",0.195372956922395
"X971","2",0.195548849209897
"X972","2",0.195353354591755
"X973","2",0.195094706095024
"X974","2",0.19524157796914
"X975","2",0.195286493967055
"X976","2",0.195124154228871
"X977","2",0.195081106911896
"X978","2",0.195293453904738
"X979","2",0.195141683381274
"X980","2",0.195026900756168
"X981","2",0.194864651652041
"X982","2",0.194724708541238
"X983","2",0.194705145702367
"X984","2",0.195033911673834
"X985","2",0.194934798874127
"X986","2",0.194438072982634
"X987","2",0.194643271512407
"X988","2",0.194606432839247
"X989","2",0.194816428184116
"X990","2",0.195106538581095
"X991","2",0.194496960643097
"X992","2",0.194517956793226
"X993","2",0.194492667954252
"X994","2",0.194367752997347
"X995","2",0.194576971594715
"X996","2",0.19465543039556
"X997","2",0.194900871052548
"X998","2",0.194988917231324
"X999","2",0.19475061200149
"X1000","2",0.195064879042436
"X1001","2",0.176107784737324
"X1002","2",0.176041928409461
"X1003","2",0.176014547546754
"X1004","2",0.175976915610044
"X1005","2",0.175962779807478
"X1006","2",0.175977570854187
"X1007","2",0.175981503681751
"X1008","2",0.175965771251404
"X1009","2",0.176005555929099
"X1010","2",0.176062816659432
"X1011","2",0.176161121706583
"X1012","2",0.176160406259638
"X1013","2",0.176198772785653
"X1014","2",0.17618689283549
"X1015","2",0.176111847412738
"X1016","2",0.176121297812303
"X1017","2",0.176150158261563
"X1018","2",0.176194778672542
"X1019","2",0.176251154307397
"X1020","2",0.176321546934114
"X1021","2",0.176444037990665
"X1022","2",0.176491388248759
"X1023","2",0.176514029457643
"X1024","2",0.176520172602294
"X1025","2",0.176468222443653
"X1026","2",0.176354830739749
"X1027","2",0.176327094033517
"X1028","2",0.176295095991644
"X1029","2",0.176322246065668
"X1030","2",0.176428538544935
"X1031","2",0.176469294203092
"X1032","2",0.176556388121808
"X1033","2",0.176593002812555
"X1034","2",0.176591799720645
"X1035","2",0.176611895413104
"X1036","2",0.176683047264004
"X1037","2",0.176713607628522
"X1038","2",0.176750010010013
"X1039","2",0.176752267140946
"X1040","2",0.176740847393728
"X1041","2",0.176677915743933
"X1042","2",0.176658019422425
"X1043","2",0.176624535471928
"X1044","2",0.17666480058664
"X1045","2",0.176692896641139
"X1046","2",0.176666121852427
"X1047","2",0.176609119230879
"X1048","2",0.176594015206425
"X1049","2",0.176551042159508
"X1050","2",0.176541022118197
"X1051","2",0.176636110383819
"X1052","2",0.176635460800587
"X1053","2",0.176598202494172
"X1054","2",0.176549099758803
"X1055","2",0.176475465718321
"X1056","2",0.176411584176787
"X1057","2",0.176408455671359
"X1058","2",0.176486968804856
"X1059","2",0.17650972364823
"X1060","2",0.176584200855222
"X1061","2",0.17659920958691
"X1062","2",0.176523724093394
"X1063","2",0.176506860320926
"X1064","2",0.176438994622527
"X1065","2",0.176423723109315
"X1066","2",0.176470519799126
"X1067","2",0.17649604926755
"X1068","2",0.17655849891473
"X1069","2",0.176592214953297
"X1070","2",0.17660489633874
"X1071","2",0.176609863912562
"X1072","2",0.176665366024974
"X1073","2",0.176741224378431
"X1074","2",0.176836795510103
"X1075","2",0.176940366868612
"X1076","2",0.177003817588747
