UID,genotype,PLOT.ID,rows,ranges,Block,Rep,Group,Trt,year,note,Calibration,ASD,leaf_length,leaf_width,ear_height,flag_leaf,plant_height
B095,BGEM-0113-S,2004.0,4.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,67.9250000000293,6.82500000000278,60.499999999965894,155.500000000392,195.500000000387
B096,BGEM-0114-S,2021.0,21.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,69.5000000000293,7.70000000000278,53.999999999965894,143.000000000392,182.500000000387
B097,BGEM-0115-S,2160.0,10.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,64.4750000000293,6.95000000000278,59.249999999965894,146.500000000392,191.250000000387
B098,BGEM-0116-S,2154.0,4.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,61.6000000000293,6.67500000000278,57.999999999965894,143.500000000392,183.750000000387
B099,BGEM-0117-S,2062.0,12.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,64.32500000002929,6.92500000000278,50.749999999965894,142.250000000392,182.250000000387
B100,BGEM-0118-S,2012.0,12.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,65.07500000002929,6.75000000000278,51.999999999965894,147.500000000392,192.500000000387
B102,BGEM-0122-N,2236.0,36.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,63.0500000000293,6.92500000000278,62.499999999965894,146.750000000392,182.000000000387
B103,BGEM-0123-N,2060.0,10.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,58.400000000029294,7.15000000000278,61.499999999965894,134.500000000392,165.000000000387
B104,BGEM-0124-N,2141.0,41.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,66.0500000000293,7.25000000000278,72.74999999996591,177.000000000392,220.500000000387
B105,BGEM-0125-N,2197.0,47.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,60.4750000000293,8.05000000000278,75.24999999996591,155.000000000392,190.750000000387
B107,BGEM-0129-N,2110.0,10.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,66.3750000000293,8.47500000000278,63.749999999965894,129.250000000392,165.750000000387
B109,BGEM-0131-N,2135.0,35.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,63.9250000000293,7.57500000000278,62.999999999965894,141.250000000392,174.000000000387
B110,BGEM-0133-S,2348.0,48.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,70.1500000000293,8.00000000000278,65.2499999999659,148.500000000392,186.500000000387
B111,BGEM-0134-S,2096.0,46.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,71.7500000000293,9.57500000000278,90.24999999996592,186.250000000392,226.500000000387
B112,BGEM-0136-S,2009.0,9.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,58.3807154050385,8.32587032425131,60.3383843604146,119.203690121999,155.14514278919398
B113,BGEM-0137-S,2103.0,3.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,67.9750000000293,8.65000000000278,54.499999999965894,143.750000000392,185.250000000387
B114,BGEM-0138-S,2247.0,47.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,69.6500000000293,7.42500000000278,73.74999999996591,159.500000000392,203.500000000387
B115,BGEM-0140-N,2005.0,5.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,1.0,1.25,67.2500000000293,7.12500000000278,56.249999999965894,142.250000000392,188.250000000387
B117,BGEM-0143-N,2291.0,41.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,70.8500000000293,7.17500000000278,73.74999999996591,152.250000000392,190.500000000387
B118,BGEM-0144-N,2189.0,39.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,59.0750000000292,7.62500000000278,80.74999999996591,159.000000000392,199.750000000387
B119,BGEM-0145-N,2234.0,34.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,65.4750000000293,6.15000000000278,57.499999999965894,131.750000000392,161.500000000387
B120,BGEM-0146-N,2239.0,39.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,66.2750000000293,6.15000000000278,74.49999999996591,187.250000000392,227.750000000387
B121,BGEM-0147-S,2299.0,49.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,73.0250000000293,9.050000000002779,70.99999999996591,166.750000000392,202.500000000387
B122,BGEM-0148-S,2227.0,27.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,74.0000000000293,7.75000000000278,52.499999999965894,155.250000000392,194.500000000387
B123,BGEM-0149-S,2158.0,8.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,69.0807154050385,9.225870324251302,58.33838436041471,144.703690121999,184.14514278919398
B124,BGEM-0150-S,2151.0,1.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,56.5000000000292,6.40000000000278,42.749999999965894,110.203690121999,149.14514278919398
B125,BGEM-0151-N,2264.0,14.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,65.1250000000293,7.65000000000278,48.249999999965894,137.750000000392,170.750000000387
B128,BGEM-0154-S,2101.0,1.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,69.45000000002929,6.95000000000278,78.49999999996591,152.250000000392,195.750000000387
B130,BGEM-0156-S,2292.0,42.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,66.3500000000293,7.80000000000278,59.999999999965894,129.250000000392,168.000000000387
B131,BGEM-0157-N,2312.0,12.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,67.9750000000293,6.77500000000278,61.749999999965894,144.250000000392,176.250000000387
B132,BGEM-0158-S,2128.0,28.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,77.5250000000293,9.20000000000278,79.74999999996591,176.750000000392,221.500000000387
B134,BGEM-0159-S,2181.0,31.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,77.3750000000292,10.2500000000028,94.49999999996592,178.000000000392,217.000000000387
B136,BGEM-0162-S,2156.0,6.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,67.2250000000293,7.20000000000278,62.999999999965894,152.750000000392,191.000000000387
B137,BGEM-0164-S,2165.0,15.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,68.20000000002929,7.62500000000278,52.499999999965894,137.750000000392,178.000000000387
B138,BGEM-0165-S,2050.0,50.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,68.32500000002929,7.25000000000278,92.24999999996592,188.000000000392,226.500000000387
B139,BGEM-0166-S,2032.0,32.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,91.4250000000293,8.27500000000278,81.99999999996591,181.500000000392,218.000000000387
B140,BGEM-0167-S,2120.0,20.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,66.9000000000293,7.90000000000278,50.499999999965894,146.500000000392,183.500000000387
B142,BGEM-0170-S,2222.0,22.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,69.3500000000293,8.925000000002779,55.249999999965894,131.000000000392,171.250000000387
B143,BGEM-0172-S,2077.0,27.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,82.2750000000293,9.60000000000278,80.74999999996591,207.750000000392,247.250000000387
B144,BGEM-0173-S,2307.0,7.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,69.4750000000293,6.65000000000278,57.749999999965894,133.000000000392,173.000000000387
B145,BGEM-0174-N,2215.0,15.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,60.5807154050385,6.9758703242513,53.33838436041471,117.703690121999,149.14514278919398
B146,BGEM-0175-S,2138.0,38.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,74.6750000000293,7.27500000000278,70.49999999996591,162.500000000392,202.250000000387
B147,BGEM-0178-S,2042.0,42.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,79.5250000000293,9.500000000002778,76.24999999996591,198.500000000392,243.250000000387
B148,BGEM-0179-S,2017.0,17.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,76.6000000000292,10.0000000000028,72.24999999996591,187.250000000392,229.500000000387
B149,BGEM-0182-N,2250.0,50.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,63.8250000000293,6.55000000000278,71.74999999996591,176.750000000392,215.250000000387
B150,BGEM-0184-N,2059.0,9.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,62.9750000000293,6.07500000000278,61.249999999965894,140.000000000392,168.500000000387
B151,BGEM-0186-S,2323.0,23.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,63.3500000000293,7.22500000000278,47.749999999965894,127.75000000039199,161.500000000387
B152,BGEM-0187-S,2221.0,21.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,72.0250000000293,7.40000000000278,49.999999999965894,119.50000000039199,151.000000000387
B153,BGEM-0188-S,2091.0,41.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,71.6000000000293,8.37500000000278,73.74999999996591,168.250000000392,213.000000000387
B154,BGEM-0190-N,2257.0,7.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,66.0000000000293,6.87500000000278,52.999999999965894,125.00000000039199,161.750000000387
B155,BGEM-0191-N,2253.0,3.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,52.5807154050385,6.0758703242513,56.83838436041471,110.203690121999,140.14514278919398
B160,BGEM-0197-S,2075.0,25.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,73.57500000002929,7.45000000000278,67.2499999999659,149.500000000392,188.500000000387
B161,BGEM-0198-S,2192.0,42.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,71.3500000000293,6.85000000000278,78.49999999996591,166.250000000392,226.250000000387
B162,BGEM-0199-S,2235.0,35.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,62.0807154050385,7.5258703242513,70.3383843604146,157.203690121999,199.14514278919398
B163,BGEM-0200-S,2266.0,16.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,58.6500000000292,8.05000000000278,85.74999999996591,153.000000000392,190.000000000387
B165,BGEM-0202-N,2152.0,2.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,56.2000000000292,6.15000000000278,61.249999999965894,115.25000000039199,142.000000000387
B169,BGEM-0206-N,2198.0,48.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,53.4750000000293,6.70000000000278,78.49999999996591,139.500000000392,176.250000000387
B170,BGEM-0207-N,2153.0,3.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,58.600000000029205,6.55000000000278,63.999999999965894,126.00000000039199,161.000000000387
B171,BGEM-0208-N,2182.0,32.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,72.6500000000293,7.67500000000278,122.661615639517,216.250000000392,249.000000000387
B173,BGEM-0210-N,2039.0,39.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,75.7500000000293,7.62500000000278,97.24999999996592,175.250000000392,217.750000000387
B175,BGEM-0212-N,2337.0,37.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,63.250000000029296,6.22500000000278,74.74999999996591,166.500000000392,198.250000000387
B176,BGEM-0213-S,2085.0,35.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,66.9250000000293,8.05000000000278,100.249999999966,182.500000000392,214.750000000387
B177,BGEM-0214-S,2018.0,18.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,71.6000000000293,8.77500000000278,67.4999999999659,142.500000000392,188.000000000387
B180,BGEM-0217-S,2248.0,48.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,72.9750000000293,7.75000000000278,69.9999999999659,147.250000000392,182.250000000387
B181,BGEM-0218-S,2302.0,2.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,60.2807154050385,7.3758703242513,62.8383843604146,140.703690121999,179.14514278919398
B182,BGEM-0219-S,2111.0,11.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,71.5000000000293,8.40000000000278,58.749999999965894,141.000000000392,184.250000000387
B183,BGEM-0220-S,2172.0,22.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,68.7750000000293,8.37500000000278,71.74999999996591,156.750000000392,199.250000000387
B185,BGEM-0222-S,2022.0,22.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,65.7500000000293,10.100000000002801,72.99999999996591,153.750000000392,194.500000000387
B186,BGEM-0223-N,2142.0,42.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,68.7307154050385,8.6758703242513,67.8383843604146,139.203690121999,176.64514278919398
B187,BGEM-0224-N,2270.0,20.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,66.7500000000293,7.70000000000278,63.499999999965894,124.50000000039199,161.500000000387
B188,BGEM-0225-N,2224.0,24.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,66.0000000000293,7.32500000000278,65.7499999999659,139.750000000392,183.500000000387
B189,BGEM-0226-S,2225.0,25.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,66.8500000000293,8.12500000000278,53.249999999965894,131.750000000392,167.000000000387
B190,BGEM-0227-N,2121.0,21.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,71.1250000000293,8.27500000000278,68.9999999999659,131.500000000392,173.000000000387
B191,BGEM-0228-N,2171.0,21.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,65.9000000000293,6.85000000000278,70.49999999996591,153.250000000392,183.750000000387
B194,BGEM-0231-N,2038.0,38.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,81.5750000000292,6.50000000000278,69.9999999999659,159.750000000392,195.250000000387
B195,BGEM-0233-S,2140.0,40.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,75.4000000000293,7.22500000000278,86.99999999996592,188.250000000392,230.000000000387
B197,BGEM-0236-S,2190.0,40.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,68.0500000000293,7.97500000000278,82.49999999996591,151.250000000392,188.000000000387
B198,BGEM-0237-N,2034.0,34.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,67.8750000000293,7.12500000000278,90.24999999996592,166.000000000392,202.250000000387
B201,BGEM-0242-N,2163.0,13.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,61.875000000029296,6.90000000000278,50.499999999965894,123.50000000039199,161.750000000387
B202,BGEM-0243-S,2240.0,40.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,65.9500000000292,8.40000000000278,69.7499999999659,158.250000000392,194.500000000387
B204,BGEM-0246-N,2175.0,25.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,63.7000000000293,6.15000000000278,51.999999999965894,144.250000000392,180.000000000387
B205,BGEM-0247-N,2304.0,4.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,66.1250000000293,5.32500000000278,52.249999999965894,113.50000000039199,145.750000000387
B206,BGEM-0248-N,2344.0,44.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,69.4750000000293,8.37500000000278,85.49999999996591,179.500000000392,230.500000000387
B207,BGEM-0250-S,2083.0,33.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,81.1750000000292,8.10000000000278,86.49999999996592,186.500000000392,221.250000000387
B209,BGEM-0252-S,2095.0,45.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,76.2250000000292,8.82500000000278,80.74999999996591,178.750000000392,222.750000000387
B210,BGEM-0253-N,2113.0,13.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,68.2750000000293,7.25000000000278,61.249999999965894,139.750000000392,174.000000000387
B211,BGEM-0254-S,2341.0,41.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,68.8750000000293,8.12500000000278,67.2499999999659,164.750000000392,193.750000000387
B212,BGEM-0255-S,2054.0,4.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,67.0000000000293,8.62500000000278,79.74999999996591,153.500000000392,188.000000000387
B214,BGEM-0257-S,2146.0,46.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,68.95000000002929,8.12500000000278,64.74999999996601,151.750000000392,166.500000000387
B215,BGEM-0258-S,2293.0,43.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,61.625000000029296,8.70000000000278,54.999999999965894,129.500000000392,156.750000000387
B225,BGEM-0270-S,2271.0,21.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,75.0500000000293,7.30000000000278,71.74999999996591,162.000000000392,201.500000000387
B226,BGEM-0272-S,2282.0,32.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,,,65.4250000000293,8.875000000002778,62.749999999965894,153.250000000392,192.500000000387
B231,BGEM-0280-S,2200.0,50.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,75.6500000000293,10.100000000002801,73.24999999996591,153.250000000392,195.250000000387
B236,BGEM-0285-N,2319.0,19.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,69.0250000000293,6.17500000000278,79.74999999996591,156.000000000392,192.500000000387
B238,BGEM-0287-N,2305.0,5.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,61.1000000000293,6.02500000000278,59.999999999965894,130.000000000392,161.500000000387
B239,BGEM-0288-S,2217.0,17.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,74.7250000000293,8.875000000002778,88.49999999996592,172.250000000392,214.500000000387
B243,BGEM-0292-S,2028.0,28.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,71.3000000000293,7.10000000000278,59.749999999965894,159.250000000392,193.750000000387
B246,BGEM-0295-S,2226.0,26.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,72.5500000000293,7.95000000000278,69.7499999999659,168.500000000392,217.750000000387
B247,BGEM-0296-S,2262.0,12.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,65.6750000000293,8.57500000000278,50.749999999965894,131.750000000392,169.500000000387
B248,BGEM-0297-N,2310.0,10.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,72.07500000002929,8.37500000000278,74.74999999996601,157.000000000392,193.500000000387
B251,BGEM-0300-S,2230.0,30.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,70.9500000000292,8.85000000000278,76.99999999996591,165.000000000392,206.750000000387
B252,BGEM-0301-S,2329.0,29.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,72.8307154050385,6.8758703242513,89.3383843604147,164.703690121999,203.64514278919398
B254,BGEM-0302-S,2233.0,33.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,73.4000000000293,6.97500000000278,42.749999999965894,132.500000000392,176.250000000387
B257,BGEM-0305-S,2213.0,13.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,65.1750000000293,5.000000000002781,50.249999999965894,124.25000000039199,162.750000000387
B259,BGEM-0307-S,2094.0,44.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,70.4000000000293,9.050000000002779,75.49999999996591,163.750000000392,212.500000000387
B261,BGEM-0309-S,2130.0,30.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,67.5000000000293,7.40000000000278,66.9999999999659,180.750000000392,227.000000000387
B262,BGEM-0310-S,2119.0,19.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,73.1000000000293,7.55000000000278,63.499999999965894,152.500000000392,192.750000000387
B265,BGEM-0313-S,2276.0,26.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,69.9250000000293,8.75000000000278,72.49999999996591,167.000000000392,208.250000000387
B267,BGEM-0315-S,2295.0,45.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,59.0750000000292,7.25000000000278,51.499999999965894,145.250000000392,181.250000000387
B268,BGEM-0316-S,2321.0,21.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,73.0500000000293,7.05000000000278,54.999999999965894,150.500000000392,195.500000000387
B273,BGEM-0321-S,2002.0,2.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,67.0500000000293,7.72500000000278,50.499999999965894,133.000000000392,170.000000000387
B274,BGEM-0322-S,2313.0,13.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,70.8500000000293,8.07500000000278,57.249999999965894,150.000000000392,191.000000000387
B276,BGEM-0324-N,2137.0,37.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,72.2500000000293,9.150000000002779,73.49999999996591,165.500000000392,191.750000000387
B277,BGEM-0325-N,2047.0,47.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,1.0,1.5,76.4000000000293,8.55000000000278,70.74999999996591,177.500000000392,221.750000000387
B280,BGEM-0328-S,2099.0,49.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,74.9000000000293,9.050000000002779,105.749999999966,201.750000000392,247.750000000387
B283,BGEM-0101-S,2267.0,17.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,70.6500000000293,7.27500000000278,62.499999999965894,135.500000000392,161.500000000387
B287,BGEM-0171-S,2191.0,41.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,74.32500000002929,7.80000000000278,68.4999999999659,148.500000000392,191.750000000387
B288,BGEM-0147-S,2299.0,49.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,73.0250000000293,9.050000000002779,70.99999999996591,166.750000000392,202.500000000387
B292,BGEM-0106-N,2043.0,43.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,73.0000000000293,7.02500000000278,83.24999999996591,189.250000000392,228.500000000387
B297,BGEM-0238-N,2145.0,45.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,73.6500000000293,9.300000000002779,88.24999999996592,152.250000000392,194.750000000387
B298,BGEM-0053-S,2283.0,33.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,62.9250000000293,6.60000000000278,84.99999999996591,149.250000000392,178.500000000387
B299,BGEM-0245-S,2027.0,27.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,72.8750000000293,9.250000000002778,65.2499999999659,166.000000000392,206.250000000387
B300,BGEM-0084-S,2265.0,15.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,67.20000000002929,7.75000000000278,56.999999999965894,143.500000000392,183.000000000387
B302,BGEM-0058-N,2194.0,44.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,69.4000000000293,7.65000000000278,95.74999999996592,174.750000000392,204.250000000387
B303,BGEM-0109-N,2019.0,19.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,50.5250000000292,6.72500000000278,53.249999999965894,132.500000000392,160.750000000387
B304,BGEM-0029-S,2256.0,6.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,64.3307154050385,7.6758703242513,44.3383843604146,117.703690121999,148.64514278919398
B305,BGEM-0105-N,2342.0,42.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,70.3750000000293,6.87500000000278,64.7499999999659,165.750000000392,205.000000000387
B306,BGEM-0168-S,2149.0,49.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,80.3250000000292,7.12500000000278,101.499999999966,185.750000000392,227.250000000387
B307,BGEM-0183-N,2084.0,34.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,72.57500000002929,8.02500000000278,77.24999999996591,184.000000000392,207.250000000387
B308,BGEM-0163-S,2303.0,3.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,60.4750000000293,7.17500000000278,57.249999999965894,128.250000000392,156.000000000387
B309,BGEM-0076-S,2328.0,28.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,61.650000000029294,8.15000000000278,74.99999999996591,153.000000000392,190.000000000387
B310,BGEM-0180-S,2102.0,2.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,71.6000000000293,7.22500000000278,54.499999999965894,137.750000000392,162.250000000387
B311,BGEM-0181-N,2168.0,18.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,62.375000000029296,6.90000000000278,71.49999999996591,150.000000000392,184.250000000387
B312,BGEM-0121-N,2177.0,27.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,77.9000000000293,9.625000000002778,88.24999999996592,182.500000000392,225.000000000387
