UID,leaf_length,leaf_width,ear_height,flag_leaf,plant_height
B074,67.6250000000293,8.17500000000278,57.249999999965894,157.000000000392,194.500000000387
B075,74.1000000000293,8.55000000000278,77.24999999996591,175.750000000392,215.500000000387
B076,68.3000000000293,8.875000000002778,36.249999999965894,113.25000000039199,146.250000000387
B077,74.3750000000293,7.92500000000278,66.7499999999659,152.500000000392,189.000000000387
B078,66.4750000000293,6.47500000000278,67.9999999999659,146.000000000392,178.250000000387
B079,61.900000000029294,6.67500000000278,79.74999999996591,158.500000000392,196.750000000387
B080,67.5250000000293,7.45000000000278,85.99999999996592,177.500000000392,215.250000000387
B081,74.7500000000293,8.05000000000278,66.9999999999659,141.000000000392,172.250000000387
B082,68.36928459502,7.12412967575426,49.6616156395173,123.296309878785,152.85485721158
B083,67.5000000000293,6.97500000000278,54.999999999965894,139.250000000392,179.250000000387
B085,65.9250000000293,8.05000000000278,57.999999999965894,125.00000000039199,156.000000000387
B086,64.8000000000293,8.37500000000278,43.999999999965894,124.00000000039199,156.750000000387
B087,67.5000000000293,7.87500000000278,66.7499999999659,138.000000000392,176.000000000387
B090,64.82500000002929,8.67500000000278,65.74999999996601,155.000000000392,189.000000000387
B091,71.45000000002929,7.72500000000278,59.999999999965894,139.250000000392,177.250000000387
B092,66.9000000000293,6.10000000000278,51.749999999965894,160.500000000392,197.000000000387
B093,63.4250000000293,6.17500000000278,48.749999999965894,140.250000000392,184.500000000387
B094,67.7750000000293,6.62500000000278,60.999999999965894,148.000000000392,194.750000000387
B095,67.9250000000293,6.82500000000278,60.499999999965894,155.500000000392,195.500000000387
B096,69.5000000000293,7.70000000000278,53.999999999965894,143.000000000392,182.500000000387
B097,64.4750000000293,6.95000000000278,59.249999999965894,146.500000000392,191.250000000387
B098,61.6000000000293,6.67500000000278,57.999999999965894,143.500000000392,183.750000000387
B099,64.32500000002929,6.92500000000278,50.749999999965894,142.250000000392,182.250000000387
B100,65.07500000002929,6.75000000000278,51.999999999965894,147.500000000392,192.500000000387
B102,63.0500000000293,6.92500000000278,62.499999999965894,146.750000000392,182.000000000387
B103,58.400000000029294,7.15000000000278,61.499999999965894,134.500000000392,165.000000000387
B104,66.0500000000293,7.25000000000278,72.74999999996591,177.000000000392,220.500000000387
B105,60.4750000000293,8.05000000000278,75.24999999996591,155.000000000392,190.750000000387
B107,66.3750000000293,8.47500000000278,63.749999999965894,129.250000000392,165.750000000387
B109,63.9250000000293,7.57500000000278,62.999999999965894,141.250000000392,174.000000000387
B110,70.1500000000293,8.00000000000278,65.2499999999659,148.500000000392,186.500000000387
B111,71.7500000000293,9.57500000000278,90.24999999996592,186.250000000392,226.500000000387
B112,58.3807154050385,8.32587032425131,60.3383843604146,119.203690121999,155.14514278919398
B113,67.9750000000293,8.65000000000278,54.499999999965894,143.750000000392,185.250000000387
B114,69.6500000000293,7.42500000000278,73.74999999996591,159.500000000392,203.500000000387
B115,67.2500000000293,7.12500000000278,56.249999999965894,142.250000000392,188.250000000387
B117,70.8500000000293,7.17500000000278,73.74999999996591,152.250000000392,190.500000000387
B118,59.0750000000292,7.62500000000278,80.74999999996591,159.000000000392,199.750000000387
B119,65.4750000000293,6.15000000000278,57.499999999965894,131.750000000392,161.500000000387
B120,66.2750000000293,6.15000000000278,74.49999999996591,187.250000000392,227.750000000387
B121,73.0250000000293,9.050000000002779,70.99999999996591,166.750000000392,202.500000000387
B122,74.0000000000293,7.75000000000278,52.499999999965894,155.250000000392,194.500000000387
B123,69.0807154050385,9.225870324251302,58.33838436041471,144.703690121999,184.14514278919398
B124,56.5000000000292,6.40000000000278,42.749999999965894,110.203690121999,149.14514278919398
B125,65.1250000000293,7.65000000000278,48.249999999965894,137.750000000392,170.750000000387
B128,69.45000000002929,6.95000000000278,78.49999999996591,152.250000000392,195.750000000387
B130,66.3500000000293,7.80000000000278,59.999999999965894,129.250000000392,168.000000000387
B131,67.9750000000293,6.77500000000278,61.749999999965894,144.250000000392,176.250000000387
B132,77.5250000000293,9.20000000000278,79.74999999996591,176.750000000392,221.500000000387
B134,77.3750000000292,10.2500000000028,94.49999999996592,178.000000000392,217.000000000387
B136,67.2250000000293,7.20000000000278,62.999999999965894,152.750000000392,191.000000000387
B137,68.20000000002929,7.62500000000278,52.499999999965894,137.750000000392,178.000000000387
B138,68.32500000002929,7.25000000000278,92.24999999996592,188.000000000392,226.500000000387
B139,91.4250000000293,8.27500000000278,81.99999999996591,181.500000000392,218.000000000387
B140,66.9000000000293,7.90000000000278,50.499999999965894,146.500000000392,183.500000000387
B142,69.3500000000293,8.925000000002779,55.249999999965894,131.000000000392,171.250000000387
B143,82.2750000000293,9.60000000000278,80.74999999996591,207.750000000392,247.250000000387
B144,69.4750000000293,6.65000000000278,57.749999999965894,133.000000000392,173.000000000387
B145,60.5807154050385,6.9758703242513,53.33838436041471,117.703690121999,149.14514278919398
B146,74.6750000000293,7.27500000000278,70.49999999996591,162.500000000392,202.250000000387
B147,79.5250000000293,9.500000000002778,76.24999999996591,198.500000000392,243.250000000387
B148,76.6000000000292,10.0000000000028,72.24999999996591,187.250000000392,229.500000000387
B149,63.8250000000293,6.55000000000278,71.74999999996591,176.750000000392,215.250000000387
B150,62.9750000000293,6.07500000000278,61.249999999965894,140.000000000392,168.500000000387
B151,63.3500000000293,7.22500000000278,47.749999999965894,127.75000000039199,161.500000000387
B152,72.0250000000293,7.40000000000278,49.999999999965894,119.50000000039199,151.000000000387
B153,71.6000000000293,8.37500000000278,73.74999999996591,168.250000000392,213.000000000387
B154,66.0000000000293,6.87500000000278,52.999999999965894,125.00000000039199,161.750000000387
B155,52.5807154050385,6.0758703242513,56.83838436041471,110.203690121999,140.14514278919398
B160,73.57500000002929,7.45000000000278,67.2499999999659,149.500000000392,188.500000000387
B161,71.3500000000293,6.85000000000278,78.49999999996591,166.250000000392,226.250000000387
B162,62.0807154050385,7.5258703242513,70.3383843604146,157.203690121999,199.14514278919398
B163,58.6500000000292,8.05000000000278,85.74999999996591,153.000000000392,190.000000000387
B165,56.2000000000292,6.15000000000278,61.249999999965894,115.25000000039199,142.000000000387
B169,53.4750000000293,6.70000000000278,78.49999999996591,139.500000000392,176.250000000387
B170,58.600000000029205,6.55000000000278,63.999999999965894,126.00000000039199,161.000000000387
B171,72.6500000000293,7.67500000000278,122.661615639517,216.250000000392,249.000000000387
B173,75.7500000000293,7.62500000000278,97.24999999996592,175.250000000392,217.750000000387
B175,63.250000000029296,6.22500000000278,74.74999999996591,166.500000000392,198.250000000387
B176,66.9250000000293,8.05000000000278,100.249999999966,182.500000000392,214.750000000387
B177,71.6000000000293,8.77500000000278,67.4999999999659,142.500000000392,188.000000000387
B180,72.9750000000293,7.75000000000278,69.9999999999659,147.250000000392,182.250000000387
B181,60.2807154050385,7.3758703242513,62.8383843604146,140.703690121999,179.14514278919398
B182,71.5000000000293,8.40000000000278,58.749999999965894,141.000000000392,184.250000000387
B183,68.7750000000293,8.37500000000278,71.74999999996591,156.750000000392,199.250000000387
B185,65.7500000000293,10.100000000002801,72.99999999996591,153.750000000392,194.500000000387
B186,68.7307154050385,8.6758703242513,67.8383843604146,139.203690121999,176.64514278919398
B187,66.7500000000293,7.70000000000278,63.499999999965894,124.50000000039199,161.500000000387
B188,66.0000000000293,7.32500000000278,65.7499999999659,139.750000000392,183.500000000387
B189,66.8500000000293,8.12500000000278,53.249999999965894,131.750000000392,167.000000000387
B190,71.1250000000293,8.27500000000278,68.9999999999659,131.500000000392,173.000000000387
B191,65.9000000000293,6.85000000000278,70.49999999996591,153.250000000392,183.750000000387
B194,81.5750000000292,6.50000000000278,69.9999999999659,159.750000000392,195.250000000387
B195,75.4000000000293,7.22500000000278,86.99999999996592,188.250000000392,230.000000000387
B197,68.0500000000293,7.97500000000278,82.49999999996591,151.250000000392,188.000000000387
B198,67.8750000000293,7.12500000000278,90.24999999996592,166.000000000392,202.250000000387
B201,61.875000000029296,6.90000000000278,50.499999999965894,123.50000000039199,161.750000000387
B202,65.9500000000292,8.40000000000278,69.7499999999659,158.250000000392,194.500000000387
B204,63.7000000000293,6.15000000000278,51.999999999965894,144.250000000392,180.000000000387
B205,66.1250000000293,5.32500000000278,52.249999999965894,113.50000000039199,145.750000000387
B206,69.4750000000293,8.37500000000278,85.49999999996591,179.500000000392,230.500000000387
B207,81.1750000000292,8.10000000000278,86.49999999996592,186.500000000392,221.250000000387
B209,76.2250000000292,8.82500000000278,80.74999999996591,178.750000000392,222.750000000387
B210,68.2750000000293,7.25000000000278,61.249999999965894,139.750000000392,174.000000000387
B211,68.8750000000293,8.12500000000278,67.2499999999659,164.750000000392,193.750000000387
B212,67.0000000000293,8.62500000000278,79.74999999996591,153.500000000392,188.000000000387
B214,68.95000000002929,8.12500000000278,64.74999999996601,151.750000000392,166.500000000387
B215,61.625000000029296,8.70000000000278,54.999999999965894,129.500000000392,156.750000000387
B225,75.0500000000293,7.30000000000278,71.74999999996591,162.000000000392,201.500000000387
B226,65.4250000000293,8.875000000002778,62.749999999965894,153.250000000392,192.500000000387
B231,75.6500000000293,10.100000000002801,73.24999999996591,153.250000000392,195.250000000387
B236,69.0250000000293,6.17500000000278,79.74999999996591,156.000000000392,192.500000000387
B238,61.1000000000293,6.02500000000278,59.999999999965894,130.000000000392,161.500000000387
B239,74.7250000000293,8.875000000002778,88.49999999996592,172.250000000392,214.500000000387
B243,71.3000000000293,7.10000000000278,59.749999999965894,159.250000000392,193.750000000387
B246,72.5500000000293,7.95000000000278,69.7499999999659,168.500000000392,217.750000000387
B247,65.6750000000293,8.57500000000278,50.749999999965894,131.750000000392,169.500000000387
B248,72.07500000002929,8.37500000000278,74.74999999996601,157.000000000392,193.500000000387
B251,70.9500000000292,8.85000000000278,76.99999999996591,165.000000000392,206.750000000387
B252,72.8307154050385,6.8758703242513,89.3383843604147,164.703690121999,203.64514278919398
B254,73.4000000000293,6.97500000000278,42.749999999965894,132.500000000392,176.250000000387
B257,65.1750000000293,5.000000000002781,50.249999999965894,124.25000000039199,162.750000000387
B259,70.4000000000293,9.050000000002779,75.49999999996591,163.750000000392,212.500000000387
B261,67.5000000000293,7.40000000000278,66.9999999999659,180.750000000392,227.000000000387
B262,73.1000000000293,7.55000000000278,63.499999999965894,152.500000000392,192.750000000387
B265,69.9250000000293,8.75000000000278,72.49999999996591,167.000000000392,208.250000000387
B267,59.0750000000292,7.25000000000278,51.499999999965894,145.250000000392,181.250000000387
B268,73.0500000000293,7.05000000000278,54.999999999965894,150.500000000392,195.500000000387
B273,67.0500000000293,7.72500000000278,50.499999999965894,133.000000000392,170.000000000387
B274,70.8500000000293,8.07500000000278,57.249999999965894,150.000000000392,191.000000000387
B276,72.2500000000293,9.150000000002779,73.49999999996591,165.500000000392,191.750000000387
B277,76.4000000000293,8.55000000000278,70.74999999996591,177.500000000392,221.750000000387
B280,74.9000000000293,9.050000000002779,105.749999999966,201.750000000392,247.750000000387
B283,70.6500000000293,7.27500000000278,62.499999999965894,135.500000000392,161.500000000387
B287,74.32500000002929,7.80000000000278,68.4999999999659,148.500000000392,191.750000000387
B288,73.0250000000293,9.050000000002779,70.99999999996591,166.750000000392,202.500000000387
B292,73.0000000000293,7.02500000000278,83.24999999996591,189.250000000392,228.500000000387
B297,73.6500000000293,9.300000000002779,88.24999999996592,152.250000000392,194.750000000387
B298,62.9250000000293,6.60000000000278,84.99999999996591,149.250000000392,178.500000000387
B299,72.8750000000293,9.250000000002778,65.2499999999659,166.000000000392,206.250000000387
B300,67.20000000002929,7.75000000000278,56.999999999965894,143.500000000392,183.000000000387
B302,69.4000000000293,7.65000000000278,95.74999999996592,174.750000000392,204.250000000387
B303,50.5250000000292,6.72500000000278,53.249999999965894,132.500000000392,160.750000000387
B304,64.3307154050385,7.6758703242513,44.3383843604146,117.703690121999,148.64514278919398
B305,70.3750000000293,6.87500000000278,64.7499999999659,165.750000000392,205.000000000387
B306,80.3250000000292,7.12500000000278,101.499999999966,185.750000000392,227.250000000387
B307,72.57500000002929,8.02500000000278,77.24999999996591,184.000000000392,207.250000000387
B308,60.4750000000293,7.17500000000278,57.249999999965894,128.250000000392,156.000000000387
B309,61.650000000029294,8.15000000000278,74.99999999996591,153.000000000392,190.000000000387
B310,71.6000000000293,7.22500000000278,54.499999999965894,137.750000000392,162.250000000387
B311,62.375000000029296,6.90000000000278,71.49999999996591,150.000000000392,184.250000000387
B312,77.9000000000293,9.625000000002778,88.24999999996592,182.500000000392,225.000000000387
B313,75.1500000000293,7.90000000000278,66.7499999999659,159.250000000392,201.250000000387
B314,70.1750000000293,7.72500000000278,72.24999999996601,169.500000000392,202.500000000387
B315,62.025000000029294,5.82500000000278,63.999999999965894,144.750000000392,173.500000000387
