UID,X350,X400,X450,X500,X550,X600,X650,X700,X750,X800,X850,X900,X950,X1000,X1050,X1100,X1150,X1200,X1250,X1300,X1350,X1400,X1450,X1500,X1550,X1600,X1650,X1700,X1750,X1800,X1850,X1900,X1950,X2000,X2050,X2100,X2150,X2200,X2250,X2300,X2350,X2400,X2450,X2500
B011,0.0789440414967594,0.04521314571833,0.0518722015286341,0.0597722537207591,0.13099534562706902,0.0850357254114595,0.0604792436114177,0.105510280375532,0.44104858668907704,0.454607823605145,0.45238889238516294,0.45030257383932004,0.44242425288726295,0.438549081105616,0.44494433789466403,0.44228443276945395,0.41894885574956997,0.411340964582944,0.41521259207484995,0.40840351854627704,0.36511832462353794,0.207844031486498,0.137294277342596,0.18535234536964998,0.250789157891023,0.291334926927951,0.311116840660811,0.306083595175317,0.28183666436969795,0.257678713970581,0.237431023805418,0.0536026089051208,0.046323254131351,0.0684731636332443,0.0993816941823736,0.130631465840883,0.15460932611584,0.16135510650700102,0.15266241414478698,0.130347433162356,0.10540835431046498,0.0817124571723667,0.0597094980463331,0.0464750335827097
B012,0.0789440414966861,0.0466293068518143,0.0544129021104622,0.0628852965908002,0.13813738263462802,0.090087377462167,0.0639263606045248,0.11265903267932302,0.4449170151701579,0.457244753420684,0.45510807683941706,0.4530763783037,0.445316819248666,0.44153127504665596,0.44779708401444607,0.44521949004066796,0.422244273475117,0.414829068000572,0.418663009616223,0.412049530819633,0.36974699406226397,0.21690360410896103,0.146459512283671,0.19532051124810698,0.259847370180313,0.299009358907192,0.318139326126027,0.313256731579325,0.289842256327145,0.266346046878345,0.24647243473542998,0.0581246932570102,0.0500100097782165,0.0747542103516985,0.107787426175479,0.140285950698602,0.164855761242956,0.171429282975947,0.16242646280819598,0.13971417096983,0.11391207845391199,0.0889433603411288,0.0649691557014179,0.0499596542506994
B013,0.0789440414920097,0.0442423802167801,0.0518585519330392,0.0601946938561743,0.140624430908667,0.0890451439760917,0.0616130012008963,0.11184929713574,0.44010714262645795,0.450742999229381,0.44825173687201897,0.44598512931885703,0.438266324412639,0.434396298794334,0.440452206569935,0.437611999705927,0.41513872890230996,0.407813324037057,0.41144801639936895,0.404794137243581,0.362273378466556,0.20714578552741397,0.136622777423034,0.184807353960078,0.249667912878481,0.28975345207875103,0.309383032323607,0.304788798736318,0.280957710660742,0.25699990894450103,0.237005001963716,0.0528803759788139,0.0453311190700049,0.0678899622327588,0.0993405257555804,0.130953122964511,0.155615884532375,0.16269862936889098,0.15382659091046202,0.131608609225014,0.10626513513903302,0.0819869750157574,0.0593641407060854,0.045730720300275
B014,0.0789440415065745,0.0472906811569213,0.0578206031803844,0.0688242561847912,0.15545459630301,0.10217973091453901,0.0718231338869445,0.125594651301568,0.45789011429346504,0.469110391441419,0.46705195809276,0.465056902917379,0.456849701487275,0.452887301058526,0.45912733026557295,0.45656497409238705,0.43229435827946094,0.42451133514576794,0.42852727760116704,0.421562610060256,0.378712074174122,0.22407514078666396,0.151869876904076,0.202593842368709,0.26870084312150305,0.308050206679942,0.327128622053532,0.322218876820263,0.298886500506842,0.27520477626454604,0.254689128556862,0.0595356543272249,0.0511569256687384,0.0768981333379828,0.11156910126304699,0.145660282952797,0.171369419843951,0.178278034070119,0.168747886834508,0.144906328239451,0.118112309530355,0.0918189521004769,0.0667582688358566,0.0512191714805307
B016,0.0789440414971306,0.0462381826407982,0.0539654172747803,0.0631678234359005,0.14094340237974698,0.0919002514006034,0.0650094556196497,0.11408636189243901,0.44828275657303496,0.460272410951758,0.45816868666195604,0.45619619681998297,0.448305122537555,0.44450674847856203,0.451154759202687,0.448402199583845,0.425005649921545,0.417609982217226,0.421391921318421,0.4145286810185301,0.371915916447966,0.21838510649739898,0.148068853329351,0.19808253161479503,0.263147706525329,0.30214581076195096,0.320942283837084,0.31619777061465004,0.292541526160581,0.268617331756703,0.248238256287538,0.0586941862230355,0.0510283246005888,0.0756891735723316,0.109268590314591,0.142394922769254,0.16699562188414802,0.173458747822387,0.16472931020610998,0.142251804303909,0.11548545415219198,0.0900159096319963,0.0659964425672221,0.0510592890006315
B018,0.0789440414946301,0.0451344554166218,0.0535858225320906,0.0625846769822618,0.139207468688776,0.09021211461575099,0.0637863016807501,0.11285500758711099,0.44865871104587396,0.460451557267633,0.458092697850671,0.455880176995373,0.44762659481602207,0.443506089907986,0.44953464055996395,0.44676172480456605,0.42268918455562204,0.41481357242735206,0.418743893303036,0.411803012639358,0.36773689540914295,0.209204497941724,0.13710869633932,0.18508723252131198,0.25139947892621106,0.29269692410720194,0.312914556940367,0.308190579942455,0.283754781658832,0.25938061714752897,0.23911326286344398,0.0544055287570699,0.0469489463070429,0.0689090480800969,0.0995444810360591,0.130819375569521,0.155494356657458,0.16263593274006302,0.153934594473072,0.131551362919515,0.10630740805647199,0.0824055674731818,0.0603615873029904,0.0472673260261251
B019,0.0789440414982854,0.0445305753818429,0.0514993882595951,0.060576423032080995,0.137564423376649,0.0885233807508099,0.0617147404561569,0.112397625150485,0.44408120882144897,0.455489952783845,0.45311518233337394,0.45096291482249895,0.443091940948301,0.439221581173231,0.445067983802217,0.4422669714943211,0.41935830968543897,0.41196611646603704,0.41565395882145,0.408897304004746,0.366378129094456,0.212148691052969,0.14167196651028602,0.190539626077442,0.25518355279099103,0.29465140668153195,0.31383698297789697,0.30904201364984096,0.285201103943528,0.261365888202314,0.241244897258195,0.0551316109458247,0.0475648927350252,0.07113451213678901,0.10328843331901301,0.135249859387283,0.159547311019038,0.166288085962218,0.15757878070707998,0.135345546383911,0.109475774076444,0.0848654875710943,0.0617198869085754,0.0475584588539108
B021,0.078944041497221,0.0457067121707959,0.0540282160762673,0.0627079717617095,0.13692120895919802,0.0893885102055725,0.0638355262983133,0.11093015732001199,0.44462038083341204,0.457118317068957,0.454869443248135,0.452766892183036,0.44490251700246997,0.441050569008515,0.447297061603239,0.44472485848802396,0.42156894737185097,0.414006192621506,0.41787063682520004,0.4111351935659171,0.36857129821267204,0.214023446570522,0.143166203795648,0.191916089874837,0.256898784121372,0.29656832179782106,0.31598470954145597,0.311056849147118,0.287344689766276,0.263689951062556,0.243791388350301,0.0561021845302733,0.0481959958980039,0.0721299599886292,0.104626197472373,0.136762564610117,0.161284723188957,0.168075575099363,0.15921960467198598,0.13634694140712597,0.11084676681543701,0.0861685825425266,0.0627864518616409,0.0484513403757293
B022,0.0789440415004868,0.0468297637706724,0.0568603672639692,0.0672283960194105,0.14860115201142002,0.0978081574810681,0.06922102314586501,0.12142278410193,0.449686456302923,0.4610072195182329,0.458813243243187,0.45674147900914,0.448881126836815,0.4450618136514679,0.451265455253055,0.448767413218113,0.4255602075697679,0.41800304309180997,0.421881010245399,0.415255542517529,0.37300799253187605,0.22121135376085102,0.149324183058779,0.198203664409645,0.26297454715471597,0.30213146993607,0.32130028145986306,0.316784169234144,0.29348458685989803,0.270037989486568,0.250420379003395,0.0601106376207202,0.051632304436974,0.0767504916302942,0.11035079677943599,0.143096701480145,0.16815329168396898,0.175131482067354,0.16635625591482,0.143687088582429,0.11720590081219999,0.091878575544893,0.0674495760956999,0.0520621757827181
B023,0.0789440414988779,0.0458126853301635,0.05434136889221201,0.0644105132616262,0.151060998558191,0.0974475683089898,0.0670947169858849,0.12155887232054599,0.447690901665124,0.45822237047574,0.4558429385990539,0.45365566220820097,0.445636571683046,0.441673410910762,0.447562619430824,0.44488550614983097,0.42154383620897395,0.413823696918479,0.417666111174818,0.41090900925850504,0.36791164315820796,0.21240107800722502,0.14030596856686198,0.18858077684726898,0.25398023412863796,0.29427623198555997,0.314123509570868,0.309406839186153,0.285522818709864,0.261638444856446,0.241953931964311,0.0547685471628051,0.0467139053140803,0.0698738734212514,0.101742551711968,0.13347952797429402,0.158393554978423,0.165637703384391,0.15651296752708801,0.133763067229689,0.108355833770905,0.0839613520474751,0.060908178677936,0.0470026958497457
B024,0.0789440415009428,0.0453842575460357,0.0524775994114099,0.06065695959584901,0.13700326236735302,0.0878468215423107,0.06158587970346901,0.111974289011664,0.441892355932822,0.453104220325832,0.450596888096096,0.448371812474363,0.44051814647230997,0.436656425302587,0.442906601410195,0.44022211759152596,0.417281543225035,0.40989551331282,0.413687450558156,0.40703514468412705,0.36400310892780297,0.207477537516958,0.136568573084235,0.184937576337089,0.250468462336766,0.290963457238798,0.31070517382328006,0.30610607529659195,0.28197868465604603,0.257841892669639,0.23754616224402,0.0537387943493845,0.046248736734659,0.0683220363506605,0.0993779858666019,0.131197406113686,0.15589259101177802,0.162857528250693,0.15427016721664003,0.132130331672252,0.10663207828679198,0.08247997479276101,0.0601976492905677,0.0468067885203477
B025,0.0789440415011081,0.0444212878399722,0.0517917866684794,0.0607889192699457,0.138380708865639,0.0891474632746641,0.0622915505016003,0.112433971879816,0.446871589550884,0.45887904553716796,0.456506889873811,0.45435664200704,0.44643928707479796,0.442541778956239,0.44839593816492496,0.44571050737959295,0.422602507368259,0.415038579978861,0.418845376670736,0.412149740018222,0.369642327732033,0.215737545304397,0.143738125234916,0.192602356681008,0.25780817871051004,0.29750426451204304,0.316913920715556,0.312008504694788,0.288471154181784,0.264909854909187,0.24520002886054298,0.0553824482784247,0.0469861956510372,0.0713218316649143,0.104261435216064,0.137185498576293,0.16224717428332502,0.169159144496012,0.16012106078966198,0.137081254488347,0.111156704841512,0.0860504447820136,0.0620690336353727,0.0475262878529785
B026,0.078944041488825,0.0447140204442275,0.0538733065439952,0.0637484734625164,0.143555659488315,0.0935545101668079,0.0658619909519541,0.11673542800636001,0.449836665851935,0.46168556577755293,0.45949516042463506,0.45743376191966995,0.449429731996736,0.4455143240837321,0.4516250706022629,0.448902015810736,0.42541128601287204,0.417704670800094,0.421589500755051,0.41477852066221604,0.372036783771582,0.217768272202994,0.145548267879114,0.19473102752690805,0.260189018464969,0.29994027995964395,0.319470528359123,0.31438259998868295,0.290915229668316,0.267391314346003,0.24751276325497698,0.0561389114356303,0.047688220855649,0.07250054892974901,0.10565533650961001,0.138405202805495,0.163473531155438,0.170560579353237,0.16123969496073198,0.13758097867164099,0.111847753373282,0.08685416293018401,0.0627314196264153,0.0479920445487552
B027,0.0789440414984721,0.0469544264198411,0.0568013447149311,0.0666902865776829,0.14555271788270402,0.0962640892917609,0.0685591210065801,0.118522350731179,0.445372193848973,0.457129755430195,0.45494040769069605,0.45289467217811397,0.445140202241579,0.44130440407966703,0.447399795538631,0.444745324817359,0.42184191472996796,0.414467053237639,0.418237526504983,0.41156631251483394,0.369360813941308,0.21729846166523104,0.14753400156396898,0.196398603942108,0.260203533570596,0.298879547091456,0.317815584622351,0.312984684608219,0.289511825938838,0.266004104757883,0.24623839007731602,0.0588957384494103,0.0509413119531156,0.0760677431311255,0.10915771888086802,0.140918144167889,0.16506312799477402,0.17165410543345097,0.162707183684601,0.140506199637515,0.114679099781237,0.08994996335809,0.0659422889277109,0.0510044075651844
B028,0.0789440414952168,0.0448613939349875,0.0521686598192219,0.0608122879415039,0.137736599656555,0.0882891801396954,0.061565961885690995,0.11172955558652198,0.443495954135184,0.45511191351102004,0.452836529578057,0.450789632473421,0.44299333599165996,0.43917581875163897,0.446086380892573,0.443321054612661,0.42016226465415,0.412731773301965,0.416504429481889,0.40975304200438595,0.36678863627729497,0.21117125231581402,0.14051882140834698,0.18982262319515,0.255131652828253,0.29496153108721,0.314351440297125,0.30947619767596396,0.285509698748264,0.26143010629655605,0.24119924646255197,0.0538817799172053,0.0464213371431335,0.0699195110080973,0.102219588389591,0.134351732575358,0.15886306179858803,0.165736167242159,0.156872155970293,0.13427836664168302,0.10841478481044099,0.0836895828226546,0.0605611333860611,0.0465155918599675
B029,0.0789440414992172,0.0446691848807985,0.0530768367297856,0.0621958857722927,0.14133326982651,0.09165740723899199,0.0643112533374767,0.11520170041219199,0.44475147312835106,0.45604652935225604,0.45390665965959703,0.45193336586093796,0.44418508956829705,0.440415770431235,0.446275252865926,0.443627467907847,0.420591940082063,0.41321823199700497,0.41700788323025606,0.410236890550544,0.36769482061164704,0.21318723884209198,0.142702673078309,0.19183065412318603,0.25674796801914396,0.29627620522225107,0.315532439886831,0.310468769078567,0.28680530626399897,0.263066184307042,0.242882723332568,0.05512452926923901,0.047152813759367,0.07123280971102901,0.10386127816031501,0.13639591047767,0.16090847091695,0.167455205224752,0.158402090582241,0.135595572817753,0.11005828206053801,0.0852967764944553,0.061724273026191,0.047501483174958
B030,0.0789440415001255,0.0470660522703797,0.0565907353483582,0.0660615711514804,0.143726883580025,0.0952731618751084,0.0677594666457568,0.11806063522156199,0.445264083052392,0.45698878133480897,0.4546962709897321,0.45255910738624106,0.44476860197639795,0.44089787682467296,0.44682263541731104,0.444142369107288,0.42131471273339205,0.41384949587298997,0.41754141222073704,0.41082384680348205,0.36876600360913997,0.21685705274306896,0.14639160330780898,0.194484318481026,0.258585510364725,0.297588064346041,0.31647779237131396,0.311731227031956,0.288314543432125,0.264953660822124,0.245323242394427,0.0582865187829171,0.0500850029936939,0.0743610177112809,0.107321456615202,0.139782076008721,0.16409372570147798,0.170496258396771,0.161828445495747,0.139640143927496,0.113661288597288,0.0887851190088601,0.0650085103917193,0.0501833893674147
B031,0.0789440414995002,0.0471207289773283,0.0579857053762137,0.0683996918000835,0.151261152571746,0.10022554273157598,0.0708367814532025,0.125526270830184,0.4491393747724629,0.45988972892866997,0.45758025614146897,0.455434425248299,0.44753061722947396,0.44360949538419897,0.44946468687926794,0.44682856995623,0.4237311852584749,0.4161565634350561,0.419917702129091,0.41319322361259103,0.37106834970098895,0.218907317363904,0.147787968695555,0.19667945422307503,0.261183273014825,0.300200476895521,0.31930093113109304,0.31440465198474393,0.291253021931998,0.26791740307476997,0.24837849607277102,0.0585360178625083,0.0500079698909196,0.0751913907199864,0.10878527783678699,0.141566267095537,0.166683828300495,0.17349355024651503,0.16406218015112803,0.141045491642521,0.11535513733879302,0.0901400990220384,0.0657191963326898,0.0506359900903216
B032,0.0789440414967408,0.046354283994588,0.0567898213736956,0.0663026110006959,0.146952649261742,0.0961610969768887,0.0680031544935833,0.11904781867417098,0.44563465106672995,0.45661425643436604,0.454233964866575,0.45206866843430293,0.44431047946451596,0.44051003695339597,0.446511983488766,0.44380114095615203,0.421141759244816,0.41378415444256894,0.417503174418976,0.410856747706115,0.36897276547339497,0.216806331313788,0.146778810992977,0.19565801307415304,0.259853365082525,0.29873087944924204,0.31780158572869505,0.31307561843986303,0.28990296187056397,0.266660569207046,0.246722097011732,0.0572396389267952,0.0490180105360387,0.074257285938928,0.10806007362094698,0.140818104222595,0.165639542676956,0.17225804954081503,0.162970688104402,0.13992850720256197,0.11402748489349301,0.0887271862249321,0.0642000025629967,0.0490335820182655
B033,0.0789440414826406,0.0444496383980562,0.0521030596608308,0.061479391696181995,0.145286524130455,0.0926628460862463,0.0634622801090419,0.11673337751757001,0.44627882359220705,0.456959836292189,0.454441985702636,0.452189730729293,0.4443277942657571,0.440444763147521,0.446941879676392,0.44412686078365204,0.421305158277584,0.41380798797193796,0.41752142200680203,0.410793366788369,0.36845588204482704,0.214911718441988,0.142598926037932,0.19152832606828,0.25688747842472603,0.29669436590445697,0.316138202155525,0.311537624722115,0.28806099510786104,0.264447000483184,0.244337138857525,0.054745073769762,0.0464168004141135,0.0702405371899093,0.103119689559072,0.136116638879346,0.161493661851692,0.168647064665435,0.159808333722261,0.136659520901112,0.11049572821215801,0.0851345272575723,0.0611174063221302,0.046725126900055
B034,0.0789440414817159,0.0425147372484306,0.0487059880315792,0.0572009371006826,0.132843528049556,0.0843623017018096,0.0580963381382949,0.10750549649416902,0.44497319666353097,0.45700860716952796,0.454676770016544,0.45259243006197797,0.4445301822855429,0.440641477988202,0.44715269364462,0.444407742290805,0.420583932372401,0.413040637776833,0.416946554905774,0.40998878538649497,0.366125289315233,0.206461211315151,0.135406402637662,0.18475846357829898,0.25151518659767197,0.292584156255721,0.312534358718112,0.307541359239842,0.28301399785213,0.258358304226505,0.237395348267042,0.0504167404749629,0.0432560183130551,0.0655659133122511,0.09704723550968401,0.129131135838871,0.153836528806384,0.160800088057991,0.15177835497264303,0.128844312297163,0.10319328087064698,0.0787812439680556,0.0563398746866942,0.0431943699316742
B035,0.0789440414863459,0.0446321838256522,0.0517197694965414,0.0612586888904984,0.145975748063893,0.0936091382803096,0.0640216256057367,0.12171308454378901,0.444610274292546,0.454470579918404,0.45189322007574395,0.44961915283971704,0.441823025699673,0.437994072438214,0.4441141660413,0.441369376845719,0.418591259900606,0.411290287714429,0.41501094284143003,0.408350121974383,0.36581076247628996,0.211452941995675,0.141161999706759,0.189954541619357,0.254903729527919,0.294614615229786,0.313933740047272,0.309456548460669,0.285593608128908,0.261500406871898,0.241536415034036,0.0552617132040306,0.0477407578392178,0.0712793547613694,0.10367046125917599,0.135973541557818,0.160531149112719,0.167265471243522,0.158747573829472,0.136761169427561,0.11040411275744,0.0855934141768618,0.0622259737956665,0.0479390861082493
B036,0.07894404149668299,0.0464256467348412,0.0560671025190448,0.0651953053986609,0.147868773445966,0.0956534973732366,0.06690486246848,0.12054377149179302,0.44328458611749394,0.45350852557801896,0.45102776864622995,0.44877486942389705,0.44122511660076796,0.4374586922456021,0.443322244241336,0.44058078959165203,0.41859664930556,0.411453064543074,0.4149651753512079,0.40845529802725394,0.36728490673506603,0.21858071906032,0.14836002712013,0.19692468521012302,0.260260048779826,0.29834141252082397,0.316871797410956,0.312413738118454,0.289639255988495,0.266633856245264,0.247444354727905,0.0584105909226719,0.04992345931261799,0.0754342666773805,0.109713422829006,0.143061215496392,0.168036982548332,0.17452324375827,0.16545809165090197,0.14314719199023998,0.11677614391750699,0.0910866280168043,0.0661598355973656,0.0504727275544277
B037,0.0789440415017,0.0473255774069313,0.0577685077321796,0.0679904096224601,0.152187522514971,0.0999234099652608,0.0703064720029873,0.125045373944701,0.446274379996584,0.45656813433817894,0.45415137580412107,0.45195857127944894,0.444331416603385,0.44055985045738505,0.446602210913956,0.44395887882289203,0.42164107667215295,0.41436148266534,0.417989989264056,0.411476642040284,0.37024676825457103,0.22120794206328898,0.15124209166962999,0.20021080601626298,0.26343215575386103,0.301318704279541,0.31985029672046994,0.31502672986770097,0.292423228276598,0.269585823783473,0.25039842906725696,0.0593604198743286,0.0504577936803922,0.0771506199421346,0.11186414669861698,0.145225498048479,0.170185497203314,0.176585678230495,0.16693036625048402,0.143951480170162,0.118151527554901,0.092505229475138,0.06703180521970299,0.0510747634204583
B038,0.0789440414969192,0.0460608696314683,0.0548341251306402,0.0644899365364217,0.147449476787831,0.0950572620309119,0.06634203833938,0.11884679425457301,0.450151245922162,0.46117408230865903,0.45883473779671996,0.45671112780757106,0.44864346014532397,0.444703331638665,0.45027956085232707,0.44764743172593496,0.42412579236041204,0.4165314673763979,0.42044107111590207,0.413618051939315,0.370772437220655,0.215335691792005,0.143781605322099,0.193009024099463,0.258685351675572,0.298620362820729,0.318162452206391,0.313330043639102,0.28956739388030395,0.26559423991299597,0.245615519113623,0.0564034688271984,0.048389726816899,0.0724023316598899,0.10514663614519501,0.13766199669527898,0.162820282973763,0.169749254893739,0.160511180386943,0.137330122924984,0.11154307890516199,0.0866521751411837,0.0629426589693637,0.0486305563208562
